OID,city,population,populati_1,populati_2,total_plan,numCyanoge,freqHCN,latitude_c,longitude_,continent,distance,max_dist,std_distan,BUFF_DIST,ORIG_FID,shanghai_118038_20160126_NDSI_pcs_OID,shanghai_118038_20160126_NDSI_pcs_FID_,shanghai_118038_20160126_NDSI_pcs_COUNT,shanghai_118038_20160126_NDSI_pcs_AREA,shanghai_118038_20160126_NDSI_pcs_MEAN
-1,Shanghai,20,31.111400000000000,121.224000000000004,14,14,1.000000000000000,31.230391000000001,121.473701000000005,Asia,27.192900000000002,37.855600000000003,0.718300000000000,100.000000000000000,19,19,19,36,32400.000000000000000,-0.290648232318000
-1,Shanghai,21,31.115200000000002,121.223500000000001,14,12,0.857000000000000,31.230391000000001,121.473701000000005,Asia,27.031300000000002,37.855600000000003,0.714100000000000,100.000000000000000,20,20,20,37,33300.000000000000000,-0.225748782556000
-1,Shanghai,22,31.115700000000000,121.228200000000001,10,9,0.900000000000000,31.230391000000001,121.473701000000005,Asia,26.611599999999999,37.855600000000003,0.703000000000000,100.000000000000000,21,21,21,36,32400.000000000000000,-0.225064092316000
-1,Shanghai,23,31.119199999999999,121.241399999999999,18,18,1.000000000000000,31.230391000000001,121.473701000000005,Asia,25.323899999999998,37.855600000000003,0.669000000000000,100.000000000000000,22,22,22,35,31500.000000000000000,-0.165927873552000
-1,Shanghai,24,31.119800000000001,121.244299999999996,20,20,1.000000000000000,31.230391000000001,121.473701000000005,Asia,25.050599999999999,37.855600000000003,0.661700000000000,100.000000000000000,23,23,23,36,32400.000000000000000,-0.211618123731000
-1,Shanghai,25,31.120000000000001,121.248599999999996,18,18,1.000000000000000,31.230391000000001,121.473701000000005,Asia,24.683900000000001,37.855600000000003,0.652100000000000,100.000000000000000,24,24,24,34,30600.000000000000000,-0.117637970156000
-1,Shanghai,26,31.120200000000001,121.251700000000000,20,18,0.900000000000000,31.230391000000001,121.473701000000005,Asia,24.417300000000001,37.855600000000003,0.645000000000000,100.000000000000000,25,25,25,36,32400.000000000000000,-0.165406535292000
-1,Shanghai,27,31.123100000000001,121.277699999999996,16,15,0.938000000000000,31.230391000000001,121.473701000000005,Asia,22.136600000000001,37.855600000000003,0.584800000000000,100.000000000000000,26,26,26,32,28800.000000000000000,-0.338628122583000
-1,Shanghai,28,31.121500000000001,121.268000000000001,11,11,1.000000000000000,31.230391000000001,121.473701000000005,Asia,23.012499999999999,37.855600000000003,0.607900000000000,100.000000000000000,27,27,27,35,31500.000000000000000,-0.231813850573000
-1,Shanghai,29,31.122599999999998,121.284599999999998,20,18,0.900000000000000,31.230391000000001,121.473701000000005,Asia,21.617300000000000,37.855600000000003,0.571000000000000,100.000000000000000,28,28,28,35,31500.000000000000000,-0.133358988130000
-1,Shanghai,30,31.135100000000001,121.302999999999997,13,12,0.923000000000000,31.230391000000001,121.473701000000005,Asia,19.389900000000001,37.855600000000003,0.512200000000000,100.000000000000000,29,29,29,34,30600.000000000000000,-0.180439510328000
-1,Shanghai,31,31.136399999999998,121.306700000000006,10,10,1.000000000000000,31.230391000000001,121.473701000000005,Asia,19.016200000000001,37.855600000000003,0.502300000000000,100.000000000000000,30,30,30,36,32400.000000000000000,-0.129002140680000
-1,Shanghai,32,31.137599999999999,121.310100000000006,11,11,1.000000000000000,31.230391000000001,121.473701000000005,Asia,18.672699999999999,37.855600000000003,0.493300000000000,100.000000000000000,31,31,31,32,28800.000000000000000,-0.089369014152900
-1,Shanghai,33,31.138000000000002,121.314599999999999,13,12,0.923000000000000,31.230391000000001,121.473701000000005,Asia,18.292400000000001,37.855600000000003,0.483200000000000,100.000000000000000,32,32,32,35,31500.000000000000000,-0.164910262184000
-1,Shanghai,34,31.193999999999999,121.361099999999993,17,7,0.412000000000000,31.230391000000001,121.473701000000005,Asia,11.447400000000000,37.855600000000003,0.302400000000000,100.000000000000000,33,33,33,34,30600.000000000000000,-0.376519086606000
-1,Shanghai,35,31.193200000000001,121.359600000000000,15,6,0.400000000000000,31.230391000000001,121.473701000000005,Asia,11.612399999999999,37.855600000000003,0.306800000000000,100.000000000000000,34,34,34,33,29700.000000000000000,-0.331354182326000
-1,Shanghai,36,31.193300000000001,121.360299999999995,18,4,0.222000000000000,31.230391000000001,121.473701000000005,Asia,11.546200000000001,37.855600000000003,0.305000000000000,100.000000000000000,35,35,35,4,3600.000000000000000,-0.372742593288000
-1,Shanghai,37,31.193000000000001,121.364199999999997,14,9,0.643000000000000,31.230391000000001,121.473701000000005,Asia,11.212899999999999,37.855600000000003,0.296200000000000,100.000000000000000,36,36,36,32,28800.000000000000000,-0.250035916455000
-1,Shanghai,38,31.147400000000001,121.326300000000003,12,9,0.750000000000000,31.230391000000001,121.473701000000005,Asia,16.785599999999999,37.855600000000003,0.443400000000000,100.000000000000000,37,37,37,35,31500.000000000000000,-0.210065075116000
-1,Shanghai,39,31.167800000000000,121.356800000000007,12,12,1.000000000000000,31.230391000000001,121.473701000000005,Asia,13.117400000000000,37.855600000000003,0.346500000000000,100.000000000000000,38,38,38,32,28800.000000000000000,-0.290668030037000
-1,Shanghai,40,31.147400000000001,121.367000000000004,12,11,0.917000000000000,31.230391000000001,121.473701000000005,Asia,13.717800000000000,37.855600000000003,0.362400000000000,100.000000000000000,39,39,39,35,31500.000000000000000,-0.367804667354000
-1,Shanghai,41,31.132899999999999,121.374899999999997,12,12,1.000000000000000,31.230391000000001,121.473701000000005,Asia,14.347700000000000,37.855600000000003,0.379000000000000,100.000000000000000,40,40,40,37,33300.000000000000000,-0.313471308431000
