OID,city,population,populati_1,populati_2,total_plan,numCyanoge,freqHCN,latitude_c,longitude_,Country,continent,distance,max_dist,std_distan,BUFF_DIST,ORIG_FID,halifax_008029_20160107_NDSI_pcs_OID,halifax_008029_20160107_NDSI_pcs_FID_,halifax_008029_20160107_NDSI_pcs_COUNT,halifax_008029_20160107_NDSI_pcs_AREA,halifax_008029_20160107_NDSI_pcs_MEAN
-1,Halifax,27,44.644849999999998,-63.712719999999997,16,3,0.188000000000000,44.648766000000002,-63.575237000000001,Canada,North America,10.885000000000000,24.200900000000001,0.449800000000000,100.000000000000000,26,26,26,32,28800.000000000000000,0.584984204703000
-1,Halifax,28,44.655230000000003,-63.735340000000001,19,1,0.053000000000000,44.648766000000002,-63.575237000000001,Canada,North America,12.685000000000000,24.200900000000001,0.524200000000000,100.000000000000000,27,27,27,34,30600.000000000000000,0.459419122514000
-1,Halifax,29,44.653410000000001,-63.738289999999999,18,3,0.167000000000000,44.648766000000002,-63.575237000000001,Canada,North America,12.908500000000000,24.200900000000001,0.533400000000000,100.000000000000000,28,28,28,35,31500.000000000000000,0.638873701436000
-1,Halifax,30,44.656739999999999,-63.736229999999999,18,2,0.111000000000000,44.648766000000002,-63.575237000000001,Canada,North America,12.765700000000001,24.200900000000001,0.527500000000000,100.000000000000000,29,29,29,36,32400.000000000000000,0.491967549755000
-1,Halifax,31,44.659829999999999,-63.740630000000003,18,3,0.167000000000000,44.648766000000002,-63.575237000000001,Canada,North America,13.140200000000000,24.200900000000001,0.543000000000000,100.000000000000000,30,30,30,32,28800.000000000000000,0.450956239016000
-1,Halifax,32,44.662070000000000,-63.749180000000003,16,1,0.062000000000000,44.648766000000002,-63.575237000000001,Canada,North America,13.837899999999999,24.200900000000001,0.571800000000000,100.000000000000000,31,31,31,36,32400.000000000000000,0.569378505357000
-1,Halifax,33,44.666359999999997,-63.763150000000003,18,2,0.111000000000000,44.648766000000002,-63.575237000000001,Canada,North America,14.991199999999999,24.200900000000001,0.619400000000000,100.000000000000000,32,32,32,35,31500.000000000000000,0.542817561116000
-1,Halifax,34,44.672870000000003,-63.782660000000000,17,3,0.176000000000000,44.648766000000002,-63.575237000000001,Canada,North America,16.622699999999998,24.200900000000001,0.686900000000000,100.000000000000000,33,33,33,35,31500.000000000000000,0.469150995383000
-1,Halifax,35,44.675840000000001,-63.812060000000002,17,1,0.059000000000000,44.648766000000002,-63.575237000000001,Canada,North America,18.970400000000001,24.200900000000001,0.783900000000000,100.000000000000000,34,34,34,36,32400.000000000000000,0.489381179834000
-1,Halifax,36,44.683239999999998,-63.840280000000000,18,0,0.000000000000000,44.648766000000002,-63.575237000000001,Canada,North America,21.308199999999999,24.200900000000001,0.880500000000000,100.000000000000000,35,35,35,37,33300.000000000000000,0.111132156041000
-1,Halifax,37,44.685040000000001,-63.847679999999997,20,5,0.250000000000000,44.648766000000002,-63.575237000000001,Canada,North America,21.919799999999999,24.200900000000001,0.905700000000000,100.000000000000000,36,36,36,34,30600.000000000000000,0.206948581535000
-1,Halifax,38,44.684590000000000,-63.858899999999998,18,2,0.111000000000000,44.648766000000002,-63.575237000000001,Canada,North America,22.783799999999999,24.200900000000001,0.941400000000000,100.000000000000000,37,37,37,35,31500.000000000000000,0.253998930380000
-1,Halifax,39,44.685699999999997,-63.874380000000002,19,3,0.158000000000000,44.648766000000002,-63.575237000000001,Canada,North America,24.010700000000000,24.200900000000001,0.992100000000000,100.000000000000000,38,38,38,37,33300.000000000000000,0.574024427581000
-1,Halifax,40,44.690880000000000,-63.875489999999999,17,1,0.059000000000000,44.648766000000002,-63.575237000000001,Canada,North America,24.200900000000001,24.200900000000001,1.000000000000000,100.000000000000000,39,39,39,36,32400.000000000000000,0.421417703231000
