OID,city,population,populati_1,populati_2,total_plan,numCyanoge,freqHCN,latitude_c,longitude_,continent,distance,max_dist,std_distan,Thessaloniki_gcs_PET_annual_OID,Thessaloniki_gcs_PET_annual_FID_,Thessaloniki_gcs_PET_annual_COUNT,Thessaloniki_gcs_PET_annual_AREA,Thessaloniki_gcs_PET_annual_MEAN
-1,Thessaloniki,34,40.549849999999999,22.982289999999999,20,11,0.550000000000000,40.640064000000002,22.944420000000001,Europe,10.528600000000001,15.581300000000001,0.675700000000000,,,,,
-1,Thessaloniki,35,40.547530000000002,22.983499999999999,20,6,0.300000000000000,40.640064000000002,22.944420000000001,Europe,10.805500000000000,15.581300000000001,0.693500000000000,10,33,1,0.000069444451688,1128.000000000000000
-1,Thessaloniki,37,40.547159999999998,22.987220000000001,13,11,0.846000000000000,40.640064000000002,22.944420000000001,Europe,10.944300000000000,15.581300000000001,0.702400000000000,,,,,
-1,Thessaloniki,38,40.539999999999999,22.996400000000001,20,9,0.450000000000000,40.640064000000002,22.944420000000001,Europe,11.961000000000000,15.581300000000001,0.767700000000000,11,35,1,0.000069444451688,1129.000000000000000
-1,Thessaloniki,39,40.536369999999998,22.988610000000001,20,11,0.550000000000000,40.640064000000002,22.944420000000001,Europe,12.119000000000000,15.581300000000001,0.777800000000000,12,36,1,0.000069444451688,1129.000000000000000
-1,Thessaloniki,40,40.538460000000001,22.998690000000000,20,17,0.850000000000000,40.640064000000002,22.944420000000001,Europe,12.191900000000000,15.581300000000001,0.782500000000000,,,,,
-1,Thessaloniki,41,40.537399999999998,22.989629999999998,20,16,0.800000000000000,40.640064000000002,22.944420000000001,Europe,12.037100000000001,15.581300000000001,0.772500000000000,,,,,
-1,Thessaloniki,42,40.533949999999997,22.985430000000001,20,19,0.950000000000000,40.640064000000002,22.944420000000001,Europe,12.297000000000001,15.581300000000001,0.789200000000000,,,,,
-1,Thessaloniki,43,40.526479999999999,22.987420000000000,20,16,0.800000000000000,40.640064000000002,22.944420000000001,Europe,13.141600000000000,15.581300000000001,0.843400000000000,13,40,1,0.000069444451688,1129.000000000000000
-1,Thessaloniki,44,40.525649999999999,22.989080000000001,19,19,1.000000000000000,40.640064000000002,22.944420000000001,Europe,13.269500000000001,15.581300000000001,0.851600000000000,,,,,
-1,Thessaloniki,45,40.515169999999998,22.998880000000000,20,11,0.550000000000000,40.640064000000002,22.944420000000001,Europe,14.629400000000000,15.581300000000001,0.938900000000000,14,42,1,0.000069444451688,1128.000000000000000
-1,Thessaloniki,46,40.511049999999997,23.016420000000000,20,14,0.700000000000000,40.640064000000002,22.944420000000001,Europe,15.581300000000001,15.581300000000001,1.000000000000000,15,43,1,0.000069444451688,1131.000000000000000
