OID,city,population,populati_1,populati_2,total_plan,numCyanoge,freqHCN,latitude_c,longitude_,Country,continent,distance,max_dist,std_distan,BUFF_DIST,ORIG_FID,anchorage_069017_20170221_LST_pcs_OID,anchorage_069017_20170221_LST_pcs_FID_,anchorage_069017_20170221_LST_pcs_COUNT,anchorage_069017_20170221_LST_pcs_AREA,anchorage_069017_20170221_LST_pcs_MEAN
-1,Anchorage,21,61.144849999999998,-149.814699999999988,13,3,0.231000000000000,61.216313000000000,-149.894851999999986,USA,North America,9.033400000000000,17.723700000000001,0.509700000000000,100.000000000000000,20,20,20,35,31500.000000000000000,-14.311029151600000
-1,Anchorage,22,61.144599999999997,-149.819050000000004,15,1,0.067000000000000,61.216313000000000,-149.894851999999986,USA,North America,8.949600000000000,17.723700000000001,0.505000000000000,100.000000000000000,21,21,21,36,32400.000000000000000,-14.455285984800000
-1,Anchorage,23,61.140400000000000,-149.808060000000012,16,1,0.062000000000000,61.216313000000000,-149.894851999999986,USA,North America,9.638400000000001,17.723700000000001,0.543800000000000,100.000000000000000,22,22,22,35,31500.000000000000000,-13.934328829600000
-1,Anchorage,24,61.137149999999998,-149.804370000000006,14,3,0.214000000000000,61.216313000000000,-149.894851999999986,USA,North America,10.050500000000000,17.723700000000001,0.567100000000000,100.000000000000000,23,23,23,32,28800.000000000000000,-13.685208899899999
-1,Anchorage,25,61.132240000000003,-149.804579999999987,18,3,0.167000000000000,61.216313000000000,-149.894851999999986,USA,North America,10.526999999999999,17.723700000000001,0.594000000000000,100.000000000000000,24,24,24,35,31500.000000000000000,-13.113189316100000
-1,Anchorage,26,61.133830000000003,-149.796770000000009,13,0,0.000000000000000,61.216313000000000,-149.894851999999986,USA,North America,10.572100000000001,17.723700000000001,0.596500000000000,100.000000000000000,25,25,25,35,31500.000000000000000,-14.139035003600000
-1,Anchorage,27,61.132980000000003,-149.791140000000013,15,0,0.000000000000000,61.216313000000000,-149.894851999999986,USA,North America,10.806400000000000,17.723700000000001,0.609700000000000,100.000000000000000,26,26,26,35,31500.000000000000000,-14.197809680300001
-1,Anchorage,28,61.131169999999997,-149.787810000000007,16,1,0.062000000000000,61.216313000000000,-149.894851999999986,USA,North America,11.071000000000000,17.723700000000001,0.624600000000000,100.000000000000000,27,27,27,36,32400.000000000000000,-14.325941901800000
-1,Anchorage,29,61.129700000000000,-149.781749999999988,15,0,0.000000000000000,61.216313000000000,-149.894851999999986,USA,North America,11.380900000000000,17.723700000000001,0.642100000000000,100.000000000000000,28,28,28,36,32400.000000000000000,-13.952934756499999
-1,Anchorage,30,61.126669999999997,-149.778369999999995,16,1,0.062000000000000,61.216313000000000,-149.894851999999986,USA,North America,11.762800000000000,17.723700000000001,0.663700000000000,100.000000000000000,29,29,29,37,33300.000000000000000,-14.473908074100001
-1,Anchorage,31,61.124690000000001,-149.773190000000000,12,1,0.083000000000000,61.216313000000000,-149.894851999999986,USA,North America,12.097500000000000,17.723700000000001,0.682600000000000,100.000000000000000,30,30,30,35,31500.000000000000000,-13.949616120400000
-1,Anchorage,32,61.120559999999998,-149.767809999999997,15,1,0.067000000000000,61.216313000000000,-149.894851999999986,USA,North America,12.640000000000001,17.723700000000001,0.713200000000000,100.000000000000000,31,31,31,35,31500.000000000000000,-15.205186321999999
-1,Anchorage,33,61.122860000000003,-149.769839999999988,15,1,0.067000000000000,61.216313000000000,-149.894851999999986,USA,North America,12.365900000000000,17.723700000000001,0.697700000000000,100.000000000000000,32,32,32,35,31500.000000000000000,-14.325589325199999
-1,Anchorage,34,61.120890000000003,-149.759410000000003,15,1,0.067000000000000,61.216313000000000,-149.894851999999986,USA,North America,12.858100000000000,17.723700000000001,0.725500000000000,100.000000000000000,33,33,33,34,30600.000000000000000,-14.427121791299999
-1,Anchorage,35,61.119340000000001,-149.750930000000011,15,3,0.200000000000000,61.216313000000000,-149.894851999999986,USA,North America,13.260199999999999,17.723700000000001,0.748200000000000,100.000000000000000,34,34,34,35,31500.000000000000000,-14.084848730899999
-1,Anchorage,36,61.116759999999999,-149.747119999999995,15,2,0.133000000000000,61.216313000000000,-149.894851999999986,USA,North America,13.612500000000001,17.723700000000001,0.768000000000000,100.000000000000000,35,35,35,37,33300.000000000000000,-14.539800483100001
-1,Anchorage,37,61.113880000000002,-149.743290000000002,14,1,0.071000000000000,61.216313000000000,-149.894851999999986,USA,North America,13.992699999999999,17.723700000000001,0.789500000000000,100.000000000000000,36,36,36,33,29700.000000000000000,-14.330409430600000
-1,Anchorage,38,61.113470000000000,-149.738429999999994,15,1,0.067000000000000,61.216313000000000,-149.894851999999986,USA,North America,14.182499999999999,17.723700000000001,0.800200000000000,100.000000000000000,37,37,37,35,31500.000000000000000,-14.244610148700000
-1,Anchorage,39,61.112130000000001,-149.710949999999997,15,0,0.000000000000000,61.216313000000000,-149.894851999999986,USA,North America,15.214200000000000,17.723700000000001,0.858400000000000,100.000000000000000,38,38,38,35,31500.000000000000000,-16.990041087200002
-1,Anchorage,40,61.107410000000002,-149.716800000000006,13,2,0.154000000000000,61.216313000000000,-149.894851999999986,USA,North America,15.421799999999999,17.723700000000001,0.870100000000000,100.000000000000000,39,39,39,37,33300.000000000000000,-16.574358802799999
-1,Anchorage,41,61.102910000000001,-149.684969999999993,17,3,0.176000000000000,61.216313000000000,-149.894851999999986,USA,North America,16.903800000000000,17.723700000000001,0.953700000000000,100.000000000000000,40,40,40,35,31500.000000000000000,-18.129271789499999
-1,Anchorage,42,61.103873999999998,-149.677947999999986,12,2,0.167000000000000,61.216313000000000,-149.894851999999986,USA,North America,17.078199999999999,17.723700000000001,0.963600000000000,100.000000000000000,41,41,41,32,28800.000000000000000,-20.810698134799999
-1,Anchorage,43,61.103971999999999,-149.671008000000000,11,0,0.000000000000000,61.216313000000000,-149.894851999999986,USA,North America,17.326000000000001,17.723700000000001,0.977600000000000,100.000000000000000,42,42,42,35,31500.000000000000000,-18.607673672099999
-1,Anchorage,44,61.101208999999997,-149.666280300000011,15,0,0.000000000000000,61.216313000000000,-149.894851999999986,USA,North America,17.723700000000001,17.723700000000001,1.000000000000000,100.000000000000000,43,43,43,36,32400.000000000000000,-17.776594716700000
