OID,city,population,populati_1,populati_2,total_plan,numCyanoge,freqHCN,latitude_c,longitude_,continent,distance,max_dist,std_distan,BUFF_DIST,ORIG_FID,quito_010060_20161019_LST_pcs_OID,quito_010060_20161019_LST_pcs_FID_,quito_010060_20161019_LST_pcs_COUNT,quito_010060_20161019_LST_pcs_AREA,quito_010060_20161019_LST_pcs_MEAN
-1,Quito,13,-0.049160000000000,-78.454319999999996,9,1,0.111000000000000,-0.186867000000000,-78.479535999999996,South America,15.566900000000000,23.664700000000000,0.657800000000000,100.000000000000000,12,12,12,36,32400.000000000000000,39.463259169899999
-1,Quito,14,-0.054990000000000,-78.453299999999999,8,3,0.375000000000000,-0.186867000000000,-78.479535999999996,South America,14.951400000000000,23.664700000000000,0.631800000000000,100.000000000000000,13,13,13,36,32400.000000000000000,38.337210453600001
-1,Quito,15,-0.066610000000000,-78.458330000000004,20,10,0.500000000000000,-0.186867000000000,-78.479535999999996,South America,13.578300000000000,23.664700000000000,0.573800000000000,100.000000000000000,14,14,14,35,31500.000000000000000,36.033097902300000
-1,Quito,16,-0.065670000000000,-78.465090000000004,15,6,0.400000000000000,-0.186867000000000,-78.479535999999996,South America,13.571899999999999,23.664700000000000,0.573500000000000,100.000000000000000,15,15,15,35,31500.000000000000000,38.360752371700002
-1,Quito,17,-0.069750000000000,-78.470399999999998,20,2,0.100000000000000,-0.186867000000000,-78.479535999999996,South America,13.062400000000000,23.664700000000000,0.552000000000000,100.000000000000000,16,16,16,35,31500.000000000000000,36.976713397300003
-1,Quito,18,-0.082690000000000,-78.483310000000003,17,4,0.235000000000000,-0.186867000000000,-78.479535999999996,South America,11.591600000000000,23.664700000000000,0.489800000000000,100.000000000000000,17,17,17,36,32400.000000000000000,31.880968850300000
-1,Quito,19,-0.088890000000000,-78.487589999999997,20,0,0.000000000000000,-0.186867000000000,-78.479535999999996,South America,10.931300000000000,23.664700000000000,0.461900000000000,100.000000000000000,18,18,18,35,31500.000000000000000,34.975639918500001
-1,Quito,20,-0.096630000000000,-78.489490000000004,20,10,0.500000000000000,-0.186867000000000,-78.479535999999996,South America,10.094799999999999,23.664700000000000,0.426600000000000,100.000000000000000,19,19,19,32,28800.000000000000000,29.746845335900002
-1,Quito,21,-0.102650000000000,-78.491090000000000,20,1,0.050000000000000,-0.186867000000000,-78.479535999999996,South America,9.452199999999999,23.664700000000000,0.399400000000000,100.000000000000000,20,20,20,32,28800.000000000000000,34.521981713700001
-1,Quito,22,-0.110580000000000,-78.493979999999993,20,1,0.050000000000000,-0.186867000000000,-78.479535999999996,South America,8.633400000000000,23.664700000000000,0.364800000000000,100.000000000000000,21,21,21,35,31500.000000000000000,36.952665343900001
-1,Quito,23,-0.115810000000000,-78.492000000000004,20,0,0.000000000000000,-0.186867000000000,-78.479535999999996,South America,8.021800000000001,23.664700000000000,0.339000000000000,100.000000000000000,22,22,22,35,31500.000000000000000,36.918697189900001
-1,Quito,24,-0.123920000000000,-78.491590000000002,20,2,0.100000000000000,-0.186867000000000,-78.479535999999996,South America,7.126600000000000,23.664700000000000,0.301100000000000,100.000000000000000,23,23,23,35,31500.000000000000000,37.005354691400001
-1,Quito,25,-0.132660000000000,-78.497990000000001,20,0,0.000000000000000,-0.186867000000000,-78.479535999999996,South America,6.367300000000000,23.664700000000000,0.269100000000000,100.000000000000000,24,24,24,35,31500.000000000000000,36.988779161799997
-1,Quito,26,-0.145870000000000,-78.490819999999999,20,1,0.050000000000000,-0.186867000000000,-78.479535999999996,South America,4.728200000000000,23.664700000000000,0.199800000000000,100.000000000000000,25,25,25,35,31500.000000000000000,38.787035040299997
-1,Quito,27,-0.146860000000000,-78.484600000000000,19,0,0.000000000000000,-0.186867000000000,-78.479535999999996,South America,4.484100000000000,23.664700000000000,0.189500000000000,100.000000000000000,26,26,26,33,29700.000000000000000,34.536467291500003
-1,Quito,28,-0.157280000000000,-78.484719999999996,20,7,0.350000000000000,-0.186867000000000,-78.479535999999996,South America,3.340000000000000,23.664700000000000,0.141100000000000,100.000000000000000,27,27,27,35,31500.000000000000000,38.329285326099999
-1,Quito,29,-0.161080000000000,-78.479960000000005,20,3,0.150000000000000,-0.186867000000000,-78.479535999999996,South America,2.867800000000000,23.664700000000000,0.121200000000000,100.000000000000000,28,28,28,37,33300.000000000000000,35.879740278299998
-1,Quito,30,-0.166310000000000,-78.480040000000002,20,5,0.250000000000000,-0.186867000000000,-78.479535999999996,South America,2.286500000000000,23.664700000000000,0.096600000000000,100.000000000000000,29,29,29,32,28800.000000000000000,36.436450325999999
-1,Quito,31,-0.170610000000000,-78.482150000000004,20,0,0.000000000000000,-0.186867000000000,-78.479535999999996,South America,1.830900000000000,23.664700000000000,0.077400000000000,100.000000000000000,30,30,30,37,33300.000000000000000,37.173111639299997
-1,Quito,32,-0.177070000000000,-78.481930000000006,20,2,0.100000000000000,-0.186867000000000,-78.479535999999996,South America,1.121400000000000,23.664700000000000,0.047400000000000,100.000000000000000,31,31,31,35,31500.000000000000000,35.459608627000001
-1,Quito,33,-0.183230000000000,-78.483580000000003,20,1,0.050000000000000,-0.186867000000000,-78.479535999999996,South America,0.604800000000000,23.664700000000000,0.025600000000000,100.000000000000000,32,32,32,34,30600.000000000000000,33.243233511100001
-1,Quito,34,-0.188880000000000,-78.486490000000003,18,1,0.056000000000000,-0.186867000000000,-78.479535999999996,South America,0.805000000000000,23.664700000000000,0.034000000000000,100.000000000000000,33,33,33,32,28800.000000000000000,30.215108958999998
-1,Quito,35,-0.200600000000000,-78.494569999999996,18,1,0.056000000000000,-0.186867000000000,-78.479535999999996,South America,2.264200000000000,23.664700000000000,0.095700000000000,100.000000000000000,34,34,34,35,31500.000000000000000,37.019894409300001
-1,Quito,36,-0.208460000000000,-78.496639999999999,20,0,0.000000000000000,-0.186867000000000,-78.479535999999996,South America,3.063000000000000,23.664700000000000,0.129400000000000,100.000000000000000,35,35,35,35,31500.000000000000000,34.114520104199997
-1,Quito,37,-0.210380000000000,-78.500389999999996,20,1,0.050000000000000,-0.186867000000000,-78.479535999999996,South America,3.494700000000000,23.664700000000000,0.147700000000000,100.000000000000000,36,36,36,37,33300.000000000000000,34.724128026499997
-1,Quito,38,-0.213330000000000,-78.501990000000006,20,0,0.000000000000000,-0.186867000000000,-78.479535999999996,South America,3.859100000000000,23.664700000000000,0.163100000000000,100.000000000000000,37,37,37,34,30600.000000000000000,34.186822213600003
-1,Quito,39,-0.215800000000000,-78.503749999999997,18,0,0.000000000000000,-0.186867000000000,-78.479535999999996,South America,4.195200000000000,23.664700000000000,0.177300000000000,100.000000000000000,38,38,38,35,31500.000000000000000,36.898015001499999
-1,Quito,40,-0.228550000000000,-78.511200000000002,20,0,0.000000000000000,-0.186867000000000,-78.479535999999996,South America,5.820600000000000,23.664700000000000,0.246000000000000,100.000000000000000,39,39,39,36,32400.000000000000000,37.605322224500000
-1,Quito,41,-0.231350000000000,-78.519840000000002,20,0,0.000000000000000,-0.186867000000000,-78.479535999999996,South America,6.674600000000000,23.664700000000000,0.282000000000000,100.000000000000000,40,40,40,35,31500.000000000000000,26.876561906500001
