OID,city,population,populati_1,populati_2,total_plan,numCyanoge,freqHCN,latitude_c,longitude_,Country,continent,distance,max_dist,std_distan,BUFF_DIST,ORIG_FID,morelia_027046_20180117_LST_pcs_OID,morelia_027046_20180117_LST_pcs_FID_,morelia_027046_20180117_LST_pcs_COUNT,morelia_027046_20180117_LST_pcs_AREA,morelia_027046_20180117_LST_pcs_MEAN
,Morelia,11,19.687446000000001,-101.201642000000007,10,4,0.400000000000000,19.702691999999999,-101.194984000000005,Mexico,North America,1.833000000000000,10.872900000000000,0.168600000000000,100.000000000000000,10,10,10,36,32400.000000000000000,23.816226106199998
,Morelia,12,19.688884999999999,-101.201943999999997,11,8,0.727000000000000,19.702691999999999,-101.194984000000005,Mexico,North America,1.699400000000000,10.872900000000000,0.156300000000000,100.000000000000000,11,11,11,30,27000.000000000000000,24.492651323499999
,Morelia,13,19.688842000000001,-101.203388000000004,14,6,0.429000000000000,19.702691999999999,-101.194984000000005,Mexico,North America,1.773600000000000,10.872900000000000,0.163100000000000,100.000000000000000,12,12,12,31,27900.000000000000000,24.718890738100001
,Morelia,14,19.688592000000000,-101.206308000000007,11,4,0.364000000000000,19.702691999999999,-101.194984000000005,Mexico,North America,1.965600000000000,10.872900000000000,0.180800000000000,100.000000000000000,13,13,13,35,31500.000000000000000,26.002143991099999
,Morelia,15,19.657827999999999,-101.224232999999998,10,1,0.100000000000000,19.702691999999999,-101.194984000000005,Mexico,North America,5.853600000000000,10.872900000000000,0.538400000000000,100.000000000000000,14,14,14,35,31500.000000000000000,20.196317610099999
,Morelia,16,19.676641000000000,-101.218711999999996,10,0,0.000000000000000,19.702691999999999,-101.194984000000005,Mexico,North America,3.816000000000000,10.872900000000000,0.351000000000000,100.000000000000000,15,15,15,35,31500.000000000000000,26.147571261800000
,Morelia,17,19.676683000000001,-101.218725000000006,26,6,0.231000000000000,19.702691999999999,-101.194984000000005,Mexico,North America,3.813400000000000,10.872900000000000,0.350700000000000,100.000000000000000,16,16,16,2,1800.000000000000000,25.933656656600000
,Morelia,18,19.672181999999999,-101.222104000000002,12,5,0.417000000000000,19.702691999999999,-101.194984000000005,Mexico,North America,4.423900000000000,10.872900000000000,0.406900000000000,100.000000000000000,17,17,17,36,32400.000000000000000,25.866077957600002
,Morelia,19,19.663029999999999,-101.227007000000000,10,9,0.900000000000000,19.702691999999999,-101.194984000000005,Mexico,North America,5.539900000000000,10.872900000000000,0.509500000000000,100.000000000000000,18,18,18,35,31500.000000000000000,23.082862452099999
,Morelia,20,19.668455999999999,-101.231413000000003,10,4,0.400000000000000,19.702691999999999,-101.194984000000005,Mexico,North America,5.388800000000000,10.872900000000000,0.495600000000000,100.000000000000000,19,19,19,35,31500.000000000000000,24.758436160100000
,Morelia,21,19.661991000000000,-101.225076999999999,10,1,0.100000000000000,19.702691999999999,-101.194984000000005,Mexico,North America,5.514500000000000,10.872900000000000,0.507200000000000,100.000000000000000,20,20,20,35,31500.000000000000000,23.759424904300001
,Morelia,22,19.658659000000000,-101.229425000000006,11,8,0.727000000000000,19.702691999999999,-101.194984000000005,Mexico,North America,6.080800000000000,10.872900000000000,0.559300000000000,100.000000000000000,21,21,21,37,33300.000000000000000,22.955365896499998
,Morelia,23,19.649450000000002,-101.230326000000005,14,9,0.643000000000000,19.702691999999999,-101.194984000000005,Mexico,North America,6.981600000000000,10.872900000000000,0.642100000000000,100.000000000000000,22,22,22,35,31500.000000000000000,24.561792872000002
,Morelia,24,19.648194000000000,-101.228336999999996,10,9,0.900000000000000,19.702691999999999,-101.194984000000005,Mexico,North America,6.994100000000000,10.872900000000000,0.643300000000000,100.000000000000000,23,23,23,36,32400.000000000000000,23.572791672099999
,Morelia,25,19.646612999999999,-101.227655999999996,11,10,0.909000000000000,19.702691999999999,-101.194984000000005,Mexico,North America,7.112400000000000,10.872900000000000,0.654100000000000,100.000000000000000,24,24,24,32,28800.000000000000000,23.870269090499999
,Morelia,26,19.652563000000001,-101.234350000000006,10,3,0.300000000000000,19.702691999999999,-101.194984000000005,Mexico,North America,6.932400000000000,10.872900000000000,0.637600000000000,100.000000000000000,25,25,25,34,30600.000000000000000,22.670131844400000
,Morelia,27,19.652564000000002,-101.235742999999999,12,2,0.167000000000000,19.702691999999999,-101.194984000000005,Mexico,North America,7.020000000000000,10.872900000000000,0.645600000000000,100.000000000000000,26,26,26,31,27900.000000000000000,22.013509425500001
,Morelia,28,19.649735000000000,-101.239204999999998,12,7,0.583000000000000,19.702691999999999,-101.194984000000005,Mexico,North America,7.490800000000000,10.872900000000000,0.688900000000000,100.000000000000000,27,27,27,34,30600.000000000000000,24.040020242499999
,Morelia,29,19.647604999999999,-101.245751999999996,12,4,0.333000000000000,19.702691999999999,-101.194984000000005,Mexico,North America,8.110200000000001,10.872900000000000,0.745900000000000,100.000000000000000,28,28,28,35,31500.000000000000000,22.032447363700001
,Morelia,30,19.646539000000001,-101.243523999999994,10,7,0.700000000000000,19.702691999999999,-101.194984000000005,Mexico,North America,8.050900000000000,10.872900000000000,0.740500000000000,100.000000000000000,29,29,29,37,33300.000000000000000,20.585841861799999
,Morelia,31,19.649887000000000,-101.247677999999993,12,4,0.333000000000000,19.702691999999999,-101.194984000000005,Mexico,North America,8.057000000000000,10.872900000000000,0.741000000000000,100.000000000000000,30,30,30,32,28800.000000000000000,23.849097221800001
,Morelia,32,19.651425000000000,-101.254755000000003,10,3,0.300000000000000,19.702691999999999,-101.194984000000005,Mexico,North America,8.465299999999999,10.872900000000000,0.778600000000000,100.000000000000000,31,31,31,36,32400.000000000000000,23.851166593700000
,Morelia,33,19.648679000000001,-101.249523999999994,14,8,0.571000000000000,19.702691999999999,-101.194984000000005,Mexico,North America,8.287400000000000,10.872900000000000,0.762200000000000,100.000000000000000,32,32,32,37,33300.000000000000000,21.540922148600000
,Morelia,34,19.644503000000000,-101.251812999999999,10,4,0.400000000000000,19.702691999999999,-101.194984000000005,Mexico,North America,8.790300000000000,10.872900000000000,0.808500000000000,100.000000000000000,33,33,33,34,30600.000000000000000,22.436071699599999
,Morelia,35,19.639907000000001,-101.266024000000002,12,11,0.917000000000000,19.702691999999999,-101.194984000000005,Mexico,North America,10.201400000000000,10.872900000000000,0.938200000000000,100.000000000000000,34,34,34,35,31500.000000000000000,22.540082176399999
,Morelia,36,19.640450000000001,-101.270491000000007,11,8,0.727000000000000,19.702691999999999,-101.194984000000005,Mexico,North America,10.507400000000001,10.872900000000000,0.966400000000000,100.000000000000000,35,35,35,33,29700.000000000000000,23.395440723600000
,Morelia,37,19.639761000000000,-101.274462999999997,13,13,1.000000000000000,19.702691999999999,-101.194984000000005,Mexico,North America,10.872900000000000,10.872900000000000,1.000000000000000,100.000000000000000,36,36,36,32,28800.000000000000000,19.439399716600001
,Morelia,38,19.680000000000000,-101.212582999999995,15,10,0.667000000000000,19.702691999999999,-101.194984000000005,Mexico,North America,3.124300000000000,10.872900000000000,0.287300000000000,100.000000000000000,37,37,37,35,31500.000000000000000,23.336032875800001
,Morelia,39,19.659222000000000,-101.225899999999996,11,11,1.000000000000000,19.702691999999999,-101.194984000000005,Mexico,North America,5.817300000000000,10.872900000000000,0.535000000000000,100.000000000000000,38,38,38,35,31500.000000000000000,24.864667297400000
,Morelia,40,19.702418999999999,-101.202572000000004,10,3,0.300000000000000,19.702691999999999,-101.194984000000005,Mexico,North America,0.794900000000000,10.872900000000000,0.073100000000000,100.000000000000000,39,39,39,36,32400.000000000000000,25.200203312300001
