OID,city,population,populati_1,populati_2,total_plan,numCyanoge,freqHCN,latitude_c,longitude_,Country,continent,distance,max_dist,std_distan,BUFF_DIST,ORIG_FID,newcastle_089083_20180714_NDVI_pcs_OID,newcastle_089083_20180714_NDVI_pcs_FID_,newcastle_089083_20180714_NDVI_pcs_COUNT,newcastle_089083_20180714_NDVI_pcs_AREA,newcastle_089083_20180714_NDVI_pcs_MEAN
-1,Newcastle,23,-32.897309999999997,151.707120000000003,20,13,0.650000000000000,-32.928277999999999,151.781666999999999,Australia,Oceania,7.764200000000000,26.383400000000002,0.294300000000000,100.000000000000000,18,18,18,35,31500.000000000000000,0.481122391565000
-1,Newcastle,24,-32.897419999999997,151.699770000000001,20,7,0.350000000000000,-32.928277999999999,151.781666999999999,Australia,Oceania,8.379600000000000,26.383400000000002,0.317600000000000,100.000000000000000,19,19,19,36,32400.000000000000000,0.509655095637000
-1,Newcastle,25,-32.892919999999997,151.693970000000007,16,12,0.750000000000000,-32.928277999999999,151.781666999999999,Australia,Oceania,9.081700000000000,26.383400000000002,0.344200000000000,100.000000000000000,20,20,20,36,32400.000000000000000,0.482746898714000
-1,Newcastle,26,-32.875819999999997,151.701159999999987,16,11,0.688000000000000,-32.928277999999999,151.781666999999999,Australia,Oceania,9.513999999999999,26.383400000000002,0.360600000000000,100.000000000000000,21,21,21,32,28800.000000000000000,0.546943150461000
-1,Newcastle,27,-32.872019999999999,151.705540000000013,16,12,0.750000000000000,-32.928277999999999,151.781666999999999,Australia,Oceania,9.468200000000000,26.383400000000002,0.358900000000000,100.000000000000000,22,22,22,35,31500.000000000000000,0.403871577340000
-1,Newcastle,28,-32.864649999999997,151.706410000000005,16,4,0.250000000000000,-32.928277999999999,151.781666999999999,Australia,Oceania,9.971299999999999,26.383400000000002,0.377900000000000,100.000000000000000,23,23,23,36,32400.000000000000000,0.485365044740000
-1,Newcastle,29,-32.862879999999997,151.704839999999990,16,13,0.812000000000000,-32.928277999999999,151.781666999999999,Australia,Oceania,10.214399999999999,26.383400000000002,0.387200000000000,100.000000000000000,24,24,24,33,29700.000000000000000,0.545300441258000
-1,Newcastle,31,-32.852580000000003,151.700610000000012,16,8,0.500000000000000,-32.928277999999999,151.781666999999999,Australia,Oceania,11.319500000000000,26.383400000000002,0.429000000000000,100.000000000000000,25,25,25,35,31500.000000000000000,0.372136180529000
-1,Newcastle,32,-32.846930000000000,151.693219999999997,16,6,0.375000000000000,-32.928277999999999,151.781666999999999,Australia,Oceania,12.248500000000000,26.383400000000002,0.464300000000000,100.000000000000000,26,26,26,35,31500.000000000000000,0.460656568940000
-1,Newcastle,33,-32.843440000000001,151.690769999999986,16,9,0.562000000000000,-32.928277999999999,151.781666999999999,Australia,Oceania,12.689800000000000,26.383400000000002,0.481000000000000,100.000000000000000,27,27,27,32,28800.000000000000000,0.446096727857000
-1,Newcastle,34,-32.831589999999998,151.685849999999988,16,13,0.812000000000000,-32.928277999999999,151.781666999999999,Australia,Oceania,13.987500000000001,26.383400000000002,0.530200000000000,100.000000000000000,28,28,28,35,31500.000000000000000,0.324974579727000
-1,Newcastle,35,-32.827840000000002,151.685390000000012,16,4,0.250000000000000,-32.928277999999999,151.781666999999999,Australia,Oceania,14.337500000000000,26.383400000000002,0.543400000000000,100.000000000000000,29,29,29,37,33300.000000000000000,0.312143772236000
-1,Newcastle,36,-32.809429999999999,151.664729999999992,16,3,0.188000000000000,-32.928277999999999,151.781666999999999,Australia,Oceania,17.143999999999998,26.383400000000002,0.649800000000000,100.000000000000000,30,30,30,35,31500.000000000000000,0.546888542175000
-1,Newcastle,37,-32.808650000000000,151.661069999999995,16,5,0.312000000000000,-32.928277999999999,151.781666999999999,Australia,Oceania,17.429900000000000,26.383400000000002,0.660600000000000,100.000000000000000,31,31,31,36,32400.000000000000000,0.454467838837000
-1,Newcastle,38,-32.806319999999999,151.655380000000008,16,3,0.188000000000000,-32.928277999999999,151.781666999999999,Australia,Oceania,17.972700000000000,26.383400000000002,0.681200000000000,100.000000000000000,32,32,32,32,28800.000000000000000,0.478334729560000
-1,Newcastle,39,-32.803649999999998,151.651859999999999,16,5,0.312000000000000,-32.928277999999999,151.781666999999999,Australia,Oceania,18.412700000000001,26.383400000000002,0.697900000000000,100.000000000000000,33,33,33,36,32400.000000000000000,0.507973048422000
-1,Newcastle,40,-32.801630000000003,151.648799999999994,16,11,0.688000000000000,-32.928277999999999,151.781666999999999,Australia,Oceania,18.770099999999999,26.383400000000002,0.711400000000000,100.000000000000000,34,34,34,32,28800.000000000000000,0.603453431278000
-1,Newcastle,41,-32.799280000000003,151.644540000000006,16,5,0.312000000000000,-32.928277999999999,151.781666999999999,Australia,Oceania,19.229700000000001,26.383400000000002,0.728900000000000,100.000000000000000,35,35,35,35,31500.000000000000000,0.579124851312000
-1,Newcastle,42,-32.793450000000000,151.638470000000012,16,4,0.250000000000000,-32.928277999999999,151.781666999999999,Australia,Oceania,20.091200000000001,26.383400000000002,0.761500000000000,100.000000000000000,36,36,36,35,31500.000000000000000,0.474347444517000
-1,Newcastle,43,-32.789189999999998,151.636359999999996,16,14,0.875000000000000,-32.928277999999999,151.781666999999999,Australia,Oceania,20.576799999999999,26.383400000000002,0.779900000000000,100.000000000000000,37,37,37,35,31500.000000000000000,0.312076341148000
-1,Newcastle,44,-32.784720000000000,151.634129999999999,16,5,0.312000000000000,-32.928277999999999,151.781666999999999,Australia,Oceania,21.088699999999999,26.383400000000002,0.799300000000000,100.000000000000000,38,38,38,36,32400.000000000000000,0.273078320548000
-1,Newcastle,45,-32.776380000000003,151.631990000000002,18,16,0.889000000000000,-32.928277999999999,151.781666999999999,Australia,Oceania,21.926400000000001,26.383400000000002,0.831100000000000,100.000000000000000,39,39,39,37,33300.000000000000000,0.543986547235000
-1,Newcastle,46,-32.768599999999999,151.631120000000010,18,17,0.944000000000000,-32.928277999999999,151.781666999999999,Australia,Oceania,22.650300000000001,26.383400000000002,0.858500000000000,100.000000000000000,40,40,40,37,33300.000000000000000,0.490097334357000
-1,Newcastle,47,-32.755899999999997,151.635979999999989,17,14,0.824000000000000,-32.928277999999999,151.781666999999999,Australia,Oceania,23.508299999999998,26.383400000000002,0.891000000000000,100.000000000000000,41,41,41,35,31500.000000000000000,0.394100695955000
-1,Newcastle,48,-32.737209999999997,151.642159999999990,17,15,0.882000000000000,-32.928277999999999,151.781666999999999,Australia,Oceania,24.925500000000000,26.383400000000002,0.944700000000000,100.000000000000000,42,42,42,34,30600.000000000000000,0.634645410320000
-1,Newcastle,49,-32.730670000000003,151.640230000000003,17,12,0.706000000000000,-32.928277999999999,151.781666999999999,Australia,Oceania,25.640899999999998,26.383400000000002,0.971900000000000,100.000000000000000,43,43,43,32,28800.000000000000000,0.667126104236000
-1,Newcastle,50,-32.724060000000001,151.637910000000005,18,13,0.722000000000000,-32.928277999999999,151.781666999999999,Australia,Oceania,26.383400000000002,26.383400000000002,1.000000000000000,100.000000000000000,44,44,44,35,31500.000000000000000,0.522123323594000
