OID,city,population,populati_1,populati_2,total_plan,numCyanoge,freqHCN,latitude_c,longitude_,continent,distance,max_dist,std_distan,F4_Ghent_gcs_PET_Apr_OID,F4_Ghent_gcs_PET_Apr_FID_,F4_Ghent_gcs_PET_Apr_COUNT,F4_Ghent_gcs_PET_Apr_AREA,F4_Ghent_gcs_PET_Apr_MEAN
-1,Ghent,24,50.995669999999997,3.695830000000000,15,1,0.067000000000000,51.053829000000000,3.725012000000000,Europe,6.781400000000000,10.037300000000000,0.675600000000000,14,23,1,0.000069444451688,65.000000000000000
-1,Ghent,25,50.993479999999998,3.695740000000000,16,1,0.062000000000000,51.053829000000000,3.725012000000000,Europe,7.015900000000000,10.037300000000000,0.699000000000000,,,,,
-1,Ghent,26,50.991410000000002,3.698950000000000,13,5,0.385000000000000,51.053829000000000,3.725012000000000,Europe,7.176100000000000,10.037300000000000,0.714900000000000,15,25,1,0.000069444451688,65.000000000000000
-1,Ghent,27,50.989260000000002,3.700070000000000,15,6,0.400000000000000,51.053829000000000,3.725012000000000,Europe,7.388700000000000,10.037300000000000,0.736100000000000,16,26,1,0.000069444451688,65.000000000000000
-1,Ghent,28,50.990859999999998,3.694610000000000,15,0,0.000000000000000,51.053829000000000,3.725012000000000,Europe,7.317600000000000,10.037300000000000,0.729000000000000,,,,,
-1,Ghent,29,50.989069999999998,3.693810000000000,14,2,0.143000000000000,51.053829000000000,3.725012000000000,Europe,7.524300000000000,10.037300000000000,0.749600000000000,,,,,
-1,Ghent,30,50.987330000000000,3.689060000000000,19,2,0.105000000000000,51.053829000000000,3.725012000000000,Europe,7.810300000000000,10.037300000000000,0.778100000000000,17,29,1,0.000069444451688,65.000000000000000
-1,Ghent,31,50.985819999999997,3.686530000000000,14,7,0.500000000000000,51.053829000000000,3.725012000000000,Europe,8.026999999999999,10.037300000000000,0.799700000000000,,,,,
-1,Ghent,32,50.984240000000000,3.685420000000000,17,3,0.176000000000000,51.053829000000000,3.725012000000000,Europe,8.218600000000000,10.037300000000000,0.818800000000000,,,,,
-1,Ghent,33,50.980020000000003,3.676660000000000,17,3,0.176000000000000,51.053829000000000,3.725012000000000,Europe,8.876799999999999,10.037300000000000,0.884400000000000,18,32,1,0.000069444451688,65.000000000000000
-1,Ghent,34,50.978400000000001,3.678440000000000,14,4,0.286000000000000,51.053829000000000,3.725012000000000,Europe,8.997800000000000,10.037300000000000,0.896400000000000,,,,,
-1,Ghent,35,50.976819999999996,3.682840000000000,15,2,0.133000000000000,51.053829000000000,3.725012000000000,Europe,9.056900000000001,10.037300000000000,0.902300000000000,,,,,
-1,Ghent,36,50.974020000000003,3.684710000000000,14,4,0.286000000000000,51.053829000000000,3.725012000000000,Europe,9.311400000000001,10.037300000000000,0.927700000000000,19,35,1,0.000069444451688,66.000000000000000
-1,Ghent,37,50.969929999999998,3.684270000000000,16,8,0.500000000000000,51.053829000000000,3.725012000000000,Europe,9.754799999999999,10.037300000000000,0.971900000000000,,,,,
-1,Ghent,38,50.967179999999999,3.684800000000000,15,9,0.600000000000000,51.053829000000000,3.725012000000000,Europe,10.037300000000000,10.037300000000000,1.000000000000000,,,,,
-1,Ghent,39,50.974420000000002,3.688610000000000,14,0,0.000000000000000,51.053829000000000,3.725012000000000,Europe,9.189800000000000,10.037300000000000,0.915600000000000,,,,,
-1,Ghent,40,50.983770000000000,3.680530000000000,14,0,0.000000000000000,51.053829000000000,3.725012000000000,Europe,8.388600000000000,10.037300000000000,0.835700000000000,20,39,1,0.000069444451688,65.000000000000000
