OID,city,population,populati_1,populati_2,total_plan,numCyanoge,freqHCN,latitude_c,longitude_,continent,distance,max_dist,std_distan,F8_Washington_gcs_PET_Aug_OID,F8_Washington_gcs_PET_Aug_FID_,F8_Washington_gcs_PET_Aug_COUNT,F8_Washington_gcs_PET_Aug_AREA,F8_Washington_gcs_PET_Aug_MEAN
-1,Washington,11,39.137960000000000,-77.355570000000000,15,7,0.467000000000000,38.907192000000002,-77.036873000000000,North America,37.635300000000001,48.345199999999998,0.778500000000000,10,10,1,0.000069444451688,154.000000000000000
-1,Washington,12,39.128380000000000,-77.341539999999995,15,0,0.000000000000000,38.907192000000002,-77.036873000000000,North America,36.023699999999998,48.345199999999998,0.745100000000000,11,11,1,0.000069444451688,155.000000000000000
-1,Washington,13,39.124470000000002,-77.323040000000006,9,1,0.111000000000000,38.907192000000002,-77.036873000000000,North America,34.568300000000001,48.345199999999998,0.715000000000000,12,12,1,0.000069444451688,154.000000000000000
-1,Washington,14,39.101590000000002,-77.294309999999996,15,6,0.400000000000000,38.907192000000002,-77.036873000000000,North America,31.017600000000002,48.345199999999998,0.641600000000000,13,13,1,0.000069444451688,153.000000000000000
-1,Washington,15,39.085929999999998,-77.297880000000006,15,2,0.133000000000000,38.907192000000002,-77.036873000000000,North America,30.062799999999999,48.345199999999998,0.621800000000000,14,14,1,0.000069444451688,153.000000000000000
-1,Washington,16,39.068700000000000,-77.283130000000000,15,2,0.133000000000000,38.907192000000002,-77.036873000000000,North America,27.848199999999999,48.345199999999998,0.576000000000000,15,15,1,0.000069444451688,153.000000000000000
-1,Washington,17,39.057229999999997,-77.277100000000004,15,3,0.200000000000000,38.907192000000002,-77.036873000000000,North America,26.636399999999998,48.345199999999998,0.551000000000000,16,16,1,0.000069444451688,153.000000000000000
-1,Washington,18,39.046959999999999,-77.264219999999995,14,1,0.071000000000000,38.907192000000002,-77.036873000000000,North America,25.055099999999999,48.345199999999998,0.518300000000000,17,17,1,0.000069444451688,154.000000000000000
-1,Washington,19,39.039749999999998,-77.249769999999998,15,1,0.067000000000000,38.907192000000002,-77.036873000000000,North America,23.579200000000000,48.345199999999998,0.487700000000000,18,18,1,0.000069444451688,153.000000000000000
-1,Washington,20,39.027259999999998,-77.231710000000007,15,8,0.533000000000000,38.907192000000002,-77.036873000000000,North America,21.493900000000000,48.345199999999998,0.444600000000000,19,19,1,0.000069444451688,152.000000000000000
-1,Washington,21,39.024099999999997,-77.218689999999995,15,3,0.200000000000000,38.907192000000002,-77.036873000000000,North America,20.398199999999999,48.345199999999998,0.421900000000000,20,20,1,0.000069444451688,152.000000000000000
-1,Washington,22,39.004840000000002,-77.188109999999995,15,0,0.000000000000000,38.907192000000002,-77.036873000000000,North America,16.997299999999999,48.345199999999998,0.351600000000000,21,21,1,0.000069444451688,153.000000000000000
-1,Washington,23,38.996609999999997,-77.169560000000004,15,4,0.267000000000000,38.907192000000002,-77.036873000000000,North America,15.182600000000001,48.345199999999998,0.314000000000000,22,22,1,0.000069444451688,154.000000000000000
-1,Washington,24,38.992789999999999,-77.162229999999994,15,7,0.467000000000000,38.907192000000002,-77.036873000000000,North America,14.425900000000000,48.345199999999998,0.298400000000000,23,23,1,0.000069444451688,154.000000000000000
-1,Washington,25,38.989770000000000,-77.152910000000006,15,2,0.133000000000000,38.907192000000002,-77.036873000000000,North America,13.601699999999999,48.345199999999998,0.281300000000000,24,24,1,0.000069444451688,154.000000000000000
-1,Washington,26,38.982619999999997,-77.136979999999994,11,1,0.091000000000000,38.907192000000002,-77.036873000000000,North America,12.053900000000001,48.345199999999998,0.249300000000000,25,25,1,0.000069444451688,153.000000000000000
-1,Washington,27,38.975340000000003,-77.126109999999997,15,4,0.267000000000000,38.907192000000002,-77.036873000000000,North America,10.816000000000001,48.345199999999998,0.223700000000000,26,26,1,0.000069444451688,152.000000000000000
-1,Washington,28,38.969819999999999,-77.116410000000002,15,4,0.267000000000000,38.907192000000002,-77.036873000000000,North America,9.788700000000000,48.345199999999998,0.202500000000000,27,27,1,0.000069444451688,152.000000000000000
-1,Washington,29,38.964790000000001,-77.104460000000003,14,1,0.071000000000000,38.907192000000002,-77.036873000000000,North America,8.671300000000000,48.345199999999998,0.179400000000000,28,28,1,0.000069444451688,153.000000000000000
-1,Washington,30,38.958190000000002,-77.097219999999993,15,4,0.267000000000000,38.907192000000002,-77.036873000000000,North America,7.707400000000000,48.345199999999998,0.159400000000000,29,29,1,0.000069444451688,152.000000000000000
-1,Washington,31,38.952649999999998,-77.085880000000003,15,3,0.200000000000000,38.907192000000002,-77.036873000000000,North America,6.597000000000000,48.345199999999998,0.136500000000000,30,30,1,0.000069444451688,151.000000000000000
-1,Washington,32,38.946950000000001,-77.079210000000003,15,2,0.133000000000000,38.907192000000002,-77.036873000000000,North America,5.740800000000000,48.345199999999998,0.118700000000000,31,31,1,0.000069444451688,150.000000000000000
-1,Washington,33,38.934869999999997,-77.074219999999997,15,0,0.000000000000000,38.907192000000002,-77.036873000000000,North America,4.462200000000000,48.345199999999998,0.092300000000000,32,32,1,0.000069444451688,150.000000000000000
-1,Washington,34,38.927379999999999,-77.072050000000004,15,6,0.400000000000000,38.907192000000002,-77.036873000000000,North America,3.781700000000000,48.345199999999998,0.078200000000000,33,33,1,0.000069444451688,151.000000000000000
-1,Washington,35,38.920290000000001,-77.063710000000000,15,11,0.733000000000000,38.907192000000002,-77.036873000000000,North America,2.740900000000000,48.345199999999998,0.056700000000000,34,34,1,0.000069444451688,153.000000000000000
-1,Washington,36,38.914729999999999,-77.054289999999995,14,2,0.143000000000000,38.907192000000002,-77.036873000000000,North America,1.724400000000000,48.345199999999998,0.035700000000000,35,35,1,0.000069444451688,153.000000000000000
-1,Washington,37,38.910409999999999,-77.045800000000000,15,1,0.067000000000000,38.907192000000002,-77.036873000000000,North America,0.851300000000000,48.345199999999998,0.017600000000000,36,36,1,0.000069444451688,153.000000000000000
-1,Washington,38,38.901139999999998,-77.039349999999999,15,4,0.267000000000000,38.907192000000002,-77.036873000000000,North America,0.706300000000000,48.345199999999998,0.014600000000000,37,37,1,0.000069444451688,153.000000000000000
-1,Washington,39,38.895159999999997,-77.039510000000007,14,1,0.071000000000000,38.907192000000002,-77.036873000000000,North America,1.357200000000000,48.345199999999998,0.028100000000000,38,38,1,0.000069444451688,153.000000000000000
-1,Washington,40,38.895119999999999,-77.036640000000006,14,1,0.071000000000000,38.907192000000002,-77.036873000000000,North America,1.342500000000000,48.345199999999998,0.027800000000000,,,,,
-1,Washington,41,38.890810000000002,-77.034769999999995,15,4,0.267000000000000,38.907192000000002,-77.036873000000000,North America,1.830700000000000,48.345199999999998,0.037900000000000,39,40,1,0.000069444451688,153.000000000000000
-1,Washington,42,38.879930000000002,-77.036040000000000,15,2,0.133000000000000,38.907192000000002,-77.036873000000000,North America,3.032300000000000,48.345199999999998,0.062700000000000,40,41,1,0.000069444451688,153.000000000000000
-1,Washington,43,38.890720000000002,-77.049070000000000,15,1,0.067000000000000,38.907192000000002,-77.036873000000000,North America,2.114000000000000,48.345199999999998,0.043700000000000,41,42,1,0.000069444451688,153.000000000000000
-1,Washington,44,38.889209999999999,-77.012559999999993,15,1,0.067000000000000,38.907192000000002,-77.036873000000000,North America,2.902600000000000,48.345199999999998,0.060000000000000,42,43,1,0.000069444451688,152.000000000000000
-1,Washington,45,38.885550000000002,-77.000069999999994,15,2,0.133000000000000,38.907192000000002,-77.036873000000000,North America,3.991900000000000,48.345199999999998,0.082600000000000,43,44,1,0.000069444451688,152.000000000000000
