OID,city,population,populati_1,populati_2,total_plan,numCyanoge,freqHCN,latitude_c,longitude_,continent,distance,max_dist,std_distan,F1_Montreal_gcs_PET_Jan_OID,F1_Montreal_gcs_PET_Jan_FID_,F1_Montreal_gcs_PET_Jan_COUNT,F1_Montreal_gcs_PET_Jan_AREA,F1_Montreal_gcs_PET_Jan_MEAN
-1,Montreal,11,45.564850000000000,-73.945909999999998,20,10,0.500000000000000,45.501690000000004,-73.567252999999994,North America,30.318800000000000,40.138700000000000,0.755400000000000,9,10,1,0.000069444451688,8.000000000000000
-1,Montreal,12,45.566690000000001,-73.933279999999996,20,5,0.250000000000000,45.501690000000004,-73.567252999999994,North America,29.411799999999999,40.138700000000000,0.732800000000000,10,11,1,0.000069444451688,8.000000000000000
-1,Montreal,13,45.565210000000000,-73.920670000000001,20,3,0.150000000000000,45.501690000000004,-73.567252999999994,North America,28.419699999999999,40.138700000000000,0.708000000000000,11,12,1,0.000069444451688,8.000000000000000
-1,Montreal,14,45.559910000000002,-73.910229999999999,20,9,0.450000000000000,45.501690000000004,-73.567252999999994,North America,27.489300000000000,40.138700000000000,0.684900000000000,12,13,1,0.000069444451688,8.000000000000000
-1,Montreal,15,45.558959999999999,-73.897379999999998,20,4,0.200000000000000,45.501690000000004,-73.567252999999994,North America,26.492200000000000,40.138700000000000,0.660000000000000,13,14,1,0.000069444451688,8.000000000000000
-1,Montreal,16,45.557119999999998,-73.887960000000007,20,14,0.700000000000000,45.501690000000004,-73.567252999999994,North America,25.731100000000001,40.138700000000000,0.641100000000000,14,15,1,0.000069444451688,8.000000000000000
-1,Montreal,17,45.556049999999999,-73.879149999999996,20,4,0.200000000000000,45.501690000000004,-73.567252999999994,North America,25.036600000000000,40.138700000000000,0.623800000000000,15,16,1,0.000069444451688,8.000000000000000
-1,Montreal,18,45.550260000000002,-73.867159999999998,20,8,0.400000000000000,45.501690000000004,-73.567252999999994,North America,23.979299999999999,40.138700000000000,0.597400000000000,16,17,1,0.000069444451688,8.000000000000000
-1,Montreal,19,45.552990000000001,-73.855220000000003,20,12,0.600000000000000,45.501690000000004,-73.567252999999994,North America,23.146400000000000,40.138700000000000,0.576700000000000,17,18,1,0.000069444451688,8.000000000000000
-1,Montreal,20,45.557090000000002,-73.842789999999994,20,15,0.750000000000000,45.501690000000004,-73.567252999999994,North America,22.329999999999998,40.138700000000000,0.556300000000000,18,19,1,0.000069444451688,8.000000000000000
-1,Montreal,21,45.561120000000003,-73.831940000000003,20,9,0.450000000000000,45.501690000000004,-73.567252999999994,North America,21.650700000000001,40.138700000000000,0.539400000000000,19,20,1,0.000069444451688,8.000000000000000
-1,Montreal,22,45.570889999999999,-73.820840000000004,20,11,0.550000000000000,45.501690000000004,-73.567252999999994,North America,21.197099999999999,40.138700000000000,0.528100000000000,20,21,1,0.000069444451688,8.000000000000000
-1,Montreal,23,45.576870000000000,-73.810609999999997,20,6,0.300000000000000,45.501690000000004,-73.567252999999994,North America,20.715100000000000,40.138700000000000,0.516100000000000,21,22,1,0.000069444451688,8.000000000000000
-1,Montreal,24,45.579300000000003,-73.797979999999995,20,10,0.500000000000000,45.501690000000004,-73.567252999999994,North America,19.934200000000001,40.138700000000000,0.496600000000000,22,23,1,0.000069444451688,8.000000000000000
-1,Montreal,25,45.580060000000003,-73.784719999999993,18,13,0.722000000000000,45.501690000000004,-73.567252999999994,North America,19.046900000000001,40.138700000000000,0.474500000000000,23,24,1,0.000069444451688,8.000000000000000
-1,Montreal,26,45.584530000000001,-73.771960000000007,20,10,0.500000000000000,45.501690000000004,-73.567252999999994,North America,18.411999999999999,40.138700000000000,0.458700000000000,24,25,1,0.000069444451688,8.000000000000000
-1,Montreal,27,45.591169999999998,-73.760750000000002,20,10,0.500000000000000,45.501690000000004,-73.567252999999994,North America,18.056799999999999,40.138700000000000,0.449900000000000,25,26,1,0.000069444451688,8.000000000000000
-1,Montreal,28,45.597549999999998,-73.751140000000007,20,7,0.350000000000000,45.501690000000004,-73.567252999999994,North America,17.850800000000000,40.138700000000000,0.444700000000000,26,27,1,0.000069444451688,8.000000000000000
-1,Montreal,29,45.590089999999996,-73.742369999999994,20,7,0.350000000000000,45.501690000000004,-73.567252999999994,North America,16.810400000000001,40.138700000000000,0.418800000000000,27,28,1,0.000069444451688,8.000000000000000
-1,Montreal,30,45.581490000000002,-73.733689999999996,20,7,0.350000000000000,45.501690000000004,-73.567252999999994,North America,15.708399999999999,40.138700000000000,0.391400000000000,28,29,1,0.000069444451688,8.000000000000000
-1,Montreal,31,45.573670000000000,-73.723349999999996,20,11,0.550000000000000,45.501690000000004,-73.567252999999994,North America,14.555800000000000,40.138700000000000,0.362600000000000,29,30,1,0.000069444451688,8.000000000000000
-1,Montreal,32,45.564839999999997,-73.718010000000007,20,12,0.600000000000000,45.501690000000004,-73.567252999999994,North America,13.682100000000000,40.138700000000000,0.340900000000000,30,31,1,0.000069444451688,8.000000000000000
-1,Montreal,33,45.557400000000001,-73.711119999999994,20,1,0.050000000000000,45.501690000000004,-73.567252999999994,North America,12.804900000000000,40.138700000000000,0.319000000000000,31,32,1,0.000069444451688,8.000000000000000
-1,Montreal,34,45.555470000000000,-73.701160000000002,20,6,0.300000000000000,45.501690000000004,-73.567252999999994,North America,12.023700000000000,40.138700000000000,0.299600000000000,32,33,1,0.000069444451688,8.000000000000000
-1,Montreal,35,45.558660000000003,-73.691000000000003,20,15,0.750000000000000,45.501690000000004,-73.567252999999994,North America,11.534599999999999,40.138700000000000,0.287400000000000,33,34,1,0.000069444451688,8.000000000000000
-1,Montreal,36,45.559730000000002,-73.683750000000003,20,7,0.350000000000000,45.501690000000004,-73.567252999999994,North America,11.135400000000001,40.138700000000000,0.277400000000000,,,,,
-1,Montreal,37,45.555840000000003,-73.671629999999993,20,5,0.250000000000000,45.501690000000004,-73.567252999999994,North America,10.117500000000000,40.138700000000000,0.252100000000000,34,36,1,0.000069444451688,8.000000000000000
-1,Montreal,38,45.548259999999999,-73.666259999999994,20,17,0.850000000000000,45.501690000000004,-73.567252999999994,North America,9.289999999999999,40.138700000000000,0.231400000000000,35,37,1,0.000069444451688,8.000000000000000
-1,Montreal,39,45.545620000000000,-73.653739999999999,20,10,0.500000000000000,45.501690000000004,-73.567252999999994,North America,8.322200000000000,40.138700000000000,0.207300000000000,36,38,1,0.000069444451688,8.000000000000000
-1,Montreal,40,45.541919999999998,-73.642099999999999,20,3,0.150000000000000,45.501690000000004,-73.567252999999994,North America,7.349400000000000,40.138700000000000,0.183100000000000,37,39,1,0.000069444451688,8.000000000000000
-1,Montreal,41,45.538290000000003,-73.631079999999997,20,3,0.150000000000000,45.501690000000004,-73.567252999999994,North America,6.425800000000000,40.138700000000000,0.160100000000000,38,40,1,0.000069444451688,8.000000000000000
-1,Montreal,42,45.532739999999997,-73.617059999999995,20,16,0.800000000000000,45.501690000000004,-73.567252999999994,North America,5.194200000000000,40.138700000000000,0.129400000000000,39,41,1,0.000069444451688,8.000000000000000
-1,Montreal,43,45.531129999999997,-73.611750000000001,18,8,0.444000000000000,45.501690000000004,-73.567252999999994,North America,4.768300000000000,40.138700000000000,0.118800000000000,40,42,1,0.000069444451688,8.000000000000000
-1,Montreal,44,45.524639999999998,-73.600239999999999,17,10,0.588000000000000,45.501690000000004,-73.567252999999994,North America,3.622000000000000,40.138700000000000,0.090200000000000,41,43,1,0.000069444451688,8.000000000000000
-1,Montreal,45,45.524050000000003,-73.593010000000007,19,13,0.684000000000000,45.501690000000004,-73.567252999999994,North America,3.195300000000000,40.138700000000000,0.079600000000000,42,44,1,0.000069444451688,8.000000000000000
-1,Montreal,46,45.516840000000002,-73.587959999999995,20,1,0.050000000000000,45.501690000000004,-73.567252999999994,North America,2.332700000000000,40.138700000000000,0.058100000000000,43,45,1,0.000069444451688,8.000000000000000
-1,Montreal,47,45.513370000000002,-73.574879999999993,19,12,0.632000000000000,45.501690000000004,-73.567252999999994,North America,1.428300000000000,40.138700000000000,0.035600000000000,44,46,1,0.000069444451688,8.000000000000000
-1,Montreal,48,45.510359999999999,-73.567009999999996,19,12,0.632000000000000,45.501690000000004,-73.567252999999994,North America,0.964200000000000,40.138700000000000,0.024000000000000,,,,,
-1,Montreal,49,45.506250000000001,-73.552009999999996,20,8,0.400000000000000,45.501690000000004,-73.567252999999994,North America,1.291600000000000,40.138700000000000,0.032200000000000,45,48,1,0.000069444451688,8.000000000000000
