OID,city,population,populati_1,populati_2,total_plan,numCyanoge,freqHCN,latitude_c,longitude_,continent,distance,max_dist,std_distan,BUFF_DIST,ORIG_FID,trondheim_199016_20180701_NDVI_pcs_OID,trondheim_199016_20180701_NDVI_pcs_FID_,trondheim_199016_20180701_NDVI_pcs_COUNT,trondheim_199016_20180701_NDVI_pcs_AREA,trondheim_199016_20180701_NDVI_pcs_MEAN
-1,Trondheim,11,63.416919999999998,10.400080000000001,20,0,0.000000000000000,63.430450000000000,10.395002000000000,Europe,1.525500000000000,8.449600000000000,0.180500000000000,100.000000000000000,10,10,10,35,31500.000000000000000,0.632404550697000
-1,Trondheim,12,63.415059999999997,10.399440000000000,20,1,0.050000000000000,63.430450000000000,10.395002000000000,Europe,1.725500000000000,8.449600000000000,0.204200000000000,100.000000000000000,11,11,11,35,31500.000000000000000,0.331341974650000
-1,Trondheim,13,63.412810000000000,10.400750000000000,19,6,0.316000000000000,63.430450000000000,10.395002000000000,Europe,1.982200000000000,8.449600000000000,0.234600000000000,100.000000000000000,12,12,12,35,31500.000000000000000,0.355871680751000
-1,Trondheim,14,63.411079999999998,10.400190000000000,20,0,0.000000000000000,63.430450000000000,10.395002000000000,Europe,2.169300000000000,8.449600000000000,0.256700000000000,100.000000000000000,13,13,13,35,31500.000000000000000,0.388216974373000
-1,Trondheim,15,63.408420000000000,10.396780000000000,18,0,0.000000000000000,63.430450000000000,10.395002000000000,Europe,2.451200000000000,8.449600000000000,0.290100000000000,100.000000000000000,14,14,14,35,31500.000000000000000,0.298753863999000
-1,Trondheim,16,63.404330000000002,10.397890000000000,18,2,0.111000000000000,63.430450000000000,10.395002000000000,Europe,2.908000000000000,8.449600000000000,0.344200000000000,100.000000000000000,15,15,15,37,33300.000000000000000,0.259012903112000
-1,Trondheim,17,63.402140000000003,10.400750000000000,15,1,0.067000000000000,63.430450000000000,10.395002000000000,Europe,3.160900000000000,8.449600000000000,0.374100000000000,100.000000000000000,16,16,16,37,33300.000000000000000,0.441607136380000
-1,Trondheim,18,63.398310000000002,10.404920000000001,20,0,0.000000000000000,63.430450000000000,10.395002000000000,Europe,3.607700000000000,8.449600000000000,0.427000000000000,100.000000000000000,17,17,17,35,31500.000000000000000,0.268696050452000
-1,Trondheim,19,63.396250000000002,10.403169999999999,18,0,0.000000000000000,63.430450000000000,10.395002000000000,Europe,3.824500000000000,8.449600000000000,0.452600000000000,100.000000000000000,18,18,18,34,30600.000000000000000,0.487636645927000
-1,Trondheim,20,63.393079999999998,10.401470000000000,13,2,0.154000000000000,63.430450000000000,10.395002000000000,Europe,4.167800000000000,8.449600000000000,0.493300000000000,100.000000000000000,19,19,19,36,32400.000000000000000,0.321425845226000
-1,Trondheim,21,63.391330000000004,10.397390000000000,19,1,0.053000000000000,63.430450000000000,10.395002000000000,Europe,4.351600000000000,8.449600000000000,0.515000000000000,100.000000000000000,20,20,20,36,32400.000000000000000,0.360969467399000
-1,Trondheim,22,63.388829999999999,10.397309999999999,20,1,0.050000000000000,63.430450000000000,10.395002000000000,Europe,4.629400000000000,8.449600000000000,0.547900000000000,100.000000000000000,21,21,21,32,28800.000000000000000,0.363291336223000
-1,Trondheim,23,63.388309999999997,10.402559999999999,18,0,0.000000000000000,63.430450000000000,10.395002000000000,Europe,4.700800000000000,8.449600000000000,0.556300000000000,100.000000000000000,22,22,22,35,31500.000000000000000,0.332969929384000
-1,Trondheim,24,63.386920000000003,10.408030000000000,17,1,0.059000000000000,63.430450000000000,10.395002000000000,Europe,4.883600000000000,8.449600000000000,0.578000000000000,100.000000000000000,23,23,23,35,31500.000000000000000,0.222466757787000
-1,Trondheim,25,63.389189999999999,10.412000000000001,19,0,0.000000000000000,63.430450000000000,10.395002000000000,Europe,4.665300000000000,8.449600000000000,0.552100000000000,100.000000000000000,24,24,24,35,31500.000000000000000,0.553415347849000
-1,Trondheim,26,63.387779999999999,10.416750000000000,15,1,0.067000000000000,63.430450000000000,10.395002000000000,Europe,4.866600000000000,8.449600000000000,0.576000000000000,100.000000000000000,25,25,25,36,32400.000000000000000,0.698265348044000
-1,Trondheim,27,63.385530000000003,10.422079999999999,17,0,0.000000000000000,63.430450000000000,10.395002000000000,Europe,5.173500000000000,8.449600000000000,0.612300000000000,100.000000000000000,26,26,26,37,33300.000000000000000,0.706648249078000
-1,Trondheim,28,63.382970000000000,10.417560000000000,20,0,0.000000000000000,63.430450000000000,10.395002000000000,Europe,5.397600000000000,8.449600000000000,0.638800000000000,100.000000000000000,27,27,27,32,28800.000000000000000,0.783084359951000
-1,Trondheim,29,63.382939999999998,10.414610000000000,16,1,0.062000000000000,63.430450000000000,10.395002000000000,Europe,5.372300000000000,8.449600000000000,0.635800000000000,100.000000000000000,28,28,28,31,27900.000000000000000,0.582867223409000
-1,Trondheim,30,63.384079999999997,10.424329999999999,16,2,0.125000000000000,63.430450000000000,10.395002000000000,Europe,5.358800000000000,8.449600000000000,0.634200000000000,100.000000000000000,29,29,29,36,32400.000000000000000,0.407960531612000
-1,Trondheim,31,63.384470000000000,10.428500000000000,20,4,0.200000000000000,63.430450000000000,10.395002000000000,Europe,5.377800000000000,8.449600000000000,0.636500000000000,100.000000000000000,30,30,30,32,28800.000000000000000,0.660004609264000
-1,Trondheim,32,63.382640000000002,10.434390000000000,15,0,0.000000000000000,63.430450000000000,10.395002000000000,Europe,5.666200000000000,8.449600000000000,0.670600000000000,100.000000000000000,31,31,31,35,31500.000000000000000,0.674215022155000
-1,Trondheim,33,63.379669999999997,10.435280000000001,20,0,0.000000000000000,63.430450000000000,10.395002000000000,Europe,5.991900000000000,8.449600000000000,0.709100000000000,100.000000000000000,32,32,32,35,31500.000000000000000,0.687998141561000
-1,Trondheim,34,63.377420000000001,10.433190000000000,15,0,0.000000000000000,63.430450000000000,10.395002000000000,Europe,6.195500000000000,8.449600000000000,0.733200000000000,100.000000000000000,33,33,33,35,31500.000000000000000,0.677919008902000
-1,Trondheim,35,63.374440000000000,10.429810000000000,15,1,0.067000000000000,63.430450000000000,10.395002000000000,Europe,6.464600000000000,8.449600000000000,0.765100000000000,100.000000000000000,34,34,34,35,31500.000000000000000,0.693300366402000
-1,Trondheim,36,63.372529999999998,10.432190000000000,16,0,0.000000000000000,63.430450000000000,10.395002000000000,Europe,6.701200000000000,8.449600000000000,0.793100000000000,100.000000000000000,35,35,35,37,33300.000000000000000,0.748318741450000
-1,Trondheim,37,63.370500000000000,10.436059999999999,18,1,0.056000000000000,63.430450000000000,10.395002000000000,Europe,6.972500000000000,8.449600000000000,0.825200000000000,100.000000000000000,36,36,36,35,31500.000000000000000,0.404344098270000
-1,Trondheim,38,63.367860000000000,10.441890000000001,15,1,0.067000000000000,63.430450000000000,10.395002000000000,Europe,7.340800000000000,8.449600000000000,0.868800000000000,100.000000000000000,37,37,37,35,31500.000000000000000,0.711380342075000
-1,Trondheim,39,63.365000000000002,10.443780000000000,15,0,0.000000000000000,63.430450000000000,10.395002000000000,Europe,7.672300000000000,8.449600000000000,0.908000000000000,100.000000000000000,38,38,38,35,31500.000000000000000,0.641866804872000
-1,Trondheim,40,63.362389999999998,10.444750000000001,20,0,0.000000000000000,63.430450000000000,10.395002000000000,Europe,7.963000000000000,8.449600000000000,0.942400000000000,100.000000000000000,39,39,39,35,31500.000000000000000,0.787118206705000
-1,Trondheim,41,63.357309999999998,10.441030000000000,15,4,0.267000000000000,63.430450000000000,10.395002000000000,Europe,8.449600000000000,8.449600000000000,1.000000000000000,100.000000000000000,40,40,40,35,31500.000000000000000,0.664315910850000
