OID,city,population,populati_1,populati_2,total_plan,numCyanoge,freqHCN,latitude_c,longitude_,continent,distance,max_dist,std_distan,F5_Toronto_gcs_PET_May_OID,F5_Toronto_gcs_PET_May_FID_,F5_Toronto_gcs_PET_May_COUNT,F5_Toronto_gcs_PET_May_AREA,F5_Toronto_gcs_PET_May_MEAN
-1,Toronto,33,43.724860000000000,-79.430819999999997,19,7,0.368000000000000,43.653224999999999,-79.383185999999995,North America,8.838400000000000,47.583900000000000,0.185700000000000,30,32,1,0.000069444451688,115.000000000000000
-1,Toronto,34,43.714790000000001,-79.428979999999996,20,3,0.150000000000000,43.653224999999999,-79.383185999999995,North America,7.773300000000000,47.583900000000000,0.163400000000000,31,33,1,0.000069444451688,115.000000000000000
-1,Toronto,35,43.704140000000002,-79.426659999999998,20,11,0.550000000000000,43.653224999999999,-79.383185999999995,North America,6.654000000000000,47.583900000000000,0.139800000000000,32,34,1,0.000069444451688,115.000000000000000
-1,Toronto,36,43.694159999999997,-79.422970000000007,20,8,0.400000000000000,43.653224999999999,-79.383185999999995,North America,5.563800000000000,47.583900000000000,0.116900000000000,33,35,1,0.000069444451688,114.000000000000000
-1,Toronto,37,43.683149999999998,-79.419749999999993,20,4,0.200000000000000,43.653224999999999,-79.383185999999995,North America,4.440900000000000,47.583900000000000,0.093300000000000,34,36,1,0.000069444451688,114.000000000000000
-1,Toronto,38,43.671990000000001,-79.414209999999997,20,1,0.050000000000000,43.653224999999999,-79.383185999999995,North America,3.253000000000000,47.583900000000000,0.068400000000000,35,37,1,0.000069444451688,113.000000000000000
-1,Toronto,39,43.663469999999997,-79.412009999999995,20,6,0.300000000000000,43.653224999999999,-79.383185999999995,North America,2.583500000000000,47.583900000000000,0.054300000000000,36,38,1,0.000069444451688,113.000000000000000
-1,Toronto,40,43.657200000000003,-79.407560000000004,20,3,0.150000000000000,43.653224999999999,-79.383185999999995,North America,2.010100000000000,47.583900000000000,0.042200000000000,37,39,1,0.000069444451688,114.000000000000000
-1,Toronto,41,43.649940000000001,-79.404769999999999,20,1,0.050000000000000,43.653224999999999,-79.383185999999995,North America,1.774500000000000,47.583900000000000,0.037300000000000,38,40,1,0.000069444451688,114.000000000000000
-1,Toronto,42,43.643000000000001,-79.403369999999995,20,3,0.150000000000000,43.653224999999999,-79.383185999999995,North America,1.982400000000000,47.583900000000000,0.041700000000000,,,,,
-1,Toronto,43,43.634709999999998,-79.399199999999993,20,3,0.150000000000000,43.653224999999999,-79.383185999999995,North America,2.428800000000000,47.583900000000000,0.051000000000000,39,42,1,0.000069444451688,114.000000000000000
-1,Toronto,51,43.666770000000000,-79.588110000000000,20,3,0.150000000000000,43.653224999999999,-79.383185999999995,North America,16.553500000000000,47.583900000000000,0.347900000000000,40,43,1,0.000069444451688,118.000000000000000
-1,Toronto,52,43.653590000000001,-79.594830000000002,20,8,0.400000000000000,43.653224999999999,-79.383185999999995,North America,17.027400000000000,47.583900000000000,0.357800000000000,41,44,1,0.000069444451688,118.000000000000000
-1,Toronto,53,43.652540000000002,-79.612219999999994,20,3,0.150000000000000,43.653224999999999,-79.383185999999995,North America,18.426700000000000,47.583900000000000,0.387200000000000,42,45,1,0.000069444451688,118.000000000000000
-1,Toronto,54,43.649180000000001,-79.621009999999998,19,7,0.368000000000000,43.653224999999999,-79.383185999999995,North America,19.139600000000002,47.583900000000000,0.402200000000000,43,46,1,0.000069444451688,118.000000000000000
-1,Toronto,55,43.642280000000000,-79.630769999999998,20,4,0.200000000000000,43.653224999999999,-79.383185999999995,North America,19.957799999999999,47.583900000000000,0.419400000000000,44,47,1,0.000069444451688,118.000000000000000
-1,Toronto,56,43.635199999999998,-79.638880000000000,20,4,0.200000000000000,43.653224999999999,-79.383185999999995,North America,20.671800000000001,47.583900000000000,0.434400000000000,45,48,1,0.000069444451688,118.000000000000000
-1,Toronto,57,43.627589999999998,-79.650180000000006,19,2,0.105000000000000,43.653224999999999,-79.383185999999995,North America,21.673300000000001,47.583900000000000,0.455500000000000,46,49,1,0.000069444451688,118.000000000000000
-1,Toronto,58,43.622689999999999,-79.660399999999996,20,4,0.200000000000000,43.653224999999999,-79.383185999999995,North America,22.565300000000001,47.583900000000000,0.474200000000000,47,50,1,0.000069444451688,118.000000000000000
-1,Toronto,59,43.618690000000001,-79.670400000000001,20,4,0.200000000000000,43.653224999999999,-79.383185999999995,North America,23.430700000000002,47.583900000000000,0.492400000000000,48,51,1,0.000069444451688,117.000000000000000
-1,Toronto,60,43.614440000000002,-79.682220000000001,18,8,0.444000000000000,43.653224999999999,-79.383185999999995,North America,24.449300000000001,47.583900000000000,0.513800000000000,49,52,1,0.000069444451688,118.000000000000000
-1,Toronto,61,43.609740000000002,-79.688850000000002,20,6,0.300000000000000,43.653224999999999,-79.383185999999995,North America,25.071200000000001,47.583900000000000,0.526900000000000,50,53,1,0.000069444451688,118.000000000000000
-1,Toronto,62,43.592520000000000,-79.688100000000006,20,9,0.450000000000000,43.653224999999999,-79.383185999999995,North America,25.454899999999999,47.583900000000000,0.534900000000000,51,54,1,0.000069444451688,118.000000000000000
-1,Toronto,63,43.588070000000002,-79.698099999999997,20,5,0.250000000000000,43.653224999999999,-79.383185999999995,North America,26.364500000000000,47.583900000000000,0.554100000000000,52,55,1,0.000069444451688,118.000000000000000
-1,Toronto,64,43.582500000000003,-79.705950000000001,20,8,0.400000000000000,43.653224999999999,-79.383185999999995,North America,27.146699999999999,47.583900000000000,0.570500000000000,53,56,1,0.000069444451688,118.000000000000000
-1,Toronto,65,43.565429999999999,-79.699939999999998,20,11,0.550000000000000,43.653224999999999,-79.383185999999995,North America,27.307099999999998,47.583900000000000,0.573900000000000,54,57,1,0.000069444451688,118.000000000000000
-1,Toronto,66,43.555970000000002,-79.710300000000004,17,5,0.294000000000000,43.653224999999999,-79.383185999999995,North America,28.472200000000001,47.583900000000000,0.598400000000000,55,58,1,0.000069444451688,118.000000000000000
-1,Toronto,67,43.546950000000002,-79.720380000000006,20,7,0.350000000000000,43.653224999999999,-79.383185999999995,North America,29.612300000000001,47.583900000000000,0.622300000000000,56,59,1,0.000069444451688,118.000000000000000
-1,Toronto,68,43.540540000000000,-79.726849999999999,20,7,0.350000000000000,43.653224999999999,-79.383185999999995,North America,30.379100000000001,47.583900000000000,0.638400000000000,57,60,1,0.000069444451688,118.000000000000000
-1,Toronto,69,43.523710000000001,-79.745800000000003,20,7,0.350000000000000,43.653224999999999,-79.383185999999995,North America,32.562500000000000,47.583900000000000,0.684300000000000,58,61,1,0.000069444451688,117.000000000000000
-1,Toronto,70,43.518129999999999,-79.752030000000005,19,8,0.421000000000000,43.653224999999999,-79.383185999999995,North America,33.289900000000003,47.583900000000000,0.699600000000000,59,62,1,0.000069444451688,117.000000000000000
-1,Toronto,71,43.501230000000000,-79.758470000000003,20,7,0.350000000000000,43.653224999999999,-79.383185999999995,North America,34.634500000000003,47.583900000000000,0.727900000000000,60,63,1,0.000069444451688,118.000000000000000
-1,Toronto,72,43.488360000000000,-79.752120000000005,20,12,0.600000000000000,43.653224999999999,-79.383185999999995,North America,34.921300000000002,47.583900000000000,0.733900000000000,61,64,1,0.000069444451688,118.000000000000000
-1,Toronto,73,43.478409999999997,-79.763140000000007,20,7,0.350000000000000,43.653224999999999,-79.383185999999995,North America,36.262900000000002,47.583900000000000,0.762100000000000,62,65,1,0.000069444451688,118.000000000000000
-1,Toronto,74,43.471040000000002,-79.771220000000000,17,7,0.412000000000000,43.653224999999999,-79.383185999999995,North America,37.255000000000003,47.583900000000000,0.782900000000000,63,66,1,0.000069444451688,118.000000000000000
-1,Toronto,75,43.457529999999998,-79.754599999999996,20,11,0.550000000000000,43.653224999999999,-79.383185999999995,North America,37.004199999999997,47.583900000000000,0.777700000000000,64,67,1,0.000069444451688,118.000000000000000
-1,Toronto,76,43.442169999999997,-79.773510000000002,20,8,0.400000000000000,43.653224999999999,-79.383185999999995,North America,39.247300000000003,47.583900000000000,0.824800000000000,65,68,1,0.000069444451688,118.000000000000000
-1,Toronto,77,43.446350000000002,-79.797899999999998,18,8,0.444000000000000,43.653224999999999,-79.383185999999995,North America,40.573500000000003,47.583900000000000,0.852700000000000,66,69,1,0.000069444451688,118.000000000000000
-1,Toronto,78,43.436979999999998,-79.808239999999998,19,8,0.421000000000000,43.653224999999999,-79.383185999999995,North America,41.854599999999998,47.583900000000000,0.879600000000000,67,70,1,0.000069444451688,119.000000000000000
-1,Toronto,79,43.436660000000003,-79.825040000000001,20,10,0.500000000000000,43.653224999999999,-79.383185999999995,North America,42.989899999999999,47.583900000000000,0.903500000000000,68,71,1,0.000069444451688,118.000000000000000
-1,Toronto,80,43.428179999999998,-79.833650000000006,20,12,0.600000000000000,43.653224999999999,-79.383185999999995,North America,44.096800000000002,47.583900000000000,0.926700000000000,69,72,1,0.000069444451688,119.000000000000000
-1,Toronto,81,43.411000000000001,-79.836340000000007,20,6,0.300000000000000,43.653224999999999,-79.383185999999995,North America,45.386699999999998,47.583900000000000,0.953800000000000,70,73,1,0.000069444451688,118.000000000000000
-1,Toronto,82,43.404640000000001,-79.843019999999996,20,11,0.550000000000000,43.653224999999999,-79.383185999999995,North America,46.242100000000001,47.583900000000000,0.971800000000000,71,74,1,0.000069444451688,118.000000000000000
-1,Toronto,83,43.398299999999999,-79.850740000000002,20,8,0.400000000000000,43.653224999999999,-79.383185999999995,North America,47.164400000000001,47.583900000000000,0.991200000000000,72,75,1,0.000069444451688,117.000000000000000
-1,Toronto,84,43.673409999999997,-79.568989999999999,17,2,0.118000000000000,43.653224999999999,-79.383185999999995,North America,15.113600000000000,47.583900000000000,0.317600000000000,73,76,1,0.000069444451688,118.000000000000000
-1,Toronto,85,43.684690000000003,-79.563770000000005,20,2,0.100000000000000,43.653224999999999,-79.383185999999995,North America,14.940200000000001,47.583900000000000,0.314000000000000,74,77,1,0.000069444451688,117.000000000000000
-1,Toronto,86,43.688710000000000,-79.549700000000001,20,2,0.100000000000000,43.653224999999999,-79.383185999999995,North America,13.961700000000000,47.583900000000000,0.293400000000000,75,78,1,0.000069444451688,117.000000000000000
-1,Toronto,87,43.692360000000001,-79.537959999999998,20,5,0.250000000000000,43.653224999999999,-79.383185999999995,North America,13.186700000000000,47.583900000000000,0.277100000000000,76,79,1,0.000069444451688,117.000000000000000
-1,Toronto,88,43.697560000000003,-79.524550000000005,20,4,0.200000000000000,43.653224999999999,-79.383185999999995,North America,12.391800000000000,47.583900000000000,0.260400000000000,77,80,1,0.000069444451688,117.000000000000000
-1,Toronto,89,43.701050000000002,-79.511570000000006,20,4,0.200000000000000,43.653224999999999,-79.383185999999995,North America,11.613799999999999,47.583900000000000,0.244100000000000,78,81,1,0.000069444451688,117.000000000000000
-1,Toronto,90,43.702150000000003,-79.499799999999993,20,8,0.400000000000000,43.653224999999999,-79.383185999999995,North America,10.841799999999999,47.583900000000000,0.227800000000000,79,82,1,0.000069444451688,116.000000000000000
-1,Toronto,91,43.705140000000000,-79.488939999999999,20,4,0.200000000000000,43.653224999999999,-79.383185999999995,North America,10.278700000000001,47.583900000000000,0.216000000000000,80,83,1,0.000069444451688,116.000000000000000
-1,Toronto,92,43.709429999999998,-79.472340000000003,20,4,0.200000000000000,43.653224999999999,-79.383185999999995,North America,9.510999999999999,47.583900000000000,0.199900000000000,81,84,1,0.000069444451688,116.000000000000000
-1,Toronto,93,43.713000000000001,-79.462990000000005,20,7,0.350000000000000,43.653224999999999,-79.383185999999995,North America,9.239000000000001,47.583900000000000,0.194200000000000,82,85,1,0.000069444451688,116.000000000000000
-1,Toronto,94,43.715429999999998,-79.449799999999996,19,7,0.368000000000000,43.653224999999999,-79.383185999999995,North America,8.748500000000000,47.583900000000000,0.183900000000000,83,86,1,0.000069444451688,115.000000000000000
-1,Toronto,95,43.952979999999997,-78.960020000000000,19,8,0.421000000000000,43.653224999999999,-79.383185999999995,North America,47.583900000000000,47.583900000000000,1.000000000000000,84,87,1,0.000069444451688,114.000000000000000
-1,Toronto,96,43.954160000000002,-78.974239999999995,20,6,0.300000000000000,43.653224999999999,-79.383185999999995,North America,46.869700000000002,47.583900000000000,0.985000000000000,85,88,1,0.000069444451688,113.000000000000000
-1,Toronto,97,43.957230000000003,-78.997519999999994,20,8,0.400000000000000,43.653224999999999,-79.383185999999995,North America,45.831699999999998,47.583900000000000,0.963200000000000,86,89,1,0.000069444451688,114.000000000000000
-1,Toronto,98,43.960039999999999,-79.007670000000005,20,16,0.800000000000000,43.653224999999999,-79.383185999999995,North America,45.518900000000002,47.583900000000000,0.956600000000000,87,90,1,0.000069444451688,113.000000000000000
-1,Toronto,99,43.939439999999998,-79.017430000000004,19,17,0.895000000000000,43.653224999999999,-79.383185999999995,North America,43.297100000000000,47.583900000000000,0.909900000000000,88,91,1,0.000069444451688,113.000000000000000
-1,Toronto,100,43.932220000000001,-79.033850000000001,20,6,0.300000000000000,43.653224999999999,-79.383185999999995,North America,41.816699999999997,47.583900000000000,0.878800000000000,89,92,1,0.000069444451688,114.000000000000000
-1,Toronto,101,43.930920000000000,-79.055679999999995,20,2,0.100000000000000,43.653224999999999,-79.383185999999995,North America,40.552599999999998,47.583900000000000,0.852200000000000,90,93,1,0.000069444451688,114.000000000000000
-1,Toronto,102,43.928550000000001,-79.066410000000005,20,6,0.300000000000000,43.653224999999999,-79.383185999999995,North America,39.796900000000001,47.583900000000000,0.836400000000000,91,94,1,0.000069444451688,113.000000000000000
-1,Toronto,103,43.924639999999997,-79.070080000000004,20,6,0.300000000000000,43.653224999999999,-79.383185999999995,North America,39.274799999999999,47.583900000000000,0.825400000000000,92,95,1,0.000069444451688,114.000000000000000
-1,Toronto,104,43.890059999999998,-79.065870000000004,20,8,0.400000000000000,43.653224999999999,-79.383185999999995,North America,36.642600000000002,47.583900000000000,0.770100000000000,93,96,1,0.000069444451688,114.000000000000000
-1,Toronto,105,43.902270000000001,-79.097769999999997,8,5,0.625000000000000,43.653224999999999,-79.383185999999995,North America,35.943899999999999,47.583900000000000,0.755400000000000,94,97,1,0.000069444451688,114.000000000000000
-1,Toronto,106,43.894340000000000,-79.130110000000002,20,7,0.350000000000000,43.653224999999999,-79.383185999999995,North America,33.640900000000002,47.583900000000000,0.707000000000000,95,98,1,0.000069444451688,113.000000000000000
-1,Toronto,107,43.891199999999998,-79.143670000000000,20,1,0.050000000000000,43.653224999999999,-79.383185999999995,North America,32.711900000000000,47.583900000000000,0.687500000000000,96,99,1,0.000069444451688,114.000000000000000
-1,Toronto,108,43.881349999999998,-79.145939999999996,20,2,0.100000000000000,43.653224999999999,-79.383185999999995,North America,31.723600000000001,47.583900000000000,0.666700000000000,97,100,1,0.000069444451688,114.000000000000000
-1,Toronto,109,43.864939999999997,-79.174109999999999,18,3,0.167000000000000,43.653224999999999,-79.383185999999995,North America,28.916200000000000,47.583900000000000,0.607700000000000,98,101,1,0.000069444451688,114.000000000000000
-1,Toronto,110,43.853659999999998,-79.180289999999999,20,3,0.150000000000000,43.653224999999999,-79.383185999999995,North America,27.609700000000000,47.583900000000000,0.580200000000000,99,102,1,0.000069444451688,114.000000000000000
-1,Toronto,111,43.850070000000002,-79.193479999999994,20,5,0.250000000000000,43.653224999999999,-79.383185999999995,North America,26.669599999999999,47.583900000000000,0.560500000000000,100,103,1,0.000069444451688,114.000000000000000
-1,Toronto,112,43.844749999999998,-79.216669999999993,20,11,0.550000000000000,43.653224999999999,-79.383185999999995,North America,25.148399999999999,47.583900000000000,0.528500000000000,101,104,1,0.000069444451688,114.000000000000000
-1,Toronto,113,43.839810000000000,-79.231449999999995,20,3,0.150000000000000,43.653224999999999,-79.383185999999995,North America,24.062700000000000,47.583900000000000,0.505700000000000,102,105,1,0.000069444451688,114.000000000000000
-1,Toronto,114,43.837840000000000,-79.249219999999994,20,10,0.500000000000000,43.653224999999999,-79.383185999999995,North America,23.177900000000001,47.583900000000000,0.487100000000000,103,106,1,0.000069444451688,114.000000000000000
-1,Toronto,115,43.834299999999999,-79.262420000000006,18,12,0.667000000000000,43.653224999999999,-79.383185999999995,North America,22.349900000000002,47.583900000000000,0.469700000000000,104,107,1,0.000069444451688,114.000000000000000
-1,Toronto,116,43.832520000000002,-79.273489999999995,20,5,0.250000000000000,43.653224999999999,-79.383185999999995,North America,21.797400000000000,47.583900000000000,0.458100000000000,105,108,1,0.000069444451688,114.000000000000000
-1,Toronto,117,43.828539999999997,-79.287459999999996,20,0,0.000000000000000,43.653224999999999,-79.383185999999995,North America,20.956199999999999,47.583900000000000,0.440400000000000,106,109,1,0.000069444451688,114.000000000000000
-1,Toronto,118,43.824820000000003,-79.302920000000000,20,2,0.100000000000000,43.653224999999999,-79.383185999999995,North America,20.140699999999999,47.583900000000000,0.423300000000000,107,110,1,0.000069444451688,114.000000000000000
-1,Toronto,119,43.825460000000000,-79.318590000000000,20,3,0.150000000000000,43.653224999999999,-79.383185999999995,North America,19.842300000000002,47.583900000000000,0.417000000000000,108,111,1,0.000069444451688,114.000000000000000
-1,Toronto,120,43.746929999999999,-79.308359999999993,20,1,0.050000000000000,43.653224999999999,-79.383185999999995,North America,12.031200000000000,47.583900000000000,0.252800000000000,109,112,1,0.000069444451688,114.000000000000000
-1,Toronto,121,43.741439999999997,-79.318430000000006,20,2,0.100000000000000,43.653224999999999,-79.383185999999995,North America,11.105000000000000,47.583900000000000,0.233400000000000,110,113,1,0.000069444451688,113.000000000000000
-1,Toronto,122,43.738759999999999,-79.337029999999999,20,4,0.200000000000000,43.653224999999999,-79.383185999999995,North America,10.209300000000001,47.583900000000000,0.214600000000000,111,114,1,0.000069444451688,114.000000000000000
-1,Toronto,123,43.738970000000002,-79.351540000000000,20,4,0.200000000000000,43.653224999999999,-79.383185999999995,North America,9.868000000000000,47.583900000000000,0.207400000000000,112,115,1,0.000069444451688,114.000000000000000
-1,Toronto,124,43.734830000000002,-79.357659999999996,20,9,0.450000000000000,43.653224999999999,-79.383185999999995,North America,9.303200000000000,47.583900000000000,0.195500000000000,,,,,
-1,Toronto,125,43.732199999999999,-79.372129999999999,20,2,0.100000000000000,43.653224999999999,-79.383185999999995,North America,8.826499999999999,47.583900000000000,0.185500000000000,113,117,1,0.000069444451688,114.000000000000000
-1,Toronto,126,43.728189999999998,-79.392060000000001,20,5,0.250000000000000,43.653224999999999,-79.383185999999995,North America,8.366199999999999,47.583900000000000,0.175800000000000,114,118,1,0.000069444451688,114.000000000000000
-1,Toronto,127,43.721469999999997,-79.409250000000000,20,2,0.100000000000000,43.653224999999999,-79.383185999999995,North America,7.872600000000000,47.583900000000000,0.165400000000000,115,119,1,0.000069444451688,115.000000000000000
-1,Toronto,128,43.722259999999999,-79.426580000000001,19,3,0.158000000000000,43.653224999999999,-79.383185999999995,North America,8.432100000000000,47.583900000000000,0.177200000000000,,,,,
