OID,city,population,populati_1,populati_2,total_plan,numCyanoge,freqHCN,latitude_c,longitude_,continent,distance,max_dist,std_distan,F9_Tokyo_gcs_PET_Sep_OID,F9_Tokyo_gcs_PET_Sep_FID_,F9_Tokyo_gcs_PET_Sep_COUNT,F9_Tokyo_gcs_PET_Sep_AREA,F9_Tokyo_gcs_PET_Sep_MEAN
-1,Tokyo,16,36.115279999999998,140.106940000000009,18,8,0.444000000000000,35.689487000000000,139.691710999999998,Asia,60.335400000000000,65.991200000000006,0.914300000000000,13,15,1,0.000069444451688,99.000000000000000
-1,Tokyo,17,36.136110000000002,140.121669999999995,17,4,0.235000000000000,35.689487000000000,139.691710999999998,Asia,62.973399999999998,65.991200000000006,0.954300000000000,14,16,1,0.000069444451688,99.000000000000000
-1,Tokyo,18,36.136110000000002,140.121669999999995,1,0,0.000000000000000,35.689487000000000,139.691710999999998,Asia,62.973399999999998,65.991200000000006,0.954300000000000,,,,,
-1,Tokyo,18,36.137219999999999,140.106390000000005,16,3,0.188000000000000,35.689487000000000,139.691710999999998,Asia,62.235300000000002,65.991200000000006,0.943100000000000,15,18,1,0.000069444451688,99.000000000000000
-1,Tokyo,19,36.161099999999998,140.082179999999994,17,6,0.353000000000000,35.689487000000000,139.691710999999998,Asia,63.136400000000002,65.991200000000006,0.956700000000000,16,19,1,0.000069444451688,99.000000000000000
-1,Tokyo,20,35.674999999999997,139.756670000000014,17,1,0.059000000000000,35.689487000000000,139.691710999999998,Asia,6.084200000000000,65.991200000000006,0.092200000000000,17,20,1,0.000069444451688,93.000000000000000
-1,Tokyo,21,35.710560000000001,139.761670000000009,19,1,0.053000000000000,35.689487000000000,139.691710999999998,Asia,6.737800000000000,65.991200000000006,0.102100000000000,18,21,1,0.000069444451688,93.000000000000000
-1,Tokyo,22,35.713610000000003,139.761940000000010,18,4,0.222000000000000,35.689487000000000,139.691710999999998,Asia,6.885500000000000,65.991200000000006,0.104300000000000,,,,,
-1,Tokyo,23,35.759999999999998,139.814719999999994,20,1,0.050000000000000,35.689487000000000,139.691710999999998,Asia,13.593400000000001,65.991200000000006,0.206000000000000,19,23,1,0.000069444451688,94.000000000000000
-1,Tokyo,24,35.768329999999999,139.812500000000000,20,2,0.100000000000000,35.689487000000000,139.691710999999998,Asia,13.990700000000000,65.991200000000006,0.212000000000000,20,24,1,0.000069444451688,95.000000000000000
-1,Tokyo,25,35.773890000000002,139.816669999999988,19,4,0.211000000000000,35.689487000000000,139.691710999999998,Asia,14.673200000000000,65.991200000000006,0.222400000000000,,,,,
-1,Tokyo,26,35.784720000000000,139.821110000000004,20,0,0.000000000000000,35.689487000000000,139.691710999999998,Asia,15.765200000000000,65.991200000000006,0.238900000000000,21,26,1,0.000069444451688,95.000000000000000
-1,Tokyo,27,35.780560000000001,139.819170000000014,20,0,0.000000000000000,35.689487000000000,139.691710999999998,Asia,15.326599999999999,65.991200000000006,0.232300000000000,22,27,1,0.000069444451688,95.000000000000000
-1,Tokyo,28,35.806939999999997,139.843889999999988,20,3,0.150000000000000,35.689487000000000,139.691710999999998,Asia,18.951899999999998,65.991200000000006,0.287200000000000,23,28,1,0.000069444451688,95.000000000000000
-1,Tokyo,29,35.913060000000002,139.960000000000008,17,4,0.235000000000000,35.689487000000000,139.691710999999998,Asia,34.690800000000003,65.991200000000006,0.525700000000000,24,29,1,0.000069444451688,97.000000000000000
-1,Tokyo,30,35.912219999999998,139.951110000000000,19,0,0.000000000000000,35.689487000000000,139.691710999999998,Asia,34.068600000000004,65.991200000000006,0.516300000000000,25,30,1,0.000069444451688,97.000000000000000
-1,Tokyo,31,35.902220000000000,139.938610000000011,18,2,0.111000000000000,35.689487000000000,139.691710999999998,Asia,32.487099999999998,65.991200000000006,0.492300000000000,26,31,1,0.000069444451688,97.000000000000000
-1,Tokyo,32,35.899720000000002,139.948059999999998,18,9,0.500000000000000,35.689487000000000,139.691710999999998,Asia,32.879199999999997,65.991200000000006,0.498200000000000,27,32,1,0.000069444451688,97.000000000000000
-1,Tokyo,33,36.102780000000003,140.105559999999997,20,0,0.000000000000000,35.689487000000000,139.691710999999998,Asia,59.174399999999999,65.991200000000006,0.896700000000000,28,33,1,0.000069444451688,99.000000000000000
-1,Tokyo,34,36.107219999999998,140.102219999999988,20,0,0.000000000000000,35.689487000000000,139.691710999999998,Asia,59.370199999999997,65.991200000000006,0.899700000000000,,,,,
-1,Tokyo,35,36.199719999999999,140.066110000000009,20,3,0.150000000000000,35.689487000000000,139.691710999999998,Asia,65.991200000000006,65.991200000000006,1.000000000000000,29,35,1,0.000069444451688,99.000000000000000
-1,Tokyo,36,35.662219999999998,139.677500000000009,20,4,0.200000000000000,35.689487000000000,139.691710999999998,Asia,3.292500000000000,65.991200000000006,0.049900000000000,30,36,1,0.000069444451688,94.000000000000000
-1,Tokyo,37,35.674720000000001,139.694439999999986,20,2,0.100000000000000,35.689487000000000,139.691710999999998,Asia,1.660400000000000,65.991200000000006,0.025200000000000,,,,,
-1,Tokyo,38,35.712220000000002,139.803889999999996,20,3,0.150000000000000,35.689487000000000,139.691710999999998,Asia,10.440200000000001,65.991200000000006,0.158200000000000,31,38,1,0.000069444451688,93.000000000000000
-1,Tokyo,39,35.712859999999999,139.773959999999988,18,8,0.444000000000000,35.689487000000000,139.691710999999998,Asia,7.868500000000000,65.991200000000006,0.119200000000000,32,39,1,0.000069444451688,93.000000000000000
-1,Tokyo,40,35.691249999999997,139.689660000000003,20,9,0.450000000000000,35.689487000000000,139.691710999999998,Asia,0.269700000000000,65.991200000000006,0.004100000000000,33,40,1,0.000069444451688,94.000000000000000
-1,Tokyo,41,35.692290000000000,139.750280000000004,20,1,0.050000000000000,35.689487000000000,139.691710999999998,Asia,5.298500000000000,65.991200000000006,0.080300000000000,34,41,1,0.000069444451688,93.000000000000000
-1,Tokyo,42,35.650280000000002,139.693330000000003,20,8,0.400000000000000,35.689487000000000,139.691710999999998,Asia,4.362100000000000,65.991200000000006,0.066100000000000,35,42,1,0.000069444451688,94.000000000000000
-1,Tokyo,43,35.650559999999999,139.695830000000001,19,6,0.316000000000000,35.689487000000000,139.691710999999998,Asia,4.344400000000000,65.991200000000006,0.065800000000000,,,,,
-1,Tokyo,44,35.642780000000002,139.681669999999997,20,1,0.050000000000000,35.689487000000000,139.691710999999998,Asia,5.272200000000000,65.991200000000006,0.079900000000000,36,44,1,0.000069444451688,94.000000000000000
-1,Tokyo,45,35.823889999999999,139.877499999999998,19,1,0.053000000000000,35.689487000000000,139.691710999999998,Asia,22.459000000000000,65.991200000000006,0.340300000000000,37,45,1,0.000069444451688,95.000000000000000
-1,Tokyo,46,35.855049999999999,139.918759999999992,20,6,0.300000000000000,35.689487000000000,139.691710999999998,Asia,27.541000000000000,65.991200000000006,0.417300000000000,38,46,1,0.000069444451688,96.000000000000000
-1,Tokyo,47,35.869439999999997,139.924720000000008,20,2,0.100000000000000,35.689487000000000,139.691710999999998,Asia,29.021000000000001,65.991200000000006,0.439800000000000,39,47,1,0.000069444451688,96.000000000000000
-1,Tokyo,48,35.657780000000002,139.681109999999990,20,3,0.150000000000000,35.689487000000000,139.691710999999998,Asia,3.653400000000000,65.991200000000006,0.055400000000000,40,48,1,0.000069444451688,94.000000000000000
-1,Tokyo,49,35.651389999999999,139.673609999999996,20,7,0.350000000000000,35.689487000000000,139.691710999999998,Asia,4.540800000000000,65.991200000000006,0.068800000000000,41,49,1,0.000069444451688,94.000000000000000
-1,Tokyo,50,35.671939999999999,139.637000000000000,20,5,0.250000000000000,35.689487000000000,139.691710999999998,Asia,5.312800000000000,65.991200000000006,0.080500000000000,42,50,1,0.000069444451688,95.000000000000000
