OID,city,population,populati_1,populati_2,total_plan,numCyanoge,freqHCN,latitude_c,longitude_,continent,distance,max_dist,std_distan,F9_Vancouver_gcs_PET_Sep_OID,F9_Vancouver_gcs_PET_Sep_FID_,F9_Vancouver_gcs_PET_Sep_COUNT,F9_Vancouver_gcs_PET_Sep_AREA,F9_Vancouver_gcs_PET_Sep_MEAN
-1,Vancouver,23,49.172919999999998,-122.862660000000005,20,2,0.100000000000000,49.282730000000001,-123.120734999999996,North America,22.367300000000000,46.597299999999997,0.480000000000000,20,22,1,0.000069444451688,73.000000000000000
-1,Vancouver,24,49.166539999999998,-122.855580000000003,18,4,0.222000000000000,49.282730000000001,-123.120734999999996,North America,23.188400000000001,46.597299999999997,0.497600000000000,21,23,1,0.000069444451688,74.000000000000000
-1,Vancouver,25,49.155349999999999,-122.845420000000004,18,5,0.278000000000000,49.282730000000001,-123.120734999999996,North America,24.504100000000001,46.597299999999997,0.525900000000000,22,24,1,0.000069444451688,74.000000000000000
-1,Vancouver,26,49.140670000000000,-122.842540000000000,20,11,0.550000000000000,49.282730000000001,-123.120734999999996,North America,25.649300000000000,46.597299999999997,0.550400000000000,23,25,1,0.000069444451688,74.000000000000000
-1,Vancouver,27,49.133490000000002,-122.819010000000006,20,9,0.450000000000000,49.282730000000001,-123.120734999999996,North America,27.492200000000000,46.597299999999997,0.590000000000000,24,26,1,0.000069444451688,74.000000000000000
-1,Vancouver,28,49.131059999999998,-122.810810000000004,20,4,0.200000000000000,49.282730000000001,-123.120734999999996,North America,28.131000000000000,46.597299999999997,0.603700000000000,25,27,1,0.000069444451688,74.000000000000000
-1,Vancouver,29,49.117880000000000,-122.812420000000003,20,2,0.100000000000000,49.282730000000001,-123.120734999999996,North America,28.945000000000000,46.597299999999997,0.621200000000000,26,28,1,0.000069444451688,75.000000000000000
-1,Vancouver,30,49.111789999999999,-122.808440000000004,20,3,0.150000000000000,49.282730000000001,-123.120734999999996,North America,29.600700000000000,46.597299999999997,0.635200000000000,27,29,1,0.000069444451688,74.000000000000000
-1,Vancouver,31,49.097259999999999,-122.778890000000004,20,1,0.050000000000000,49.282730000000001,-123.120734999999996,North America,32.287199999999999,46.597299999999997,0.692900000000000,28,30,1,0.000069444451688,75.000000000000000
-1,Vancouver,32,49.100830000000002,-122.756420000000006,20,17,0.850000000000000,49.282730000000001,-123.120734999999996,North America,33.316600000000001,46.597299999999997,0.715000000000000,29,31,1,0.000069444451688,76.000000000000000
-1,Vancouver,33,49.086030000000001,-122.757019999999997,17,5,0.294000000000000,49.282730000000001,-123.120734999999996,North America,34.310099999999998,46.597299999999997,0.736300000000000,30,32,1,0.000069444451688,75.000000000000000
-1,Vancouver,34,49.075009999999999,-122.753330000000005,18,1,0.056000000000000,49.282730000000001,-123.120734999999996,North America,35.308599999999998,46.597299999999997,0.757700000000000,31,33,1,0.000069444451688,76.000000000000000
-1,Vancouver,35,49.074489999999997,-122.713600000000000,18,5,0.278000000000000,49.282730000000001,-123.120734999999996,North America,37.576099999999997,46.597299999999997,0.806400000000000,32,34,1,0.000069444451688,77.000000000000000
-1,Vancouver,36,49.055720000000001,-122.717759999999998,19,8,0.421000000000000,49.282730000000001,-123.120734999999996,North America,38.671599999999998,46.597299999999997,0.829900000000000,33,35,1,0.000069444451688,76.000000000000000
-1,Vancouver,37,49.041200000000003,-122.717449999999999,20,3,0.150000000000000,49.282730000000001,-123.120734999999996,North America,39.764099999999999,46.597299999999997,0.853400000000000,34,36,1,0.000069444451688,76.000000000000000
-1,Vancouver,38,49.031039999999997,-122.692089999999993,20,4,0.200000000000000,49.282730000000001,-123.120734999999996,North America,41.891399999999997,46.597299999999997,0.899000000000000,35,37,1,0.000069444451688,76.000000000000000
-1,Vancouver,39,49.017049999999998,-122.657370000000000,20,9,0.450000000000000,49.282730000000001,-123.120734999999996,North America,44.816000000000003,46.597299999999997,0.961800000000000,36,38,1,0.000069444451688,76.000000000000000
-1,Vancouver,40,49.004660000000001,-122.641480000000001,18,10,0.556000000000000,49.282730000000001,-123.120734999999996,North America,46.597299999999997,46.597299999999997,1.000000000000000,37,39,1,0.000069444451688,76.000000000000000
