OID,city,population,populati_1,populati_2,total_plan,numCyanoge,freqHCN,latitude_c,longitude_,continent,distance,max_dist,std_distan,F4_Madison_gcs_PET_Apr_OID,F4_Madison_gcs_PET_Apr_FID_,F4_Madison_gcs_PET_Apr_COUNT,F4_Madison_gcs_PET_Apr_AREA,F4_Madison_gcs_PET_Apr_MEAN
-1,Madison,15,43.089930000000003,-89.356489999999994,20,3,0.150000000000000,43.074761000000002,-89.383761000000007,North America,2.783900000000000,15.826700000000001,0.175900000000000,8,14,1,0.000069444451688,86.000000000000000
-1,Madison,16,43.091510000000000,-89.353870000000001,20,3,0.150000000000000,43.074761000000002,-89.383761000000007,North America,3.059600000000000,15.826700000000001,0.193300000000000,,,,,
-1,Madison,17,43.092889999999997,-89.349480000000000,20,2,0.100000000000000,43.074761000000002,-89.383761000000007,North America,3.437200000000000,15.826700000000001,0.217200000000000,9,16,1,0.000069444451688,86.000000000000000
-1,Madison,18,43.094880000000003,-89.346059999999994,20,5,0.250000000000000,43.074761000000002,-89.383761000000007,North America,3.791900000000000,15.826700000000001,0.239600000000000,,,,,
-1,Madison,19,43.096870000000003,-89.341449999999995,20,2,0.100000000000000,43.074761000000002,-89.383761000000007,North America,4.224900000000000,15.826700000000001,0.266900000000000,10,18,1,0.000069444451688,86.000000000000000
-1,Madison,20,43.098070000000000,-89.336010000000002,20,0,0.000000000000000,43.074761000000002,-89.383761000000007,North America,4.664200000000000,15.826700000000001,0.294700000000000,,,,,
-1,Madison,21,43.100270000000002,-89.331609999999998,20,6,0.300000000000000,43.074761000000002,-89.383761000000007,North America,5.097200000000000,15.826700000000001,0.322100000000000,11,20,1,0.000069444451688,86.000000000000000
-1,Madison,22,43.098070000000000,-89.327550000000002,20,2,0.100000000000000,43.074761000000002,-89.383761000000007,North America,5.249300000000000,15.826700000000001,0.331700000000000,12,21,1,0.000069444451688,86.000000000000000
-1,Madison,23,43.099860000000000,-89.321309999999997,20,4,0.200000000000000,43.074761000000002,-89.383761000000007,North America,5.788700000000000,15.826700000000001,0.365800000000000,13,22,1,0.000069444451688,86.000000000000000
-1,Madison,24,43.101849999999999,-89.319569999999999,20,2,0.100000000000000,43.074761000000002,-89.383761000000007,North America,6.020400000000000,15.826700000000001,0.380400000000000,14,23,1,0.000069444451688,86.000000000000000
-1,Madison,25,43.101300000000002,-89.319199999999995,18,6,0.333000000000000,43.074761000000002,-89.383761000000007,North America,6.016200000000000,15.826700000000001,0.380100000000000,,,,,
-1,Madison,26,43.107500000000002,-89.315100000000001,15,1,0.067000000000000,43.074761000000002,-89.383761000000007,North America,6.658700000000000,15.826700000000001,0.420700000000000,15,25,1,0.000069444451688,86.000000000000000
-1,Madison,27,43.109499999999997,-89.309899999999999,20,5,0.250000000000000,43.074761000000002,-89.383761000000007,North America,7.133900000000000,15.826700000000001,0.450800000000000,16,26,1,0.000069444451688,86.000000000000000
-1,Madison,28,43.109999999999999,-89.305999999999997,20,1,0.050000000000000,43.074761000000002,-89.383761000000007,North America,7.431200000000000,15.826700000000001,0.469500000000000,17,27,1,0.000069444451688,86.000000000000000
-1,Madison,29,43.113399999999999,-89.303100000000001,20,3,0.150000000000000,43.074761000000002,-89.383761000000007,North America,7.833000000000000,15.826700000000001,0.494900000000000,,,,,
-1,Madison,30,43.114199999999997,-89.298699999999997,20,2,0.100000000000000,43.074761000000002,-89.383761000000007,North America,8.181400000000000,15.826700000000001,0.516900000000000,18,29,1,0.000069444451688,86.000000000000000
-1,Madison,31,43.115600000000001,-89.294300000000007,20,3,0.150000000000000,43.074761000000002,-89.383761000000007,North America,8.566599999999999,15.826700000000001,0.541300000000000,,,,,
-1,Madison,32,43.116999999999997,-89.289900000000003,20,1,0.050000000000000,43.074761000000002,-89.383761000000007,North America,8.952199999999999,15.826700000000001,0.565600000000000,19,31,1,0.000069444451688,86.000000000000000
-1,Madison,33,43.121099999999998,-89.286100000000005,20,2,0.100000000000000,43.074761000000002,-89.383761000000007,North America,9.456500000000000,15.826700000000001,0.597500000000000,,,,,
-1,Madison,34,43.121699999999997,-89.281999999999996,20,2,0.100000000000000,43.074761000000002,-89.383761000000007,North America,9.772800000000000,15.826700000000001,0.617500000000000,20,33,1,0.000069444451688,86.000000000000000
-1,Madison,35,43.122599999999998,-89.277600000000007,20,2,0.100000000000000,43.074761000000002,-89.383761000000007,North America,10.128700000000000,15.826700000000001,0.640000000000000,,,,,
-1,Madison,36,43.181330000000003,-89.276200000000003,20,6,0.300000000000000,43.074761000000002,-89.383761000000007,North America,14.717800000000000,15.826700000000001,0.929900000000000,21,35,1,0.000069444451688,85.000000000000000
-1,Madison,37,43.132100000000001,-89.268799999999999,20,5,0.250000000000000,43.074761000000002,-89.383761000000007,North America,11.303100000000001,15.826700000000001,0.714200000000000,22,36,1,0.000069444451688,85.000000000000000
-1,Madison,38,43.132700000000000,-89.266300000000001,20,5,0.250000000000000,43.074761000000002,-89.383761000000007,North America,11.508400000000000,15.826700000000001,0.727200000000000,23,37,1,0.000069444451688,85.000000000000000
-1,Madison,39,43.126700000000000,-89.266300000000001,20,3,0.150000000000000,43.074761000000002,-89.383761000000007,North America,11.148999999999999,15.826700000000001,0.704400000000000,,,,,
-1,Madison,40,43.131200000000000,-89.266199999999998,20,2,0.100000000000000,43.074761000000002,-89.383761000000007,North America,11.422800000000001,15.826700000000001,0.721700000000000,,,,,
-1,Madison,41,43.131200000000000,-89.255300000000005,20,3,0.150000000000000,43.074761000000002,-89.383761000000007,North America,12.171900000000001,15.826700000000001,0.769100000000000,24,40,1,0.000069444451688,85.000000000000000
-1,Madison,42,43.133299999999998,-89.251999999999995,20,6,0.300000000000000,43.074761000000002,-89.383761000000007,North America,12.521800000000001,15.826700000000001,0.791200000000000,,,,,
-1,Madison,43,43.135199999999998,-89.247699999999995,18,0,0.000000000000000,43.074761000000002,-89.383761000000007,North America,12.929700000000000,15.826700000000001,0.817000000000000,25,42,1,0.000069444451688,85.000000000000000
-1,Madison,44,43.136400000000002,-89.244299999999996,19,3,0.158000000000000,43.074761000000002,-89.383761000000007,North America,13.234800000000000,15.826700000000001,0.836200000000000,,,,,
-1,Madison,45,43.136499999999998,-89.238500000000002,20,0,0.000000000000000,43.074761000000002,-89.383761000000007,North America,13.645400000000000,15.826700000000001,0.862200000000000,26,44,1,0.000069444451688,85.000000000000000
-1,Madison,46,43.136200000000002,-89.236599999999996,20,3,0.150000000000000,43.074761000000002,-89.383761000000007,North America,13.762400000000000,15.826700000000001,0.869600000000000,,,,,
-1,Madison,47,43.131300000000003,-89.227900000000005,20,4,0.200000000000000,43.074761000000002,-89.383761000000007,North America,14.129500000000000,15.826700000000001,0.892800000000000,27,46,1,0.000069444451688,85.000000000000000
-1,Madison,48,43.136200000000002,-89.220500000000001,20,5,0.250000000000000,43.074761000000002,-89.383761000000007,North America,14.911099999999999,15.826700000000001,0.942100000000000,28,47,1,0.000069444451688,85.000000000000000
-1,Madison,49,43.139899999999997,-89.215999999999994,20,2,0.100000000000000,43.074761000000002,-89.383761000000007,North America,15.425200000000000,15.826700000000001,0.974600000000000,29,48,1,0.000069444451688,85.000000000000000
-1,Madison,50,43.142099999999999,-89.212000000000003,20,0,0.000000000000000,43.074761000000002,-89.383761000000007,North America,15.826700000000001,15.826700000000001,1.000000000000000,30,49,1,0.000069444451688,86.000000000000000
