OID,city,population,populati_1,populati_2,total_plan,numCyanoge,freqHCN,latitude_c,longitude_,continent,distance,max_dist,std_distan,BUFF_DIST,ORIG_FID,toronto_018030_20180611_NDVI_pcs_OID,toronto_018030_20180611_NDVI_pcs_FID_,toronto_018030_20180611_NDVI_pcs_COUNT,toronto_018030_20180611_NDVI_pcs_AREA,toronto_018030_20180611_NDVI_pcs_MEAN
-1,Toronto,57,43.627589999999998,-79.650180000000006,19,2,0.105000000000000,43.653224999999999,-79.383185999999995,North America,21.673300000000001,47.583900000000000,0.455500000000000,100.000000000000000,49,44,49,32,28800.000000000000000,0.370682932902000
-1,Toronto,58,43.622689999999999,-79.660399999999996,20,4,0.200000000000000,43.653224999999999,-79.383185999999995,North America,22.565300000000001,47.583900000000000,0.474200000000000,100.000000000000000,50,45,50,35,31500.000000000000000,0.314182675311000
-1,Toronto,59,43.618690000000001,-79.670400000000001,20,4,0.200000000000000,43.653224999999999,-79.383185999999995,North America,23.430700000000002,47.583900000000000,0.492400000000000,100.000000000000000,51,46,51,34,30600.000000000000000,0.388182370102000
-1,Toronto,60,43.614440000000002,-79.682220000000001,18,8,0.444000000000000,43.653224999999999,-79.383185999999995,North America,24.449300000000001,47.583900000000000,0.513800000000000,100.000000000000000,52,47,52,36,32400.000000000000000,0.300376454161000
-1,Toronto,61,43.609740000000002,-79.688850000000002,20,6,0.300000000000000,43.653224999999999,-79.383185999999995,North America,25.071200000000001,47.583900000000000,0.526900000000000,100.000000000000000,53,48,53,35,31500.000000000000000,0.295942208384000
-1,Toronto,62,43.592520000000000,-79.688100000000006,20,9,0.450000000000000,43.653224999999999,-79.383185999999995,North America,25.454899999999999,47.583900000000000,0.534900000000000,100.000000000000000,54,49,54,35,31500.000000000000000,0.339496939523000
-1,Toronto,63,43.588070000000002,-79.698099999999997,20,5,0.250000000000000,43.653224999999999,-79.383185999999995,North America,26.364500000000000,47.583900000000000,0.554100000000000,100.000000000000000,55,50,55,36,32400.000000000000000,0.442969154567000
-1,Toronto,64,43.582500000000003,-79.705950000000001,20,8,0.400000000000000,43.653224999999999,-79.383185999999995,North America,27.146699999999999,47.583900000000000,0.570500000000000,100.000000000000000,56,51,56,35,31500.000000000000000,0.627863235133000
-1,Toronto,65,43.565429999999999,-79.699939999999998,20,11,0.550000000000000,43.653224999999999,-79.383185999999995,North America,27.307099999999998,47.583900000000000,0.573900000000000,100.000000000000000,57,52,57,35,31500.000000000000000,0.355691668178000
-1,Toronto,66,43.555970000000002,-79.710300000000004,17,5,0.294000000000000,43.653224999999999,-79.383185999999995,North America,28.472200000000001,47.583900000000000,0.598400000000000,100.000000000000000,58,53,58,37,33300.000000000000000,0.177989137535000
-1,Toronto,67,43.546950000000002,-79.720380000000006,20,7,0.350000000000000,43.653224999999999,-79.383185999999995,North America,29.612300000000001,47.583900000000000,0.622300000000000,100.000000000000000,59,54,59,35,31500.000000000000000,0.344928899833000
-1,Toronto,68,43.540540000000000,-79.726849999999999,20,7,0.350000000000000,43.653224999999999,-79.383185999999995,North America,30.379100000000001,47.583900000000000,0.638400000000000,100.000000000000000,60,55,60,35,31500.000000000000000,0.319315451809000
-1,Toronto,69,43.523710000000001,-79.745800000000003,20,7,0.350000000000000,43.653224999999999,-79.383185999999995,North America,32.562500000000000,47.583900000000000,0.684300000000000,100.000000000000000,61,56,61,36,32400.000000000000000,0.391845318178000
-1,Toronto,70,43.518129999999999,-79.752030000000005,19,8,0.421000000000000,43.653224999999999,-79.383185999999995,North America,33.289900000000003,47.583900000000000,0.699600000000000,100.000000000000000,62,57,62,35,31500.000000000000000,0.554660800099000
-1,Toronto,71,43.501230000000000,-79.758470000000003,20,7,0.350000000000000,43.653224999999999,-79.383185999999995,North America,34.634500000000003,47.583900000000000,0.727900000000000,100.000000000000000,63,58,63,36,32400.000000000000000,0.544105177952000
-1,Toronto,72,43.488360000000000,-79.752120000000005,20,12,0.600000000000000,43.653224999999999,-79.383185999999995,North America,34.921300000000002,47.583900000000000,0.733900000000000,100.000000000000000,64,59,64,35,31500.000000000000000,0.392179297549000
-1,Toronto,73,43.478409999999997,-79.763140000000007,20,7,0.350000000000000,43.653224999999999,-79.383185999999995,North America,36.262900000000002,47.583900000000000,0.762100000000000,100.000000000000000,65,60,65,35,31500.000000000000000,0.561871972680000
-1,Toronto,74,43.471040000000002,-79.771220000000000,17,7,0.412000000000000,43.653224999999999,-79.383185999999995,North America,37.255000000000003,47.583900000000000,0.782900000000000,100.000000000000000,66,61,66,35,31500.000000000000000,0.617640033790000
-1,Toronto,75,43.457529999999998,-79.754599999999996,20,11,0.550000000000000,43.653224999999999,-79.383185999999995,North America,37.004199999999997,47.583900000000000,0.777700000000000,100.000000000000000,67,62,67,35,31500.000000000000000,0.723378995912000
-1,Toronto,76,43.442169999999997,-79.773510000000002,20,8,0.400000000000000,43.653224999999999,-79.383185999999995,North America,39.247300000000003,47.583900000000000,0.824800000000000,100.000000000000000,68,63,68,37,33300.000000000000000,0.677438552315000
-1,Toronto,77,43.446350000000002,-79.797899999999998,18,8,0.444000000000000,43.653224999999999,-79.383185999999995,North America,40.573500000000003,47.583900000000000,0.852700000000000,100.000000000000000,69,64,69,34,30600.000000000000000,0.466588479631000
-1,Toronto,78,43.436979999999998,-79.808239999999998,19,8,0.421000000000000,43.653224999999999,-79.383185999999995,North America,41.854599999999998,47.583900000000000,0.879600000000000,100.000000000000000,70,65,70,32,28800.000000000000000,0.701188846491000
-1,Toronto,79,43.436660000000003,-79.825040000000001,20,10,0.500000000000000,43.653224999999999,-79.383185999999995,North America,42.989899999999999,47.583900000000000,0.903500000000000,100.000000000000000,71,66,71,34,30600.000000000000000,0.668891406235000
-1,Toronto,80,43.428179999999998,-79.833650000000006,20,12,0.600000000000000,43.653224999999999,-79.383185999999995,North America,44.096800000000002,47.583900000000000,0.926700000000000,100.000000000000000,72,67,72,36,32400.000000000000000,0.753230694267000
-1,Toronto,81,43.411000000000001,-79.836340000000007,20,6,0.300000000000000,43.653224999999999,-79.383185999999995,North America,45.386699999999998,47.583900000000000,0.953800000000000,100.000000000000000,73,68,73,35,31500.000000000000000,0.435067227483000
-1,Toronto,82,43.404640000000001,-79.843019999999996,20,11,0.550000000000000,43.653224999999999,-79.383185999999995,North America,46.242100000000001,47.583900000000000,0.971800000000000,100.000000000000000,74,69,74,32,28800.000000000000000,0.825544496998000
-1,Toronto,83,43.398299999999999,-79.850740000000002,20,8,0.400000000000000,43.653224999999999,-79.383185999999995,North America,47.164400000000001,47.583900000000000,0.991200000000000,100.000000000000000,75,70,75,35,31500.000000000000000,0.789015068327000
-1,Toronto,84,43.673409999999997,-79.568989999999999,17,2,0.118000000000000,43.653224999999999,-79.383185999999995,North America,15.113600000000000,47.583900000000000,0.317600000000000,100.000000000000000,76,71,76,36,32400.000000000000000,0.425003002087000
-1,Toronto,85,43.684690000000003,-79.563770000000005,20,2,0.100000000000000,43.653224999999999,-79.383185999999995,North America,14.940200000000001,47.583900000000000,0.314000000000000,100.000000000000000,77,72,77,35,31500.000000000000000,0.448247815030000
-1,Toronto,86,43.688710000000000,-79.549700000000001,20,2,0.100000000000000,43.653224999999999,-79.383185999999995,North America,13.961700000000000,47.583900000000000,0.293400000000000,100.000000000000000,78,73,78,35,31500.000000000000000,0.642692323242000
-1,Toronto,87,43.692360000000001,-79.537959999999998,20,5,0.250000000000000,43.653224999999999,-79.383185999999995,North America,13.186700000000000,47.583900000000000,0.277100000000000,100.000000000000000,79,74,79,36,32400.000000000000000,0.474594346765000
-1,Toronto,88,43.697560000000003,-79.524550000000005,20,4,0.200000000000000,43.653224999999999,-79.383185999999995,North America,12.391800000000000,47.583900000000000,0.260400000000000,100.000000000000000,80,75,80,35,31500.000000000000000,0.565670648643000
-1,Toronto,89,43.701050000000002,-79.511570000000006,20,4,0.200000000000000,43.653224999999999,-79.383185999999995,North America,11.613799999999999,47.583900000000000,0.244100000000000,100.000000000000000,81,76,81,35,31500.000000000000000,0.256973655309000
-1,Toronto,90,43.702150000000003,-79.499799999999993,20,8,0.400000000000000,43.653224999999999,-79.383185999999995,North America,10.841799999999999,47.583900000000000,0.227800000000000,100.000000000000000,82,77,82,36,32400.000000000000000,0.323954365320000
-1,Toronto,91,43.705140000000000,-79.488939999999999,20,4,0.200000000000000,43.653224999999999,-79.383185999999995,North America,10.278700000000001,47.583900000000000,0.216000000000000,100.000000000000000,83,78,83,37,33300.000000000000000,0.479384881822000
-1,Toronto,92,43.709429999999998,-79.472340000000003,20,4,0.200000000000000,43.653224999999999,-79.383185999999995,North America,9.510999999999999,47.583900000000000,0.199900000000000,100.000000000000000,84,79,84,35,31500.000000000000000,0.252196351652000
-1,Toronto,93,43.713000000000001,-79.462990000000005,20,7,0.350000000000000,43.653224999999999,-79.383185999999995,North America,9.239000000000001,47.583900000000000,0.194200000000000,100.000000000000000,85,80,85,36,32400.000000000000000,0.483697825836000
-1,Toronto,94,43.715429999999998,-79.449799999999996,19,7,0.368000000000000,43.653224999999999,-79.383185999999995,North America,8.748500000000000,47.583900000000000,0.183900000000000,100.000000000000000,86,81,86,36,32400.000000000000000,0.310734618248000
-1,Toronto,104,43.890059999999998,-79.065870000000004,20,8,0.400000000000000,43.653224999999999,-79.383185999999995,North America,36.642600000000002,47.583900000000000,0.770100000000000,100.000000000000000,96,82,96,35,31500.000000000000000,0.602179799335000
-1,Toronto,105,43.902270000000001,-79.097769999999997,8,5,0.625000000000000,43.653224999999999,-79.383185999999995,North America,35.943899999999999,47.583900000000000,0.755400000000000,100.000000000000000,97,83,97,32,28800.000000000000000,0.652968847193000
-1,Toronto,106,43.894340000000000,-79.130110000000002,20,7,0.350000000000000,43.653224999999999,-79.383185999999995,North America,33.640900000000002,47.583900000000000,0.707000000000000,100.000000000000000,98,84,98,37,33300.000000000000000,0.739255156066000
-1,Toronto,107,43.891199999999998,-79.143670000000000,20,1,0.050000000000000,43.653224999999999,-79.383185999999995,North America,32.711900000000000,47.583900000000000,0.687500000000000,100.000000000000000,99,85,99,36,32400.000000000000000,0.678195186787000
-1,Toronto,108,43.881349999999998,-79.145939999999996,20,2,0.100000000000000,43.653224999999999,-79.383185999999995,North America,31.723600000000001,47.583900000000000,0.666700000000000,100.000000000000000,100,86,100,36,32400.000000000000000,0.591285963853000
-1,Toronto,109,43.864939999999997,-79.174109999999999,18,3,0.167000000000000,43.653224999999999,-79.383185999999995,North America,28.916200000000000,47.583900000000000,0.607700000000000,100.000000000000000,101,87,101,35,31500.000000000000000,0.495514476299000
-1,Toronto,110,43.853659999999998,-79.180289999999999,20,3,0.150000000000000,43.653224999999999,-79.383185999999995,North America,27.609700000000000,47.583900000000000,0.580200000000000,100.000000000000000,102,88,102,35,31500.000000000000000,0.391691632356000
-1,Toronto,111,43.850070000000002,-79.193479999999994,20,5,0.250000000000000,43.653224999999999,-79.383185999999995,North America,26.669599999999999,47.583900000000000,0.560500000000000,100.000000000000000,103,89,103,33,29700.000000000000000,0.444209570686000
-1,Toronto,112,43.844749999999998,-79.216669999999993,20,11,0.550000000000000,43.653224999999999,-79.383185999999995,North America,25.148399999999999,47.583900000000000,0.528500000000000,100.000000000000000,104,90,104,34,30600.000000000000000,0.564723123961000
-1,Toronto,113,43.839810000000000,-79.231449999999995,20,3,0.150000000000000,43.653224999999999,-79.383185999999995,North America,24.062700000000000,47.583900000000000,0.505700000000000,100.000000000000000,105,91,105,35,31500.000000000000000,0.272897139405000
-1,Toronto,114,43.837840000000000,-79.249219999999994,20,10,0.500000000000000,43.653224999999999,-79.383185999999995,North America,23.177900000000001,47.583900000000000,0.487100000000000,100.000000000000000,106,92,106,35,31500.000000000000000,0.291098748147000
-1,Toronto,115,43.834299999999999,-79.262420000000006,18,12,0.667000000000000,43.653224999999999,-79.383185999999995,North America,22.349900000000002,47.583900000000000,0.469700000000000,100.000000000000000,107,93,107,37,33300.000000000000000,0.382786912290000
-1,Toronto,116,43.832520000000002,-79.273489999999995,20,5,0.250000000000000,43.653224999999999,-79.383185999999995,North America,21.797400000000000,47.583900000000000,0.458100000000000,100.000000000000000,108,94,108,35,31500.000000000000000,0.379611580500000
-1,Toronto,117,43.828539999999997,-79.287459999999996,20,0,0.000000000000000,43.653224999999999,-79.383185999999995,North America,20.956199999999999,47.583900000000000,0.440400000000000,100.000000000000000,109,95,109,32,28800.000000000000000,0.487976785284000
-1,Toronto,118,43.824820000000003,-79.302920000000000,20,2,0.100000000000000,43.653224999999999,-79.383185999999995,North America,20.140699999999999,47.583900000000000,0.423300000000000,100.000000000000000,110,96,110,35,31500.000000000000000,0.171031247292000
-1,Toronto,119,43.825460000000000,-79.318590000000000,20,3,0.150000000000000,43.653224999999999,-79.383185999999995,North America,19.842300000000002,47.583900000000000,0.417000000000000,100.000000000000000,111,97,111,32,28800.000000000000000,0.478720806306000
-1,Toronto,120,43.746929999999999,-79.308359999999993,20,1,0.050000000000000,43.653224999999999,-79.383185999999995,North America,12.031200000000000,47.583900000000000,0.252800000000000,100.000000000000000,112,98,112,36,32400.000000000000000,0.554091018935000
-1,Toronto,121,43.741439999999997,-79.318430000000006,20,2,0.100000000000000,43.653224999999999,-79.383185999999995,North America,11.105000000000000,47.583900000000000,0.233400000000000,100.000000000000000,113,99,113,35,31500.000000000000000,0.258541273645000
-1,Toronto,122,43.738759999999999,-79.337029999999999,20,4,0.200000000000000,43.653224999999999,-79.383185999999995,North America,10.209300000000001,47.583900000000000,0.214600000000000,100.000000000000000,114,100,114,32,28800.000000000000000,0.661738595925000
-1,Toronto,123,43.738970000000002,-79.351540000000000,20,4,0.200000000000000,43.653224999999999,-79.383185999999995,North America,9.868000000000000,47.583900000000000,0.207400000000000,100.000000000000000,115,101,115,32,28800.000000000000000,0.692502566613000
-1,Toronto,124,43.734830000000002,-79.357659999999996,20,9,0.450000000000000,43.653224999999999,-79.383185999999995,North America,9.303200000000000,47.583900000000000,0.195500000000000,100.000000000000000,116,102,116,35,31500.000000000000000,0.541601376023000
-1,Toronto,125,43.732199999999999,-79.372129999999999,20,2,0.100000000000000,43.653224999999999,-79.383185999999995,North America,8.826499999999999,47.583900000000000,0.185500000000000,100.000000000000000,117,103,117,35,31500.000000000000000,0.632509411233000
-1,Toronto,126,43.728189999999998,-79.392060000000001,20,5,0.250000000000000,43.653224999999999,-79.383185999999995,North America,8.366199999999999,47.583900000000000,0.175800000000000,100.000000000000000,118,104,118,32,28800.000000000000000,0.685098987073000
-1,Toronto,127,43.721469999999997,-79.409250000000000,20,2,0.100000000000000,43.653224999999999,-79.383185999999995,North America,7.872600000000000,47.583900000000000,0.165400000000000,100.000000000000000,119,105,119,35,31500.000000000000000,0.500742299429000
-1,Toronto,128,43.722259999999999,-79.426580000000001,19,3,0.158000000000000,43.653224999999999,-79.383185999999995,North America,8.432100000000000,47.583900000000000,0.177200000000000,100.000000000000000,120,106,120,35,31500.000000000000000,0.571091250011000
