OID,city,population,populati_1,populati_2,total_plan,numCyanoge,freqHCN,latitude_c,longitude_,continent,distance,max_dist,std_distan,Manchester_gcs_AI_annual_OID,Manchester_gcs_AI_annual_FID_,Manchester_gcs_AI_annual_COUNT,Manchester_gcs_AI_annual_AREA,Manchester_gcs_AI_annual_MEAN
-1,Manchester,24,53.336199999999998,-2.256700000000000,20,12,0.600000000000000,53.480758999999999,-2.242631000000000,Europe,16.101299999999998,33.088000000000001,0.486600000000000,18,23,1,0.000069444451688,1.372599959370000
-1,Manchester,25,53.329700000000003,-2.251200000000000,20,7,0.350000000000000,53.480758999999999,-2.242631000000000,Europe,16.806600000000000,33.088000000000001,0.507900000000000,19,24,1,0.000069444451688,1.375100016590000
-1,Manchester,26,53.309500000000000,-2.258900000000000,20,2,0.100000000000000,53.480758999999999,-2.242631000000000,Europe,19.073699999999999,33.088000000000001,0.576500000000000,20,25,1,0.000069444451688,1.362200021740000
-1,Manchester,27,53.300699999999999,-2.244600000000000,19,4,0.211000000000000,53.480758999999999,-2.242631000000000,Europe,20.022099999999998,33.088000000000001,0.605100000000000,21,26,1,0.000069444451688,1.356899976730000
-1,Manchester,28,53.295499999999997,-2.263600000000000,18,12,0.667000000000000,53.480758999999999,-2.242631000000000,Europe,20.646699999999999,33.088000000000001,0.624000000000000,22,27,1,0.000069444451688,1.361599922180000
-1,Manchester,29,53.287399999999998,-2.264400000000000,20,9,0.450000000000000,53.480758999999999,-2.242631000000000,Europe,21.548999999999999,33.088000000000001,0.651300000000000,23,28,1,0.000069444451688,1.361599922180000
-1,Manchester,30,53.268599999999999,-2.269200000000000,20,14,0.700000000000000,53.480758999999999,-2.242631000000000,Europe,23.656800000000000,33.088000000000001,0.715000000000000,24,29,1,0.000069444451688,1.347399950030000
-1,Manchester,31,53.266399999999997,-2.275000000000000,18,5,0.278000000000000,53.480758999999999,-2.242631000000000,Europe,23.932200000000002,33.088000000000001,0.723300000000000,25,30,1,0.000069444451688,1.339599967000000
-1,Manchester,32,53.251199999999997,-2.284600000000000,19,4,0.211000000000000,53.480758999999999,-2.242631000000000,Europe,25.677199999999999,33.088000000000001,0.776000000000000,26,31,1,0.000069444451688,1.331699967380000
-1,Manchester,33,53.243099999999998,-2.297500000000000,20,2,0.100000000000000,53.480758999999999,-2.242631000000000,Europe,26.676100000000002,33.088000000000001,0.806200000000000,27,32,1,0.000069444451688,1.330699920650000
-1,Manchester,34,53.240600000000001,-2.307800000000000,20,8,0.400000000000000,53.480758999999999,-2.242631000000000,Europe,27.052299999999999,33.088000000000001,0.817600000000000,28,33,1,0.000069444451688,1.337000012400000
-1,Manchester,35,53.230899999999998,-2.301000000000000,15,5,0.333000000000000,53.480758999999999,-2.242631000000000,Europe,28.051800000000000,33.088000000000001,0.847800000000000,29,34,1,0.000069444451688,1.324399948120000
-1,Manchester,36,53.228000000000002,-2.290600000000000,16,7,0.438000000000000,53.480758999999999,-2.242631000000000,Europe,28.285299999999999,33.088000000000001,0.854900000000000,30,35,1,0.000069444451688,1.324899911880000
-1,Manchester,37,53.223999999999997,-2.280700000000000,19,5,0.263000000000000,53.480758999999999,-2.242631000000000,Europe,28.661899999999999,33.088000000000001,0.866200000000000,31,36,1,0.000069444451688,1.323300004010000
-1,Manchester,38,53.202700000000000,-2.299000000000000,18,11,0.611000000000000,53.480758999999999,-2.242631000000000,Europe,31.144400000000001,33.088000000000001,0.941300000000000,32,37,1,0.000069444451688,1.308099985120000
-1,Manchester,39,53.199300000000001,-2.299800000000000,20,4,0.200000000000000,53.480758999999999,-2.242631000000000,Europe,31.526100000000000,33.088000000000001,0.952800000000000,33,38,1,0.000069444451688,1.287699937820000
-1,Manchester,40,53.185699999999997,-2.307200000000000,20,20,1.000000000000000,53.480758999999999,-2.242631000000000,Europe,33.088000000000001,33.088000000000001,1.000000000000000,34,39,1,0.000069444451688,1.295099973680000
