OID,city,population,populati_1,populati_2,total_plan,numCyanoge,freqHCN,latitude_c,longitude_,continent,distance,max_dist,std_distan,Antwerp_gcs_AI_annual_OID,Antwerp_gcs_AI_annual_FID_,Antwerp_gcs_AI_annual_COUNT,Antwerp_gcs_AI_annual_AREA,Antwerp_gcs_AI_annual_MEAN
-1,Antwerp,30,51.195050000000002,4.426240000000000,20,4,0.200000000000000,51.219448000000000,4.402464000000000,Europe,3.178600000000000,14.071199999999999,0.225900000000000,20,29,1,0.000069444451688,1.077399969100000
-1,Antwerp,31,51.163919999999997,4.429190000000000,20,10,0.500000000000000,51.219448000000000,4.402464000000000,Europe,6.449200000000000,14.071199999999999,0.458300000000000,,,,,
-1,Antwerp,32,51.132019999999997,4.402680000000000,19,12,0.632000000000000,51.219448000000000,4.402464000000000,Europe,9.721600000000000,14.071199999999999,0.690900000000000,21,31,1,0.000069444451688,1.071200013160000
-1,Antwerp,33,51.128700000000002,4.400010000000000,14,10,0.714000000000000,51.219448000000000,4.402464000000000,Europe,10.092200000000000,14.071199999999999,0.717200000000000,,,,,
-1,Antwerp,34,51.126710000000003,4.401060000000000,20,14,0.700000000000000,51.219448000000000,4.402464000000000,Europe,10.312500000000000,14.071199999999999,0.732900000000000,,,,,
-1,Antwerp,35,51.115729999999999,4.396090000000000,16,5,0.312000000000000,51.219448000000000,4.402464000000000,Europe,11.541499999999999,14.071199999999999,0.820200000000000,22,34,1,0.000069444451688,1.072499990460000
-1,Antwerp,36,51.113259999999997,4.396150000000000,15,2,0.133000000000000,51.219448000000000,4.402464000000000,Europe,11.815799999999999,14.071199999999999,0.839700000000000,,,,,
-1,Antwerp,37,51.110680000000002,4.394930000000000,20,1,0.050000000000000,51.219448000000000,4.402464000000000,Europe,12.105900000000000,14.071199999999999,0.860300000000000,,,,,
-1,Antwerp,38,51.106110000000001,4.398170000000000,20,4,0.200000000000000,51.219448000000000,4.402464000000000,Europe,12.606199999999999,14.071199999999999,0.895900000000000,23,37,1,0.000069444451688,1.068199992180000
-1,Antwerp,39,51.096100000000000,4.398200000000000,16,7,0.438000000000000,51.219448000000000,4.402464000000000,Europe,13.718900000000000,14.071199999999999,0.975000000000000,24,38,1,0.000069444451688,1.068199992180000
-1,Antwerp,40,51.092970000000001,4.395900000000000,10,1,0.100000000000000,51.219448000000000,4.402464000000000,Europe,14.071199999999999,14.071199999999999,1.000000000000000,,,,,
