OID,city,population,populati_1,populati_2,total_plan,numCyanoge,freqHCN,latitude_c,longitude_,Country,continent,distance,max_dist,std_distan,Fairbanks_gcs_AI_annual_OID,Fairbanks_gcs_AI_annual_FID_,Fairbanks_gcs_AI_annual_COUNT,Fairbanks_gcs_AI_annual_AREA,Fairbanks_gcs_AI_annual_MEAN
-1,Fairbanks,12,64.851900000000001,147.715170000000001,20,1,0.050000000000000,64.837776000000005,147.716385000000002,USA,North America,1.571600000000000,9.412500000000000,0.167000000000000,7,11,1,0.000069444451688,0.654500007629000
-1,Fairbanks,13,64.851910000000004,147.717170000000010,20,1,0.050000000000000,64.837776000000005,147.716385000000002,USA,North America,1.572100000000000,9.412500000000000,0.167000000000000,8,12,1,0.000069444451688,0.660499989986000
-1,Fairbanks,14,64.862219999999994,147.742510000000010,20,4,0.200000000000000,64.837776000000005,147.716385000000002,USA,North America,2.985300000000000,9.412500000000000,0.317200000000000,9,13,1,0.000069444451688,0.706900000572000
-1,Fairbanks,15,64.860619999999997,147.724909999999994,20,0,0.000000000000000,64.837776000000005,147.716385000000002,USA,North America,2.571900000000000,9.412500000000000,0.273200000000000,10,14,1,0.000069444451688,0.660499989986000
-1,Fairbanks,16,64.857560000000007,147.749560000000002,20,2,0.100000000000000,64.837776000000005,147.716385000000002,USA,North America,2.701400000000000,9.412500000000000,0.287000000000000,11,15,1,0.000069444451688,0.660499989986000
-1,Fairbanks,17,64.854179999999999,147.751659999999987,20,2,0.100000000000000,64.837776000000005,147.716385000000002,USA,North America,2.471200000000000,9.412500000000000,0.262500000000000,12,16,1,0.000069444451688,0.656199991703000
-1,Fairbanks,18,64.867769999999993,147.695159999999987,20,2,0.100000000000000,64.837776000000005,147.716385000000002,USA,North America,3.482700000000000,9.412500000000000,0.370000000000000,13,17,1,0.000069444451688,0.656199991703000
-1,Fairbanks,19,64.855289999999997,147.688359999999989,20,0,0.000000000000000,64.837776000000005,147.716385000000002,USA,North America,2.355200000000000,9.412500000000000,0.250200000000000,14,18,1,0.000069444451688,0.651099979877000
-1,Fairbanks,20,64.858339999999998,147.675309999999996,20,3,0.150000000000000,64.837776000000005,147.716385000000002,USA,North America,2.999500000000000,9.412500000000000,0.318700000000000,15,19,1,0.000069444451688,0.651099979877000
-1,Fairbanks,21,64.859359999999995,147.675309999999996,20,1,0.050000000000000,64.837776000000005,147.716385000000002,USA,North America,3.086800000000000,9.412500000000000,0.327900000000000,,,,,
-1,Fairbanks,22,64.870519999999999,147.646620000000013,20,1,0.050000000000000,64.837776000000005,147.716385000000002,USA,North America,4.911500000000000,9.412500000000000,0.521800000000000,16,21,1,0.000069444451688,0.644299983978000
-1,Fairbanks,23,64.896519999999995,147.663049999999998,20,0,0.000000000000000,64.837776000000005,147.716385000000002,USA,North America,7.000900000000000,9.412500000000000,0.743800000000000,17,22,1,0.000069444451688,0.654500007629000
-1,Fairbanks,24,64.898510000000002,147.662520000000001,20,0,0.000000000000000,64.837776000000005,147.716385000000002,USA,North America,7.216500000000000,9.412500000000000,0.766700000000000,,,,,
-1,Fairbanks,25,64.906379999999999,147.633690000000001,20,6,0.300000000000000,64.837776000000005,147.716385000000002,USA,North America,8.569699999999999,9.412500000000000,0.910500000000000,18,24,1,0.000069444451688,0.654500007629000
-1,Fairbanks,26,64.906490000000005,147.633909999999986,20,0,0.000000000000000,64.837776000000005,147.716385000000002,USA,North America,8.575799999999999,9.412500000000000,0.911100000000000,,,,,
-1,Fairbanks,27,64.906670000000005,147.622500000000002,20,0,0.000000000000000,64.837776000000005,147.716385000000002,USA,North America,8.850800000000000,9.412500000000000,0.940300000000000,19,26,1,0.000069444451688,0.652799963951000
-1,Fairbanks,28,64.896389999999997,147.618099999999998,20,1,0.050000000000000,64.837776000000005,147.716385000000002,USA,North America,8.001500000000000,9.412500000000000,0.850100000000000,20,27,1,0.000069444451688,0.651099979877000
-1,Fairbanks,29,64.896199999999993,147.623300000000000,20,7,0.350000000000000,64.837776000000005,147.716385000000002,USA,North America,7.844100000000000,9.412500000000000,0.833400000000000,,,,,
-1,Fairbanks,30,64.896900000000002,147.627199999999988,19,2,0.105000000000000,64.837776000000005,147.716385000000002,USA,North America,7.807800000000000,9.412500000000000,0.829500000000000,21,29,1,0.000069444451688,0.651099979877000
-1,Fairbanks,31,64.897099999999995,147.633700000000005,20,5,0.250000000000000,64.837776000000005,147.716385000000002,USA,North America,7.665700000000000,9.412500000000000,0.814400000000000,22,30,1,0.000069444451688,0.652799963951000
-1,Fairbanks,32,64.896799999999999,147.639299999999992,20,1,0.050000000000000,64.837776000000005,147.716385000000002,USA,North America,7.505200000000000,9.412500000000000,0.797400000000000,,,,,
-1,Fairbanks,33,64.898799999999994,147.632000000000005,20,6,0.300000000000000,64.837776000000005,147.716385000000002,USA,North America,7.869200000000000,9.412500000000000,0.836000000000000,,,,,
-1,Fairbanks,34,64.899199999999993,147.624799999999993,20,0,0.000000000000000,64.837776000000005,147.716385000000002,USA,North America,8.084300000000001,9.412500000000000,0.858900000000000,,,,,
-1,Fairbanks,35,64.899299999999997,147.618300000000005,20,0,0.000000000000000,64.837776000000005,147.716385000000002,USA,North America,8.261799999999999,9.412500000000000,0.877700000000000,,,,,
-1,Fairbanks,36,64.891800000000003,147.667100000000005,20,1,0.050000000000000,64.837776000000005,147.716385000000002,USA,North America,6.442400000000000,9.412500000000000,0.684500000000000,23,35,1,0.000069444451688,0.652799963951000
-1,Fairbanks,37,64.881399999999999,147.812600000000003,20,2,0.100000000000000,64.837776000000005,147.716385000000002,USA,North America,6.647500000000000,9.412500000000000,0.706200000000000,24,36,1,0.000069444451688,0.663100004196000
-1,Fairbanks,38,64.890299999999996,147.814799999999991,20,3,0.150000000000000,64.837776000000005,147.716385000000002,USA,North America,7.464400000000000,9.412500000000000,0.793000000000000,25,37,1,0.000069444451688,0.704299986362000
-1,Fairbanks,39,64.909719999999993,147.624200000000002,20,0,0.000000000000000,64.837776000000005,147.716385000000002,USA,North America,9.107200000000001,9.412500000000000,0.967600000000000,26,38,1,0.000069444451688,0.664900004864000
-1,Fairbanks,40,64.913610000000006,147.627800000000008,20,4,0.200000000000000,64.837776000000005,147.716385000000002,USA,North America,9.412500000000000,9.412500000000000,1.000000000000000,27,39,1,0.000069444451688,0.664900004864000
