OID,city,population,populati_1,populati_2,total_plan,numCyanoge,freqHCN,latitude_c,longitude_,Country,continent,distance,max_dist,std_distan,BUFF_DIST,ORIG_FID,fredericton_010028_20180110_LST_pcs_OID,fredericton_010028_20180110_LST_pcs_FID_,fredericton_010028_20180110_LST_pcs_COUNT,fredericton_010028_20180110_LST_pcs_AREA,fredericton_010028_20180110_LST_pcs_MEAN
-1,Fredericton,13,45.945630000000001,-66.635090000000005,20,1,0.050000000000000,45.962040999999999,-66.643934000000002,Canada,North America,1.948700000000000,11.910200000000000,0.163600000000000,100.000000000000000,12,11,12,35,31500.000000000000000,-7.145593369580000
-1,Fredericton,14,45.943779999999997,-66.633520000000004,20,5,0.250000000000000,45.962040999999999,-66.643934000000002,Canada,North America,2.184300000000000,11.910200000000000,0.183400000000000,100.000000000000000,13,12,13,35,31500.000000000000000,-7.248086339980000
-1,Fredericton,15,45.940610000000000,-66.631540000000001,20,3,0.150000000000000,45.962040999999999,-66.643934000000002,Canada,North America,2.568400000000000,11.910200000000000,0.215600000000000,100.000000000000000,14,13,14,32,28800.000000000000000,-7.635201971110000
-1,Fredericton,16,45.936279999999996,-66.627250000000004,20,6,0.300000000000000,45.962040999999999,-66.643934000000002,Canada,North America,3.141500000000000,11.910200000000000,0.263800000000000,100.000000000000000,15,14,15,36,32400.000000000000000,-7.831669984730000
-1,Fredericton,17,45.930740000000000,-66.622990000000001,20,3,0.150000000000000,45.962040999999999,-66.643934000000002,Canada,North America,3.838800000000000,11.910200000000000,0.322300000000000,100.000000000000000,16,15,16,32,28800.000000000000000,-8.028701506830000
-1,Fredericton,18,45.928710000000002,-66.619029999999995,20,7,0.350000000000000,45.962040999999999,-66.643934000000002,Canada,North America,4.176600000000000,11.910200000000000,0.350700000000000,100.000000000000000,17,16,17,35,31500.000000000000000,-8.208552799870001
-1,Fredericton,19,45.927480000000003,-66.615399999999994,20,3,0.150000000000000,45.962040999999999,-66.643934000000002,Canada,North America,4.431300000000000,11.910200000000000,0.372100000000000,100.000000000000000,18,17,18,36,32400.000000000000000,-8.955168999430001
-1,Fredericton,20,45.926209999999998,-66.611300000000000,20,5,0.250000000000000,45.962040999999999,-66.643934000000002,Canada,North America,4.716000000000000,11.910200000000000,0.396000000000000,100.000000000000000,19,18,19,37,33300.000000000000000,-9.255324662860000
-1,Fredericton,21,45.925989999999999,-66.608009999999993,20,3,0.150000000000000,45.962040999999999,-66.643934000000002,Canada,North America,4.877000000000000,11.910200000000000,0.409500000000000,100.000000000000000,20,19,20,36,32400.000000000000000,-9.147162611430000
-1,Fredericton,22,45.924199999999999,-66.605249999999998,20,4,0.200000000000000,45.962040999999999,-66.643934000000002,Canada,North America,5.162500000000000,11.910200000000000,0.433500000000000,100.000000000000000,21,20,21,36,32400.000000000000000,-8.846668649800000
-1,Fredericton,23,45.922890000000002,-66.601119999999995,20,4,0.200000000000000,45.962040999999999,-66.643934000000002,Canada,North America,5.469100000000000,11.910200000000000,0.459200000000000,100.000000000000000,22,21,22,35,31500.000000000000000,-8.700551165609999
-1,Fredericton,24,45.921129999999998,-66.598870000000005,20,4,0.200000000000000,45.962040999999999,-66.643934000000002,Canada,North America,5.730300000000000,11.910200000000000,0.481100000000000,100.000000000000000,23,22,23,37,33300.000000000000000,-8.493522972279999
-1,Fredericton,25,45.919870000000003,-66.596850000000003,20,2,0.100000000000000,45.962040999999999,-66.643934000000002,Canada,North America,5.936600000000000,11.910200000000000,0.498400000000000,100.000000000000000,24,23,24,35,31500.000000000000000,-8.028967326740000
-1,Fredericton,26,45.916789999999999,-66.592230000000001,20,1,0.050000000000000,45.962040999999999,-66.643934000000002,Canada,North America,6.426700000000000,11.910200000000000,0.539600000000000,100.000000000000000,25,24,25,32,28800.000000000000000,-8.547394271660000
-1,Fredericton,27,45.914369999999998,-66.589389999999995,20,3,0.150000000000000,45.962040999999999,-66.643934000000002,Canada,North America,6.774100000000000,11.910200000000000,0.568800000000000,100.000000000000000,26,25,26,35,31500.000000000000000,-8.010510915879999
-1,Fredericton,28,45.912050000000001,-66.587320000000005,20,4,0.200000000000000,45.962040999999999,-66.643934000000002,Canada,North America,7.075800000000000,11.910200000000000,0.594100000000000,100.000000000000000,27,26,27,37,33300.000000000000000,-7.438249240310000
-1,Fredericton,29,45.909669999999998,-66.585859999999997,20,2,0.100000000000000,45.962040999999999,-66.643934000000002,Canada,North America,7.354000000000000,11.910200000000000,0.617500000000000,100.000000000000000,28,27,28,36,32400.000000000000000,-7.420395776640000
-1,Fredericton,30,45.907570000000000,-66.582650000000001,20,5,0.250000000000000,45.962040999999999,-66.643934000000002,Canada,North America,7.690700000000000,11.910200000000000,0.645700000000000,100.000000000000000,29,28,29,36,32400.000000000000000,-7.679812919170000
-1,Fredericton,31,45.905970000000003,-66.579759999999993,20,2,0.100000000000000,45.962040999999999,-66.643934000000002,Canada,North America,7.968900000000000,11.910200000000000,0.669100000000000,100.000000000000000,30,29,30,35,31500.000000000000000,-7.335683536250000
-1,Fredericton,32,45.903779999999998,-66.577309999999997,20,8,0.400000000000000,45.962040999999999,-66.643934000000002,Canada,North America,8.277500000000000,11.910200000000000,0.695000000000000,100.000000000000000,31,30,31,32,28800.000000000000000,-8.400587793010001
-1,Fredericton,33,45.902580000000000,-66.576269999999994,20,8,0.400000000000000,45.962040999999999,-66.643934000000002,Canada,North America,8.432000000000000,11.910200000000000,0.708000000000000,100.000000000000000,32,31,32,32,28800.000000000000000,-7.756740213310000
-1,Fredericton,34,45.896039999999999,-66.573999999999998,20,2,0.100000000000000,45.962040999999999,-66.643934000000002,Canada,North America,9.116800000000000,11.910200000000000,0.765500000000000,100.000000000000000,33,32,33,37,33300.000000000000000,-8.366716287079999
-1,Fredericton,35,45.896500000000003,-66.566249999999997,20,4,0.200000000000000,45.962040999999999,-66.643934000000002,Canada,North America,9.445100000000000,11.910200000000000,0.793000000000000,100.000000000000000,34,33,34,35,31500.000000000000000,-7.273922852920000
-1,Fredericton,36,45.895640000000000,-66.561880000000002,20,0,0.000000000000000,45.962040999999999,-66.643934000000002,Canada,North America,9.736000000000001,11.910200000000000,0.817500000000000,100.000000000000000,35,34,35,32,28800.000000000000000,-7.480637822770000
-1,Fredericton,37,45.893099999999997,-66.558539999999994,20,6,0.300000000000000,45.962040999999999,-66.643934000000002,Canada,North America,10.118700000000000,11.910200000000000,0.849600000000000,100.000000000000000,36,35,36,34,30600.000000000000000,-7.578633050570000
-1,Fredericton,38,45.891910000000003,-66.556590000000000,20,2,0.100000000000000,45.962040999999999,-66.643934000000002,Canada,North America,10.317399999999999,11.910200000000000,0.866300000000000,100.000000000000000,37,36,37,36,32400.000000000000000,-7.680104340370000
-1,Fredericton,39,45.889740000000003,-66.554130000000001,20,2,0.100000000000000,45.962040999999999,-66.643934000000002,Canada,North America,10.624499999999999,11.910200000000000,0.892100000000000,100.000000000000000,38,37,38,35,31500.000000000000000,-7.641584642160000
-1,Fredericton,40,45.881560000000000,-66.542330000000007,20,1,0.050000000000000,45.962040999999999,-66.643934000000002,Canada,North America,11.910200000000000,11.910200000000000,1.000000000000000,100.000000000000000,39,38,39,35,31500.000000000000000,-7.846191393930000
