OID,city,population,populati_1,populati_2,total_plan,numCyanoge,freqHCN,latitude_c,longitude_,Country,continent,distance,max_dist,std_distan,BUFF_DIST,ORIG_FID,halifax_008029_20160107_LST_pcs_OID,halifax_008029_20160107_LST_pcs_FID_,halifax_008029_20160107_LST_pcs_COUNT,halifax_008029_20160107_LST_pcs_AREA,halifax_008029_20160107_LST_pcs_MEAN
-1,Halifax,21,44.634000000000000,-63.684950000000001,18,0,0.000000000000000,44.648766000000002,-63.575237000000001,Canada,North America,8.834099999999999,24.200900000000001,0.365000000000000,100.000000000000000,20,20,20,36,32400.000000000000000,-0.550899075226000
-1,Halifax,22,44.632429999999999,-63.684730000000002,19,0,0.000000000000000,44.648766000000002,-63.575237000000001,Canada,North America,8.851300000000000,24.200900000000001,0.365700000000000,100.000000000000000,21,21,21,33,29700.000000000000000,0.190172799178000
-1,Halifax,24,44.636560000000003,-63.691360000000003,19,2,0.105000000000000,44.648766000000002,-63.575237000000001,Canada,North America,9.286799999999999,24.200900000000001,0.383700000000000,100.000000000000000,23,22,23,35,31500.000000000000000,-0.792966436558000
-1,Halifax,25,44.636699999999998,-63.698760000000000,15,2,0.133000000000000,44.648766000000002,-63.575237000000001,Canada,North America,9.864200000000000,24.200900000000001,0.407600000000000,100.000000000000000,24,23,24,35,31500.000000000000000,-0.873756892830000
-1,Halifax,26,44.643389999999997,-63.707830000000001,17,5,0.294000000000000,44.648766000000002,-63.575237000000001,Canada,North America,10.506600000000001,24.200900000000001,0.434100000000000,100.000000000000000,25,24,25,35,31500.000000000000000,-0.630485130622000
-1,Halifax,27,44.644849999999998,-63.712719999999997,16,3,0.188000000000000,44.648766000000002,-63.575237000000001,Canada,North America,10.885000000000000,24.200900000000001,0.449800000000000,100.000000000000000,26,25,26,32,28800.000000000000000,-1.725391655700000
-1,Halifax,28,44.655230000000003,-63.735340000000001,19,1,0.053000000000000,44.648766000000002,-63.575237000000001,Canada,North America,12.685000000000000,24.200900000000001,0.524200000000000,100.000000000000000,27,26,27,34,30600.000000000000000,-1.504471864430000
-1,Halifax,29,44.653410000000001,-63.738289999999999,18,3,0.167000000000000,44.648766000000002,-63.575237000000001,Canada,North America,12.908500000000000,24.200900000000001,0.533400000000000,100.000000000000000,28,27,28,35,31500.000000000000000,-1.267259037870000
-1,Halifax,30,44.656739999999999,-63.736229999999999,18,2,0.111000000000000,44.648766000000002,-63.575237000000001,Canada,North America,12.765700000000001,24.200900000000001,0.527500000000000,100.000000000000000,29,28,29,36,32400.000000000000000,-1.126495371350000
-1,Halifax,31,44.659829999999999,-63.740630000000003,18,3,0.167000000000000,44.648766000000002,-63.575237000000001,Canada,North America,13.140200000000000,24.200900000000001,0.543000000000000,100.000000000000000,30,29,30,32,28800.000000000000000,-0.914900515970000
-1,Halifax,32,44.662070000000000,-63.749180000000003,16,1,0.062000000000000,44.648766000000002,-63.575237000000001,Canada,North America,13.837899999999999,24.200900000000001,0.571800000000000,100.000000000000000,31,30,31,36,32400.000000000000000,-1.260030054060000
-1,Halifax,34,44.672870000000003,-63.782660000000000,17,3,0.176000000000000,44.648766000000002,-63.575237000000001,Canada,North America,16.622699999999998,24.200900000000001,0.686900000000000,100.000000000000000,33,31,33,35,31500.000000000000000,-1.049635365460000
-1,Halifax,35,44.675840000000001,-63.812060000000002,17,1,0.059000000000000,44.648766000000002,-63.575237000000001,Canada,North America,18.970400000000001,24.200900000000001,0.783900000000000,100.000000000000000,34,32,34,36,32400.000000000000000,-1.807538489900000
-1,Halifax,36,44.683239999999998,-63.840280000000000,18,0,0.000000000000000,44.648766000000002,-63.575237000000001,Canada,North America,21.308199999999999,24.200900000000001,0.880500000000000,100.000000000000000,35,33,35,37,33300.000000000000000,-1.836924988450000
-1,Halifax,37,44.685040000000001,-63.847679999999997,20,5,0.250000000000000,44.648766000000002,-63.575237000000001,Canada,North America,21.919799999999999,24.200900000000001,0.905700000000000,100.000000000000000,36,34,36,34,30600.000000000000000,-1.281659956120000
-1,Halifax,38,44.684590000000000,-63.858899999999998,18,2,0.111000000000000,44.648766000000002,-63.575237000000001,Canada,North America,22.783799999999999,24.200900000000001,0.941400000000000,100.000000000000000,37,35,37,35,31500.000000000000000,-2.417400058550000
-1,Halifax,39,44.685699999999997,-63.874380000000002,19,3,0.158000000000000,44.648766000000002,-63.575237000000001,Canada,North America,24.010700000000000,24.200900000000001,0.992100000000000,100.000000000000000,38,36,38,37,33300.000000000000000,-2.342129903690000
-1,Halifax,40,44.690880000000000,-63.875489999999999,17,1,0.059000000000000,44.648766000000002,-63.575237000000001,Canada,North America,24.200900000000001,24.200900000000001,1.000000000000000,100.000000000000000,39,37,39,36,32400.000000000000000,-1.438939774200000
