OID,city,population,populati_1,populati_2,total_plan,numCyanoge,freqHCN,latitude_c,longitude_,continent,distance,max_dist,std_distan,BUFF_DIST,ORIG_FID,toronto_018030_20150227_LST_pcs_OID,toronto_018030_20150227_LST_pcs_FID_,toronto_018030_20150227_LST_pcs_COUNT,toronto_018030_20150227_LST_pcs_AREA,toronto_018030_20150227_LST_pcs_MEAN
,Toronto,80,43.428179999999998,-79.833650000000006,20,12,0.600000000000000,43.653224999999999,-79.383185999999995,North America,44.096800000000002,47.583900000000000,0.926700000000000,100.000000000000000,72,63,72,36,32400.000000000000000,-11.901823207100000
,Toronto,81,43.411000000000001,-79.836340000000007,20,6,0.300000000000000,43.653224999999999,-79.383185999999995,North America,45.386699999999998,47.583900000000000,0.953800000000000,100.000000000000000,73,64,73,35,31500.000000000000000,-11.737213909999999
,Toronto,82,43.404640000000001,-79.843019999999996,20,11,0.550000000000000,43.653224999999999,-79.383185999999995,North America,46.242100000000001,47.583900000000000,0.971800000000000,100.000000000000000,74,65,74,32,28800.000000000000000,-11.297197931199999
,Toronto,84,43.673409999999997,-79.568989999999999,17,2,0.118000000000000,43.653224999999999,-79.383185999999995,North America,15.113600000000000,47.583900000000000,0.317600000000000,100.000000000000000,76,66,76,36,32400.000000000000000,-9.179508978970000
,Toronto,85,43.684690000000003,-79.563770000000005,20,2,0.100000000000000,43.653224999999999,-79.383185999999995,North America,14.940200000000001,47.583900000000000,0.314000000000000,100.000000000000000,77,67,77,35,31500.000000000000000,-9.627728404060001
,Toronto,86,43.688710000000000,-79.549700000000001,20,2,0.100000000000000,43.653224999999999,-79.383185999999995,North America,13.961700000000000,47.583900000000000,0.293400000000000,100.000000000000000,78,68,78,35,31500.000000000000000,-10.105484744200000
,Toronto,88,43.697560000000003,-79.524550000000005,20,4,0.200000000000000,43.653224999999999,-79.383185999999995,North America,12.391800000000000,47.583900000000000,0.260400000000000,100.000000000000000,80,69,80,35,31500.000000000000000,-8.533138351640000
,Toronto,89,43.701050000000002,-79.511570000000006,20,4,0.200000000000000,43.653224999999999,-79.383185999999995,North America,11.613799999999999,47.583900000000000,0.244100000000000,100.000000000000000,81,70,81,35,31500.000000000000000,-7.886777413820000
,Toronto,90,43.702150000000003,-79.499799999999993,20,8,0.400000000000000,43.653224999999999,-79.383185999999995,North America,10.841799999999999,47.583900000000000,0.227800000000000,100.000000000000000,82,71,82,36,32400.000000000000000,-8.151825153740001
,Toronto,91,43.705140000000000,-79.488939999999999,20,4,0.200000000000000,43.653224999999999,-79.383185999999995,North America,10.278700000000001,47.583900000000000,0.216000000000000,100.000000000000000,83,72,83,37,33300.000000000000000,-8.372115221510001
,Toronto,92,43.709429999999998,-79.472340000000003,20,4,0.200000000000000,43.653224999999999,-79.383185999999995,North America,9.510999999999999,47.583900000000000,0.199900000000000,100.000000000000000,84,73,84,35,31500.000000000000000,-8.620151815190001
,Toronto,93,43.713000000000001,-79.462990000000005,20,7,0.350000000000000,43.653224999999999,-79.383185999999995,North America,9.239000000000001,47.583900000000000,0.194200000000000,100.000000000000000,85,74,85,36,32400.000000000000000,-9.527810856049999
,Toronto,94,43.715429999999998,-79.449799999999996,19,7,0.368000000000000,43.653224999999999,-79.383185999999995,North America,8.748500000000000,47.583900000000000,0.183900000000000,100.000000000000000,86,75,86,36,32400.000000000000000,-7.734959884920000
,Toronto,104,43.890059999999998,-79.065870000000004,20,8,0.400000000000000,43.653224999999999,-79.383185999999995,North America,36.642600000000002,47.583900000000000,0.770100000000000,100.000000000000000,96,76,96,35,31500.000000000000000,-12.232011153300000
,Toronto,106,43.894340000000000,-79.130110000000002,20,7,0.350000000000000,43.653224999999999,-79.383185999999995,North America,33.640900000000002,47.583900000000000,0.707000000000000,100.000000000000000,98,77,98,37,33300.000000000000000,-12.027979124800000
,Toronto,107,43.891199999999998,-79.143670000000000,20,1,0.050000000000000,43.653224999999999,-79.383185999999995,North America,32.711900000000000,47.583900000000000,0.687500000000000,100.000000000000000,99,78,99,36,32400.000000000000000,-11.328847842600000
,Toronto,108,43.881349999999998,-79.145939999999996,20,2,0.100000000000000,43.653224999999999,-79.383185999999995,North America,31.723600000000001,47.583900000000000,0.666700000000000,100.000000000000000,100,79,100,36,32400.000000000000000,-11.883076594600000
,Toronto,109,43.864939999999997,-79.174109999999999,18,3,0.167000000000000,43.653224999999999,-79.383185999999995,North America,28.916200000000000,47.583900000000000,0.607700000000000,100.000000000000000,101,80,101,35,31500.000000000000000,-11.657779581700000
,Toronto,110,43.853659999999998,-79.180289999999999,20,3,0.150000000000000,43.653224999999999,-79.383185999999995,North America,27.609700000000000,47.583900000000000,0.580200000000000,100.000000000000000,102,81,102,35,31500.000000000000000,-12.063448724700001
,Toronto,111,43.850070000000002,-79.193479999999994,20,5,0.250000000000000,43.653224999999999,-79.383185999999995,North America,26.669599999999999,47.583900000000000,0.560500000000000,100.000000000000000,103,82,103,33,29700.000000000000000,-11.232583247699999
,Toronto,112,43.844749999999998,-79.216669999999993,20,11,0.550000000000000,43.653224999999999,-79.383185999999995,North America,25.148399999999999,47.583900000000000,0.528500000000000,100.000000000000000,104,83,104,34,30600.000000000000000,-11.207151466399999
,Toronto,113,43.839810000000000,-79.231449999999995,20,3,0.150000000000000,43.653224999999999,-79.383185999999995,North America,24.062700000000000,47.583900000000000,0.505700000000000,100.000000000000000,105,84,105,35,31500.000000000000000,-9.792562035370000
,Toronto,114,43.837840000000000,-79.249219999999994,20,10,0.500000000000000,43.653224999999999,-79.383185999999995,North America,23.177900000000001,47.583900000000000,0.487100000000000,100.000000000000000,106,85,106,35,31500.000000000000000,-8.466276206870001
,Toronto,115,43.834299999999999,-79.262420000000006,18,12,0.667000000000000,43.653224999999999,-79.383185999999995,North America,22.349900000000002,47.583900000000000,0.469700000000000,100.000000000000000,107,86,107,37,33300.000000000000000,-8.448590385479999
,Toronto,116,43.832520000000002,-79.273489999999995,20,5,0.250000000000000,43.653224999999999,-79.383185999999995,North America,21.797400000000000,47.583900000000000,0.458100000000000,100.000000000000000,108,87,108,35,31500.000000000000000,-8.688410896910000
,Toronto,117,43.828539999999997,-79.287459999999996,20,0,0.000000000000000,43.653224999999999,-79.383185999999995,North America,20.956199999999999,47.583900000000000,0.440400000000000,100.000000000000000,109,88,109,32,28800.000000000000000,-8.430824644650000
,Toronto,118,43.824820000000003,-79.302920000000000,20,2,0.100000000000000,43.653224999999999,-79.383185999999995,North America,20.140699999999999,47.583900000000000,0.423300000000000,100.000000000000000,110,89,110,35,31500.000000000000000,-7.950065174020000
,Toronto,119,43.825460000000000,-79.318590000000000,20,3,0.150000000000000,43.653224999999999,-79.383185999999995,North America,19.842300000000002,47.583900000000000,0.417000000000000,100.000000000000000,111,90,111,32,28800.000000000000000,-9.558091045290000
,Toronto,120,43.746929999999999,-79.308359999999993,20,1,0.050000000000000,43.653224999999999,-79.383185999999995,North America,12.031200000000000,47.583900000000000,0.252800000000000,100.000000000000000,112,91,112,36,32400.000000000000000,-9.521440594990001
,Toronto,121,43.741439999999997,-79.318430000000006,20,2,0.100000000000000,43.653224999999999,-79.383185999999995,North America,11.105000000000000,47.583900000000000,0.233400000000000,100.000000000000000,113,92,113,35,31500.000000000000000,-7.699089720750000
,Toronto,122,43.738759999999999,-79.337029999999999,20,4,0.200000000000000,43.653224999999999,-79.383185999999995,North America,10.209300000000001,47.583900000000000,0.214600000000000,100.000000000000000,114,93,114,32,28800.000000000000000,-9.135652501779999
,Toronto,123,43.738970000000002,-79.351540000000000,20,4,0.200000000000000,43.653224999999999,-79.383185999999995,North America,9.868000000000000,47.583900000000000,0.207400000000000,100.000000000000000,115,94,115,32,28800.000000000000000,-9.236507555710000
,Toronto,125,43.732199999999999,-79.372129999999999,20,2,0.100000000000000,43.653224999999999,-79.383185999999995,North America,8.826499999999999,47.583900000000000,0.185500000000000,100.000000000000000,117,95,117,35,31500.000000000000000,-9.509307636320001
,Toronto,126,43.728189999999998,-79.392060000000001,20,5,0.250000000000000,43.653224999999999,-79.383185999999995,North America,8.366199999999999,47.583900000000000,0.175800000000000,100.000000000000000,118,96,118,32,28800.000000000000000,-9.294333508239999
,Toronto,127,43.721469999999997,-79.409250000000000,20,2,0.100000000000000,43.653224999999999,-79.383185999999995,North America,7.872600000000000,47.583900000000000,0.165400000000000,100.000000000000000,119,97,119,35,31500.000000000000000,-8.665649589690000
