OID,city,population,populati_1,populati_2,total_plan,numCyanoge,freqHCN,latitude_c,longitude_,continent,distance,max_dist,std_distan,BUFF_DIST,ORIG_FID,talca_233085_20160709_LST_pcs_OID,talca_233085_20160709_LST_pcs_FID_,talca_233085_20160709_LST_pcs_COUNT,talca_233085_20160709_LST_pcs_AREA,talca_233085_20160709_LST_pcs_MEAN
-1,Talca,22,-35.479340000000001,-71.700770000000006,1,0,0.000000000000000,-35.427525000000003,-71.654906999999994,South America,7.103000000000000,14.086700000000000,0.504200000000000,100.000000000000000,21,20,21,35,31500.000000000000000,13.547504654999999
-1,Talca,23,-35.481040000000000,-71.701359999999994,20,16,0.800000000000000,-35.427525000000003,-71.654906999999994,South America,7.287900000000000,14.086700000000000,0.517400000000000,100.000000000000000,22,21,22,34,30600.000000000000000,12.677095188099999
-1,Talca,24,-35.483289999999997,-71.703580000000002,20,19,0.950000000000000,-35.427525000000003,-71.654906999999994,South America,7.608200000000000,14.086700000000000,0.540100000000000,100.000000000000000,23,22,23,35,31500.000000000000000,11.324105160600000
-1,Talca,25,-35.489010000000000,-71.705650000000006,20,19,0.950000000000000,-35.427525000000003,-71.654906999999994,South America,8.238000000000000,14.086700000000000,0.584800000000000,100.000000000000000,24,23,24,34,30600.000000000000000,13.000181602100000
-1,Talca,26,-35.490850000000002,-71.705269999999999,20,15,0.750000000000000,-35.427525000000003,-71.654906999999994,South America,8.389799999999999,14.086700000000000,0.595600000000000,100.000000000000000,25,24,25,35,31500.000000000000000,12.692287797800001
-1,Talca,27,-35.493789999999997,-71.703109999999995,20,12,0.600000000000000,-35.427525000000003,-71.654906999999994,South America,8.564600000000000,14.086700000000000,0.608000000000000,100.000000000000000,26,25,26,36,32400.000000000000000,13.390835057600000
-1,Talca,28,-35.496420000000001,-71.702730000000003,20,16,0.800000000000000,-35.427525000000003,-71.654906999999994,South America,8.800400000000000,14.086700000000000,0.624700000000000,100.000000000000000,27,26,27,32,28800.000000000000000,13.471374666099999
-1,Talca,29,-35.499029999999998,-71.702969999999993,20,15,0.750000000000000,-35.427525000000003,-71.654906999999994,South America,9.064600000000000,14.086700000000000,0.643500000000000,100.000000000000000,28,27,28,36,32400.000000000000000,12.862706571100000
-1,Talca,30,-35.508319999999998,-71.702200000000005,20,11,0.550000000000000,-35.427525000000003,-71.654906999999994,South America,9.952700000000000,14.086700000000000,0.706500000000000,100.000000000000000,29,28,29,32,28800.000000000000000,13.449017545900000
-1,Talca,31,-35.512720000000002,-71.701300000000003,20,13,0.650000000000000,-35.427525000000003,-71.654906999999994,South America,10.363099999999999,14.086700000000000,0.735700000000000,100.000000000000000,30,29,30,33,29700.000000000000000,12.812841529700000
-1,Talca,32,-35.535240000000002,-71.697289999999995,20,16,0.800000000000000,-35.427525000000003,-71.654906999999994,South America,12.577100000000000,14.086700000000000,0.892800000000000,100.000000000000000,31,30,31,34,30600.000000000000000,12.944937241700000
-1,Talca,33,-35.537860000000002,-71.697909999999993,6,0,0.000000000000000,-35.427525000000003,-71.654906999999994,South America,12.871700000000001,14.086700000000000,0.913700000000000,100.000000000000000,32,31,32,32,28800.000000000000000,12.918805025499999
-1,Talca,34,-35.543720000000000,-71.696110000000004,20,13,0.650000000000000,-35.427525000000003,-71.654906999999994,South America,13.448100000000000,14.086700000000000,0.954700000000000,100.000000000000000,33,32,33,36,32400.000000000000000,12.346537493800000
-1,Talca,35,-35.542780000000000,-71.697649999999996,20,19,0.950000000000000,-35.427525000000003,-71.654906999999994,South America,13.387400000000000,14.086700000000000,0.950400000000000,100.000000000000000,34,33,34,32,28800.000000000000000,12.258800235900001
-1,Talca,36,-35.549379999999999,-71.697460000000007,20,11,0.550000000000000,-35.427525000000003,-71.654906999999994,South America,14.086700000000000,14.086700000000000,1.000000000000000,100.000000000000000,35,34,35,37,33300.000000000000000,12.889436460800001
-1,Talca,37,-35.517330000000001,-71.700500000000005,20,10,0.500000000000000,-35.427525000000003,-71.654906999999994,South America,10.805700000000000,14.086700000000000,0.767100000000000,100.000000000000000,36,35,36,32,28800.000000000000000,13.282399595699999
-1,Talca,38,-35.422089999999997,-71.664510000000007,20,13,0.650000000000000,-35.427525000000003,-71.654906999999994,South America,1.059400000000000,14.086700000000000,0.075200000000000,100.000000000000000,37,36,37,36,32400.000000000000000,11.489682393600001
-1,Talca,39,-35.422420000000002,-71.661890000000000,20,18,0.900000000000000,-35.427525000000003,-71.654906999999994,South America,0.850000000000000,14.086700000000000,0.060300000000000,100.000000000000000,38,37,38,35,31500.000000000000000,11.774645852700001
-1,Talca,40,-35.422570000000000,-71.658990000000003,20,12,0.600000000000000,-35.427525000000003,-71.654906999999994,South America,0.663700000000000,14.086700000000000,0.047100000000000,100.000000000000000,39,38,39,35,31500.000000000000000,11.271422653800000
