OID,city,population,populati_1,populati_2,total_plan,numCyanoge,freqHCN,latitude_c,longitude_,continent,distance,max_dist,std_distan,BUFF_DIST,ORIG_FID,Burlington_pcs__GMIS_OID,Burlington_pcs__GMIS_FID_,Burlington_pcs__GMIS_COUNT,Burlington_pcs__GMIS_AREA,Burlington_pcs__GMIS_MEAN
-1,Burlington,29,44.435600000000001,-73.045100000000005,15,6,0.400000000000000,44.476298999999997,-73.213547000000005,North America,14.114800000000001,18.772300000000001,0.751900000000000,100.000000000000000,28,28,28,34,30600.000000000000000,0.000000000000000
-1,Burlington,30,44.434300000000000,-73.037999999999997,15,3,0.200000000000000,44.476298999999997,-73.213547000000005,North America,14.695100000000000,18.772300000000001,0.782800000000000,100.000000000000000,29,29,29,35,31500.000000000000000,1.742857142860000
-1,Burlington,31,44.431399999999996,-73.032399999999996,17,0,0.000000000000000,44.476298999999997,-73.213547000000005,North America,15.220200000000000,18.772300000000001,0.810800000000000,100.000000000000000,30,30,30,36,32400.000000000000000,1.250000000000000
-1,Burlington,32,44.429299999999998,-73.029899999999998,15,0,0.000000000000000,44.476298999999997,-73.213547000000005,North America,15.485300000000001,18.772300000000001,0.824900000000000,100.000000000000000,31,31,31,35,31500.000000000000000,1.714285714290000
-1,Burlington,33,44.425800000000002,-73.022099999999995,13,5,0.385000000000000,44.476298999999997,-73.213547000000005,North America,16.200600000000001,18.772300000000001,0.863000000000000,100.000000000000000,32,32,32,32,28800.000000000000000,1.937500000000000
-1,Burlington,34,44.421100000000003,-73.016099999999994,14,4,0.286000000000000,44.476298999999997,-73.213547000000005,North America,16.832200000000000,18.772300000000001,0.896700000000000,100.000000000000000,33,33,33,35,31500.000000000000000,0.000000000000000
-1,Burlington,35,44.423699999999997,-73.014899999999997,13,5,0.385000000000000,44.476298999999997,-73.213547000000005,North America,16.817900000000002,18.772300000000001,0.895900000000000,100.000000000000000,34,34,34,34,30600.000000000000000,20.794117647099998
-1,Burlington,36,44.426299999999998,-73.014200000000002,15,2,0.133000000000000,44.476298999999997,-73.213547000000005,North America,16.771699999999999,18.772300000000001,0.893400000000000,100.000000000000000,35,35,35,35,31500.000000000000000,31.000000000000000
-1,Burlington,37,44.425899999999999,-73.010599999999997,13,2,0.154000000000000,44.476298999999997,-73.213547000000005,North America,17.056100000000001,18.772300000000001,0.908600000000000,100.000000000000000,36,36,36,34,30600.000000000000000,13.176470588200001
-1,Burlington,38,44.423299999999998,-73.007099999999994,12,5,0.417000000000000,44.476298999999997,-73.213547000000005,North America,17.414800000000000,18.772300000000001,0.927700000000000,100.000000000000000,37,37,37,32,28800.000000000000000,22.218750000000000
-1,Burlington,39,44.422400000000003,-73.005600000000001,13,4,0.308000000000000,44.476298999999997,-73.213547000000005,North America,17.560900000000000,18.772300000000001,0.935500000000000,100.000000000000000,38,38,38,32,28800.000000000000000,15.531250000000000
-1,Burlington,40,44.418799999999997,-73.001300000000001,15,4,0.267000000000000,44.476298999999997,-73.213547000000005,North America,18.020700000000001,18.772300000000001,0.960000000000000,100.000000000000000,39,39,39,36,32400.000000000000000,4.000000000000000
-1,Burlington,41,44.414999999999999,-72.999099999999999,15,2,0.133000000000000,44.476298999999997,-73.213547000000005,North America,18.337499999999999,18.772300000000001,0.976800000000000,100.000000000000000,40,40,40,35,31500.000000000000000,2.857142857140000
-1,Burlington,42,44.409500000000001,-72.998999999999995,14,2,0.143000000000000,44.476298999999997,-73.213547000000005,North America,18.581499999999998,18.772300000000001,0.989800000000000,100.000000000000000,41,41,41,35,31500.000000000000000,3.314285714290000
-1,Burlington,43,44.408000000000001,-72.997299999999996,14,1,0.071000000000000,44.476298999999997,-73.213547000000005,North America,18.772300000000001,18.772300000000001,1.000000000000000,100.000000000000000,42,42,42,35,31500.000000000000000,1.400000000000000
-1,Burlington,44,44.412399999999998,-72.999399999999994,14,2,0.143000000000000,44.476298999999997,-73.213547000000005,North America,18.425300000000000,18.772300000000001,0.981500000000000,100.000000000000000,43,43,43,36,32400.000000000000000,1.250000000000000
-1,Burlington,45,44.418599999999998,-73.001000000000005,14,6,0.429000000000000,44.476298999999997,-73.213547000000005,North America,18.050899999999999,18.772300000000001,0.961600000000000,100.000000000000000,44,44,44,7,6300.000000000000000,4.428571428570000
-1,Burlington,46,44.424599999999998,-73.013300000000001,14,8,0.571000000000000,44.476298999999997,-73.213547000000005,North America,16.902600000000000,18.772300000000001,0.900400000000000,100.000000000000000,45,45,45,32,28800.000000000000000,18.906250000000000
-1,Burlington,47,44.438000000000002,-73.035300000000007,14,2,0.143000000000000,44.476298999999997,-73.213547000000005,North America,14.774200000000000,18.772300000000001,0.787000000000000,100.000000000000000,46,46,46,34,30600.000000000000000,0.000000000000000
-1,Burlington,48,44.435099999999998,-73.047300000000007,15,1,0.067000000000000,44.476298999999997,-73.213547000000005,North America,13.967700000000001,18.772300000000001,0.744100000000000,100.000000000000000,47,47,47,35,31500.000000000000000,0.000000000000000
-1,Burlington,49,44.430399999999999,-73.074600000000004,15,5,0.333000000000000,44.476298999999997,-73.213547000000005,North America,12.152400000000000,18.772300000000001,0.647400000000000,100.000000000000000,48,48,48,34,30600.000000000000000,0.000000000000000
-1,Burlington,50,44.437199999999997,-73.068799999999996,15,1,0.067000000000000,44.476298999999997,-73.213547000000005,North America,12.283500000000000,18.772300000000001,0.654300000000000,100.000000000000000,49,49,49,24,21600.000000000000000,0.875000000000000
