city,population,population_latitude,population_longitude,total_plants,numCyanogenic,freqHCN,latitude_city,longitude_city,continent,distance,max_dist,std_distance,Country,GMIS_MEAN
London,24,43.015241,-81.138936,NA,NA,0.25,42.98427,-81.24753,North America,9.47892701443855,16.897389405031046,0.561,Canada,7.836734693877551
London,25,43.016473,-81.134354,NA,NA,0.28571428600000004,42.98427,-81.24753,North America,9.875775244026864,16.897389405031046,0.5845,Canada,9.26086956521739
London,26,43.018994,-81.126302,NA,NA,0.409090909,42.98427,-81.24753,North America,10.587502394347819,16.897389405031046,0.6266,Canada,8.653061224489797
London,27,43.02115,-81.121061,NA,NA,0.333333333,42.98427,-81.24753,North America,11.071820046260603,16.897389405031046,0.6552,Canada,3.7083333333333335
London,28,43.022145,-81.115961,NA,NA,0.227272727,42.98427,-81.24753,North America,11.49806244031422,16.897389405031046,0.6805,Canada,16.347826086956523
London,29,43.022672,-81.113674,NA,NA,0.571428571,42.98427,-81.24753,North America,11.69254185531164,16.897389405031046,0.692,Canada,11.063829787234043
London,30,43.024853,-81.107272,NA,NA,0.14285714300000002,42.98427,-81.24753,North America,12.265612991410856,16.897389405031046,0.7259,Canada,11.391304347826088
London,31,43.026114,-81.10238299999997,NA,NA,0.238095238,42.98427,-81.24753,North America,12.686770823560963,16.897389405031046,0.7508,Canada,4.183673469387755
London,32,43.02723,-81.09663,NA,NA,0.35,42.98427,-81.24753,North America,13.167511153324321,16.897389405031046,0.7793,Canada,4.191489361702128
London,33,43.028914,-81.094103,NA,NA,0,42.98427,-81.24753,North America,13.42714060316765,16.897389405031046,0.7946,Canada,3.630434782608696
London,34,43.030258,-81.090158,NA,NA,0.19047619,42.98427,-81.24753,North America,13.7803326692035,16.897389405031046,0.8155,Canada,3.239130434782609
London,35,43.031605,-81.08353699999998,NA,NA,0.333333333,42.98427,-81.24753,North America,14.335840153908272,16.897389405031046,0.8484,Canada,5.956521739130435
London,36,43.0331,-81.079504,NA,NA,0.28571428600000004,42.98427,-81.24753,North America,14.701789267156805,16.897389405031046,0.8701,Canada,3.306122448979592
London,37,43.034865,-81.075025,NA,NA,0.238095238,42.98427,-81.24753,North America,15.112605870981422,16.897389405031046,0.8944,Canada,3.347826086956522
London,38,43.03507800000001,-81.07080699999999,NA,NA,0.380952381,42.98427,-81.24753,North America,15.440077084484718,16.897389405031046,0.9138,Canada,1.127659574468085
London,39,43.037375,-81.065744,NA,NA,0.095238095,42.98427,-81.24753,North America,15.916639653423404,16.897389405031046,0.942,Canada,3.122448979591837
London,40,43.039727,-81.054041,NA,NA,0.227272727,42.98427,-81.24753,North America,16.897389405031046,16.897389405031046,1,Canada,5.212765957446808
