index,(Intercept),distance_vector,annualAI_Slope,annualPET_Slope,DEM_Slope,GMIS_Slope,NDSI_Slope,summerLST_Slope,summerNDVI_Slope,winterLST_Slope,winterNDVI_Slope,annualAI_Mean,annualPET_Mean,DEM_Mean,GMIS_Mean,NDSI_Mean,summerLST_Mean,summerNDVI_Mean,winterLST_Mean,winterNDVI_Mean,annualAI_Slope:annualPET_Slope,annualAI_Slope:DEM_Slope,annualAI_Slope:GMIS_Slope,annualAI_Slope:NDSI_Slope,annualAI_Slope:summerLST_Slope,annualAI_Slope:summerNDVI_Slope,annualAI_Slope:winterLST_Slope,annualAI_Slope:winterNDVI_Slope,annualAI_Slope:annualAI_Mean,annualAI_Slope:annualPET_Mean,annualAI_Slope:DEM_Mean,annualAI_Slope:GMIS_Mean,annualAI_Slope:NDSI_Mean,annualAI_Slope:summerLST_Mean,annualAI_Slope:summerNDVI_Mean,annualAI_Slope:winterLST_Mean,annualAI_Slope:winterNDVI_Mean,annualPET_Slope:DEM_Slope,annualPET_Slope:GMIS_Slope,annualPET_Slope:NDSI_Slope,annualPET_Slope:summerLST_Slope,annualPET_Slope:summerNDVI_Slope,annualPET_Slope:winterLST_Slope,annualPET_Slope:winterNDVI_Slope,annualPET_Slope:annualAI_Mean,annualPET_Slope:annualPET_Mean,annualPET_Slope:DEM_Mean,annualPET_Slope:GMIS_Mean,annualPET_Slope:NDSI_Mean,annualPET_Slope:summerLST_Mean,annualPET_Slope:summerNDVI_Mean,annualPET_Slope:winterLST_Mean,annualPET_Slope:winterNDVI_Mean,DEM_Slope:GMIS_Slope,DEM_Slope:NDSI_Slope,DEM_Slope:summerLST_Slope,DEM_Slope:summerNDVI_Slope,DEM_Slope:winterLST_Slope,DEM_Slope:winterNDVI_Slope,DEM_Slope:annualAI_Mean,DEM_Slope:annualPET_Mean,DEM_Slope:DEM_Mean,DEM_Slope:GMIS_Mean,DEM_Slope:NDSI_Mean,DEM_Slope:summerLST_Mean,DEM_Slope:summerNDVI_Mean,DEM_Slope:winterLST_Mean,DEM_Slope:winterNDVI_Mean,GMIS_Slope:NDSI_Slope,GMIS_Slope:summerLST_Slope,GMIS_Slope:summerNDVI_Slope,GMIS_Slope:winterLST_Slope,GMIS_Slope:winterNDVI_Slope,GMIS_Slope:annualAI_Mean,GMIS_Slope:annualPET_Mean,GMIS_Slope:DEM_Mean,GMIS_Slope:GMIS_Mean,GMIS_Slope:NDSI_Mean,GMIS_Slope:summerLST_Mean,GMIS_Slope:summerNDVI_Mean,GMIS_Slope:winterLST_Mean,GMIS_Slope:winterNDVI_Mean,NDSI_Slope:summerLST_Slope,NDSI_Slope:summerNDVI_Slope,NDSI_Slope:winterLST_Slope,NDSI_Slope:winterNDVI_Slope,NDSI_Slope:annualAI_Mean,NDSI_Slope:annualPET_Mean,NDSI_Slope:DEM_Mean,NDSI_Slope:GMIS_Mean,NDSI_Slope:NDSI_Mean,NDSI_Slope:summerLST_Mean,NDSI_Slope:summerNDVI_Mean,NDSI_Slope:winterLST_Mean,NDSI_Slope:winterNDVI_Mean,summerLST_Slope:summerNDVI_Slope,summerLST_Slope:winterLST_Slope,summerLST_Slope:winterNDVI_Slope,summerLST_Slope:annualAI_Mean,summerLST_Slope:annualPET_Mean,summerLST_Slope:DEM_Mean,summerLST_Slope:GMIS_Mean,summerLST_Slope:NDSI_Mean,summerLST_Slope:summerLST_Mean,summerLST_Slope:summerNDVI_Mean,summerLST_Slope:winterLST_Mean,summerLST_Slope:winterNDVI_Mean,summerNDVI_Slope:winterLST_Slope,summerNDVI_Slope:winterNDVI_Slope,summerNDVI_Slope:annualAI_Mean,summerNDVI_Slope:annualPET_Mean,summerNDVI_Slope:DEM_Mean,summerNDVI_Slope:GMIS_Mean,summerNDVI_Slope:NDSI_Mean,summerNDVI_Slope:summerLST_Mean,summerNDVI_Slope:summerNDVI_Mean,summerNDVI_Slope:winterLST_Mean,summerNDVI_Slope:winterNDVI_Mean,winterLST_Slope:winterNDVI_Slope,winterLST_Slope:annualAI_Mean,winterLST_Slope:annualPET_Mean,winterLST_Slope:DEM_Mean,winterLST_Slope:GMIS_Mean,winterLST_Slope:NDSI_Mean,winterLST_Slope:summerLST_Mean,winterLST_Slope:summerNDVI_Mean,winterLST_Slope:winterLST_Mean,winterLST_Slope:winterNDVI_Mean,winterNDVI_Slope:annualAI_Mean,winterNDVI_Slope:annualPET_Mean,winterNDVI_Slope:DEM_Mean,winterNDVI_Slope:GMIS_Mean,winterNDVI_Slope:NDSI_Mean,winterNDVI_Slope:summerLST_Mean,winterNDVI_Slope:summerNDVI_Mean,winterNDVI_Slope:winterLST_Mean,winterNDVI_Slope:winterNDVI_Mean
11,0.7707463312573922,0,0,1.8498934133734228e-4,0,0,0,0,0,0,0,0,0,0,0,-0.013218949588188077,0,0,0,0.03770997102821038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03877438068781344,0,0,-0.09317921215513446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04128810581885042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.7707463312573922,0,0,1.8498934133734228e-4,0,0,0,0,0,0,0,0,0,0,0,-0.013218949588188077,0,0,0,0.03770997102821038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03877438068781344,0,0,-0.09317921215513446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04128810581885042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0.7707463312573922,0,0,1.8498934133734228e-4,0,0,0,0,0,0,0,0,0,0,0,-0.013218949588188077,0,0,0,0.03770997102821038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03877438068781344,0,0,-0.09317921215513446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04128810581885042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0.7795777294974005,0,0,0.011951296712779887,0,0,0,0,0,0,0,0,0,0,0,-0.02919990757399681,0,0,0,0.0473834847531002,0,0,0,0,0,0,0,0,-0.0014905881713344264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017469619654942363,0,0,0,0.05351273138694039,-9.59677054618328e-10,0,-0.09630820602019831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0648577440781442,0,0,0,0,0,0,0,-2.37603249075596e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6820986730677227e-10,0,0,0
15,0.7707463312573922,0,0,1.8498934133734228e-4,0,0,0,0,0,0,0,0,0,0,0,-0.013218949588188077,0,0,0,0.03770997102821038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03877438068781344,0,0,-0.09317921215513446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04128810581885042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0.7707463312573922,0,0,1.8498934133734228e-4,0,0,0,0,0,0,0,0,0,0,0,-0.013218949588188077,0,0,0,0.03770997102821038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03877438068781344,0,0,-0.09317921215513446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04128810581885042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0.7626078468447872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.035563467766368914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0.7626078468447872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.035563467766368914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0.7707463312573922,0,0,1.8498934133734228e-4,0,0,0,0,0,0,0,0,0,0,0,-0.013218949588188077,0,0,0,0.03770997102821038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03877438068781344,0,0,-0.09317921215513446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04128810581885042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0.7707463312573922,0,0,1.8498934133734228e-4,0,0,0,0,0,0,0,0,0,0,0,-0.013218949588188077,0,0,0,0.03770997102821038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03877438068781344,0,0,-0.09317921215513446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04128810581885042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0.7634172965140302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.016750430144272e-4,0,0,0,0.026096024555766612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021825163220829148,0,0,-0.08419241533878055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015949621508840377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0.7634172965140302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.016750430144272e-4,0,0,0,0.026096024555766612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021825163220829148,0,0,-0.08419241533878055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015949621508840377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0.7707463312573922,0,0,1.8498934133734228e-4,0,0,0,0,0,0,0,0,0,0,0,-0.013218949588188077,0,0,0,0.03770997102821038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03877438068781344,0,0,-0.09317921215513446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04128810581885042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0.7795777294974005,0,0,0.011951296712779887,0,0,0,0,0,0,0,0,0,0,0,-0.02919990757399681,0,0,0,0.0473834847531002,0,0,0,0,0,0,0,0,-0.0014905881713344264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017469619654942363,0,0,0,0.05351273138694039,-9.59677054618328e-10,0,-0.09630820602019831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0648577440781442,0,0,0,0,0,0,0,-2.37603249075596e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6820986730677227e-10,0,0,0
25,0.7707463312573922,0,0,1.8498934133734228e-4,0,0,0,0,0,0,0,0,0,0,0,-0.013218949588188077,0,0,0,0.03770997102821038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03877438068781344,0,0,-0.09317921215513446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04128810581885042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0.7707463312573922,0,0,1.8498934133734228e-4,0,0,0,0,0,0,0,0,0,0,0,-0.013218949588188077,0,0,0,0.03770997102821038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03877438068781344,0,0,-0.09317921215513446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04128810581885042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0.7634172965140302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.016750430144272e-4,0,0,0,0.026096024555766612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021825163220829148,0,0,-0.08419241533878055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015949621508840377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
