OID,city,population,populati_1,populati_2,total_plan,numCyanoge,freqHCN,latitude_c,longitude_,continent,distance,max_dist,std_distan,north_bay_018028_DEM_pcs_OID,north_bay_018028_DEM_pcs_FID_,north_bay_018028_DEM_pcs_COUNT,north_bay_018028_DEM_pcs_AREA,north_bay_018028_DEM_pcs_MEAN
-1,North_Bay,17,46.332169999999998,-79.401809999999998,15,3,0.200000000000000,46.309116000000003,-79.460823000000005,North America,5.206600000000000,17.804500000000001,0.292400000000000,16,16,1,684.796276537000040,214.000000000000000
-1,North_Bay,18,46.330710000000003,-79.398669999999996,15,1,0.067000000000000,46.309116000000003,-79.460823000000005,North America,5.343000000000000,17.804500000000001,0.300100000000000,17,17,1,684.796276537000040,203.000000000000000
-1,North_Bay,19,46.331209999999999,-79.393619999999999,14,7,0.500000000000000,46.309116000000003,-79.460823000000005,North America,5.715700000000000,17.804500000000001,0.321000000000000,18,18,1,684.796276537000040,220.000000000000000
-1,North_Bay,20,46.332360000000001,-79.390960000000007,15,6,0.400000000000000,46.309116000000003,-79.460823000000005,North America,5.955100000000000,17.804500000000001,0.334500000000000,19,19,1,684.796276537000040,223.000000000000000
-1,North_Bay,21,46.332839999999997,-79.387299999999996,15,4,0.267000000000000,46.309116000000003,-79.460823000000005,North America,6.231900000000000,17.804500000000001,0.350000000000000,20,20,1,684.796276537000040,235.000000000000000
-1,North_Bay,22,46.330050000000000,-79.378380000000007,15,0,0.000000000000000,46.309116000000003,-79.460823000000005,North America,6.745600000000000,17.804500000000001,0.378900000000000,21,21,1,684.796276537000040,230.000000000000000
-1,North_Bay,23,46.328470000000003,-79.369640000000004,15,7,0.467000000000000,46.309116000000003,-79.460823000000005,North America,7.325700000000000,17.804500000000001,0.411500000000000,22,22,1,684.796276537000040,220.000000000000000
-1,North_Bay,24,46.334139999999998,-79.356380000000001,15,1,0.067000000000000,46.309116000000003,-79.460823000000005,North America,8.489400000000000,17.804500000000001,0.476800000000000,23,23,1,684.796276537000040,235.000000000000000
-1,North_Bay,25,46.338140000000003,-79.348169999999996,15,3,0.200000000000000,46.309116000000003,-79.460823000000005,North America,9.233000000000001,17.804500000000001,0.518600000000000,24,24,1,684.796276537000040,237.000000000000000
-1,North_Bay,26,46.336120000000001,-79.342619999999997,15,8,0.533000000000000,46.309116000000003,-79.460823000000005,North America,9.560700000000001,17.804500000000001,0.537000000000000,25,25,1,684.796276537000040,212.000000000000000
-1,North_Bay,27,46.343940000000003,-79.341890000000006,15,8,0.533000000000000,46.309116000000003,-79.460823000000005,North America,9.919400000000000,17.804500000000001,0.557100000000000,26,26,1,684.796276537000040,239.000000000000000
-1,North_Bay,28,46.345599999999997,-79.338480000000004,15,1,0.067000000000000,46.309116000000003,-79.460823000000005,North America,10.232600000000000,17.804500000000001,0.574700000000000,27,27,1,684.796276537000040,240.000000000000000
-1,North_Bay,29,46.347810000000003,-79.334469999999996,15,2,0.133000000000000,46.309116000000003,-79.460823000000005,North America,10.613000000000000,17.804500000000001,0.596100000000000,28,28,1,684.796276537000040,241.000000000000000
-1,North_Bay,30,46.350769999999997,-79.331040000000002,15,8,0.533000000000000,46.309116000000003,-79.460823000000005,North America,10.988600000000000,17.804500000000001,0.617200000000000,29,29,1,684.796276537000040,255.000000000000000
-1,North_Bay,31,46.353929999999998,-79.329160000000002,15,2,0.133000000000000,46.309116000000003,-79.460823000000005,North America,11.270300000000001,17.804500000000001,0.633000000000000,30,30,1,684.796276537000040,265.000000000000000
-1,North_Bay,32,46.353990000000003,-79.324680000000001,15,4,0.267000000000000,46.309116000000003,-79.460823000000005,North America,11.582700000000001,17.804500000000001,0.650500000000000,31,31,1,684.796276537000040,274.000000000000000
-1,North_Bay,33,46.357239999999997,-79.324799999999996,15,1,0.067000000000000,46.309116000000003,-79.460823000000005,North America,11.734500000000001,17.804500000000001,0.659100000000000,32,32,1,684.796276537000040,284.000000000000000
-1,North_Bay,34,46.359780000000001,-79.324420000000003,15,8,0.533000000000000,46.309116000000003,-79.460823000000005,North America,11.891400000000001,17.804500000000001,0.667900000000000,33,33,1,684.796276537000040,279.000000000000000
-1,North_Bay,35,46.360140000000001,-79.324269999999999,15,3,0.200000000000000,46.309116000000003,-79.460823000000005,North America,11.920500000000001,17.804500000000001,0.669500000000000,34,34,1,684.796276537000040,277.000000000000000
-1,North_Bay,36,46.376100000000001,-79.294719999999998,15,5,0.333000000000000,46.309116000000003,-79.460823000000005,North America,14.766600000000000,17.804500000000001,0.829400000000000,35,35,1,684.796276537000040,277.000000000000000
-1,North_Bay,37,46.361870000000003,-79.320930000000004,15,2,0.133000000000000,46.309116000000003,-79.460823000000005,North America,12.237500000000001,17.804500000000001,0.687300000000000,36,36,1,684.796276537000040,278.000000000000000
-1,North_Bay,38,46.383180000000003,-79.264600000000002,15,5,0.333000000000000,46.309116000000003,-79.460823000000005,North America,17.166200000000000,17.804500000000001,0.964100000000000,37,37,1,684.796276537000040,266.000000000000000
-1,North_Bay,39,46.384140000000002,-79.261750000000006,15,4,0.267000000000000,46.309116000000003,-79.460823000000005,North America,17.409199999999998,17.804500000000001,0.977800000000000,38,38,1,684.796276537000040,266.000000000000000
-1,North_Bay,40,46.385480000000001,-79.256940000000000,15,5,0.333000000000000,46.309116000000003,-79.460823000000005,North America,17.804500000000001,17.804500000000001,1.000000000000000,39,39,1,684.796276537000040,269.000000000000000
-1,North_Bay,41,46.313890000000001,-79.466989999999996,15,1,0.067000000000000,46.309116000000003,-79.460823000000005,North America,0.711400000000000,17.804500000000001,0.040000000000000,40,40,1,684.796276537000040,207.000000000000000
-1,North_Bay,42,46.312429999999999,-79.459909999999994,15,1,0.067000000000000,46.309116000000003,-79.460823000000005,North America,0.375100000000000,17.804500000000001,0.021100000000000,41,41,1,684.796276537000040,205.000000000000000
-1,North_Bay,43,46.314270000000000,-79.453370000000007,15,2,0.133000000000000,46.309116000000003,-79.460823000000005,North America,0.810000000000000,17.804500000000001,0.045500000000000,42,42,1,684.796276537000040,206.000000000000000
-1,North_Bay,44,46.320920000000001,-79.444530000000000,15,5,0.333000000000000,46.309116000000003,-79.460823000000005,North America,1.813400000000000,17.804500000000001,0.101900000000000,43,43,1,684.796276537000040,209.000000000000000
-1,North_Bay,45,46.320309999999999,-79.430840000000003,15,2,0.133000000000000,46.309116000000003,-79.460823000000005,North America,2.617600000000000,17.804500000000001,0.147000000000000,44,44,1,684.796276537000040,207.000000000000000
