OID,city,population,populati_1,populati_2,total_plan,numCyanoge,freqHCN,latitude_c,longitude_,Country,continent,distance,max_dist,std_distan,halifax_008029_DEM_pcs_OID,halifax_008029_DEM_pcs_FID_,halifax_008029_DEM_pcs_COUNT,halifax_008029_DEM_pcs_AREA,halifax_008029_DEM_pcs_MEAN
-1,Halifax,14,44.653860000000002,-63.626420000000003,20,1,0.050000000000000,44.648766000000002,-63.575237000000001,Canada,North America,4.088200000000000,24.200900000000001,0.168900000000000,13,13,1,690.167915905999962,25.000000000000000
-1,Halifax,15,44.651409999999998,-63.637479999999996,20,2,0.100000000000000,44.648766000000002,-63.575237000000001,Canada,North America,4.932500000000000,24.200900000000001,0.203800000000000,14,14,1,690.167915905999962,52.000000000000000
-1,Halifax,16,44.652070000000002,-63.642730000000000,16,2,0.125000000000000,44.648766000000002,-63.575237000000001,Canada,North America,5.351700000000000,24.200900000000001,0.221100000000000,15,15,1,690.167915905999962,85.000000000000000
-1,Halifax,17,44.652040000000000,-63.645460000000000,18,0,0.000000000000000,44.648766000000002,-63.575237000000001,Canada,North America,5.566900000000000,24.200900000000001,0.230000000000000,16,16,1,690.167915905999962,87.000000000000000
-1,Halifax,18,44.655490000000000,-63.648209999999999,18,0,0.000000000000000,44.648766000000002,-63.575237000000001,Canada,North America,5.820600000000000,24.200900000000001,0.240500000000000,17,17,1,690.167915905999962,90.000000000000000
-1,Halifax,19,44.649529999999999,-63.648820000000001,18,0,0.000000000000000,44.648766000000002,-63.575237000000001,Canada,North America,5.821500000000000,24.200900000000001,0.240500000000000,18,18,1,690.167915905999962,100.000000000000000
-1,Halifax,20,44.649230000000003,-63.652479999999997,18,1,0.056000000000000,44.648766000000002,-63.575237000000001,Canada,North America,6.110700000000000,24.200900000000001,0.252500000000000,19,19,1,690.167915905999962,123.000000000000000
-1,Halifax,21,44.634000000000000,-63.684950000000001,18,0,0.000000000000000,44.648766000000002,-63.575237000000001,Canada,North America,8.834099999999999,24.200900000000001,0.365000000000000,20,20,1,690.167915905999962,110.000000000000000
-1,Halifax,22,44.632429999999999,-63.684730000000002,19,0,0.000000000000000,44.648766000000002,-63.575237000000001,Canada,North America,8.851300000000000,24.200900000000001,0.365700000000000,21,21,1,690.167915905999962,107.000000000000000
-1,Halifax,23,44.642060000000001,-63.688119999999998,20,0,0.000000000000000,44.648766000000002,-63.575237000000001,Canada,North America,8.961499999999999,24.200900000000001,0.370300000000000,22,22,1,690.167915905999962,94.000000000000000
-1,Halifax,24,44.636560000000003,-63.691360000000003,19,2,0.105000000000000,44.648766000000002,-63.575237000000001,Canada,North America,9.286799999999999,24.200900000000001,0.383700000000000,23,23,1,690.167915905999962,89.000000000000000
-1,Halifax,25,44.636699999999998,-63.698760000000000,15,2,0.133000000000000,44.648766000000002,-63.575237000000001,Canada,North America,9.864200000000000,24.200900000000001,0.407600000000000,24,24,1,690.167915905999962,74.000000000000000
-1,Halifax,26,44.643389999999997,-63.707830000000001,17,5,0.294000000000000,44.648766000000002,-63.575237000000001,Canada,North America,10.506600000000001,24.200900000000001,0.434100000000000,25,25,1,690.167915905999962,81.000000000000000
-1,Halifax,27,44.644849999999998,-63.712719999999997,16,3,0.188000000000000,44.648766000000002,-63.575237000000001,Canada,North America,10.885000000000000,24.200900000000001,0.449800000000000,26,26,1,690.167915905999962,83.000000000000000
-1,Halifax,28,44.655230000000003,-63.735340000000001,19,1,0.053000000000000,44.648766000000002,-63.575237000000001,Canada,North America,12.685000000000000,24.200900000000001,0.524200000000000,27,27,1,690.167915905999962,80.000000000000000
-1,Halifax,29,44.653410000000001,-63.738289999999999,18,3,0.167000000000000,44.648766000000002,-63.575237000000001,Canada,North America,12.908500000000000,24.200900000000001,0.533400000000000,28,28,1,690.167915905999962,78.000000000000000
-1,Halifax,30,44.656739999999999,-63.736229999999999,18,2,0.111000000000000,44.648766000000002,-63.575237000000001,Canada,North America,12.765700000000001,24.200900000000001,0.527500000000000,29,29,1,690.167915905999962,70.000000000000000
-1,Halifax,31,44.659829999999999,-63.740630000000003,18,3,0.167000000000000,44.648766000000002,-63.575237000000001,Canada,North America,13.140200000000000,24.200900000000001,0.543000000000000,30,30,1,690.167915905999962,77.000000000000000
-1,Halifax,32,44.662070000000000,-63.749180000000003,16,1,0.062000000000000,44.648766000000002,-63.575237000000001,Canada,North America,13.837899999999999,24.200900000000001,0.571800000000000,31,31,1,690.167915905999962,92.000000000000000
-1,Halifax,33,44.666359999999997,-63.763150000000003,18,2,0.111000000000000,44.648766000000002,-63.575237000000001,Canada,North America,14.991199999999999,24.200900000000001,0.619400000000000,32,32,1,690.167915905999962,92.000000000000000
-1,Halifax,34,44.672870000000003,-63.782660000000000,17,3,0.176000000000000,44.648766000000002,-63.575237000000001,Canada,North America,16.622699999999998,24.200900000000001,0.686900000000000,33,33,1,690.167915905999962,96.000000000000000
-1,Halifax,35,44.675840000000001,-63.812060000000002,17,1,0.059000000000000,44.648766000000002,-63.575237000000001,Canada,North America,18.970400000000001,24.200900000000001,0.783900000000000,34,34,1,690.167915905999962,87.000000000000000
-1,Halifax,36,44.683239999999998,-63.840280000000000,18,0,0.000000000000000,44.648766000000002,-63.575237000000001,Canada,North America,21.308199999999999,24.200900000000001,0.880500000000000,35,35,1,690.167915905999962,76.000000000000000
-1,Halifax,37,44.685040000000001,-63.847679999999997,20,5,0.250000000000000,44.648766000000002,-63.575237000000001,Canada,North America,21.919799999999999,24.200900000000001,0.905700000000000,36,36,1,690.167915905999962,86.000000000000000
-1,Halifax,38,44.684590000000000,-63.858899999999998,18,2,0.111000000000000,44.648766000000002,-63.575237000000001,Canada,North America,22.783799999999999,24.200900000000001,0.941400000000000,37,37,1,690.167915905999962,67.000000000000000
-1,Halifax,39,44.685699999999997,-63.874380000000002,19,3,0.158000000000000,44.648766000000002,-63.575237000000001,Canada,North America,24.010700000000000,24.200900000000001,0.992100000000000,38,38,1,690.167915905999962,37.000000000000000
-1,Halifax,40,44.690880000000000,-63.875489999999999,17,1,0.059000000000000,44.648766000000002,-63.575237000000001,Canada,North America,24.200900000000001,24.200900000000001,1.000000000000000,39,39,1,690.167915905999962,44.000000000000000
